,canteen_male,canteen_female,tuple,average_male,average_female,female-male
25,0.06387855,0.094273426,"('egoistic', 'altruistic')",0.0638786,0.0942734,0.0303948
26,1.2882017,1.0753236,"('hardhearted', 'benevolent')",1.2882017,1.0753236,-0.2128781
27,1.5043536,1.4533243,"('hardhearted', 'softhearted')",1.5043536,1.4533243,-0.0510293
28,1.1379495,0.9994749,"('disloyal', 'loyal')",1.1379495,0.9994749,-0.1384746
29,-0.5639296,-0.6746512,"('unfair', 'fair')",-0.5639296,-0.6746512,-0.1107216
30,1.4521726,1.4430141,"('intolerant', 'tolerant')",1.4521726,1.4430141,-0.0091585
31,-2.064077,-1.8880223,"('evil', 'good')",-2.0640769,-1.8880223,0.1760546
32,1.3774931,1.3023047,"('unkind', 'kind')",1.3774931,1.3023047,-0.0751884
33,-1.1326314,-1.1505778,"('wrong', 'right')",-1.1326314,-1.1505778,-0.0179464
34,4.1168523,4.3365474,"('mean', 'honorable')",4.1168523,4.3365474,0.2196951
35,-1.3409986,-1.5366224,"('corrupt', 'incorrupt')",-1.3409986,-1.5366224,-0.1956238
36,-1.1721739,-1.2956992,"('hostile', 'amicable')",-1.1721739,-1.2956992,-0.1235253
37,0.6393683,0.6975578,"('fake', 'genuine')",0.6393683,0.6975578,0.0581895
38,-0.081389844,-0.103590325,"('untruthful', 'truthful')",-0.0813898,-0.1035903,-0.0222005
39,0.19590333,0.20452085,"('exploitative', 'cooperative')",0.1959033,0.2045209,0.0086176
40,-1.6886097,-1.7553848,"('stingy', 'generous')",-1.6886097,-1.7553848,-0.0667751
41,0.343923,0.2208978,"('unforgiving', 'forgiving')",0.343923,0.2208978,-0.1230252
42,-1.9723439,-1.9167966,"('unreliable', 'reliable')",-1.9723439,-1.9167966,0.0555473
43,1.5025312,1.5532728,"('irresponsible', 'responsible')",1.5025312,1.5532728,0.0507416
44,-1.0576072,-1.0249716,"('prejudiced', 'unprejudiced')",-1.0576072,-1.0249716,0.0326356
45,0.5027236,0.41222236,"('incompetent', 'competent')",0.5027236,0.4122224,-0.0905012
46,-0.033367313,-0.12598452,"('uncompetitive', 'competitive')",-0.0333673,-0.1259845,-0.0926172
47,5.6148796,5.7775645,"('stupid', 'smart')",5.6148796,5.7775645,0.1626849
48,1.0215276,0.9305012,"('unintelligent', 'intelligent')",1.0215276,0.9305012,-0.0910264
49,-0.5998444,-0.40723562,"('unable', 'able')",-0.5998444,-0.4072356,0.1926088
50,-0.72869056,-0.64538795,"('clumsy', 'skillful')",-0.7286906,-0.6453879,0.0833027
51,0.60698605,0.50039214,"('uneducated', 'educated')",0.606986,0.5003921,-0.1065939
52,-0.7973592,-0.7821314,"('irrational', 'rational')",-0.7973592,-0.7821314,0.0152278
53,0.25181058,0.2646416,"('uncreative', 'creative')",0.2518106,0.2646416,0.012831
54,0.9378751,1.0022372,"('incapable', 'capable')",0.9378751,1.0022372,0.0643621
55,0.97291523,1.0537235,"('incompetent', 'clever')",0.9729152,1.0537235,0.0808083
56,0.96651626,0.9089309,"('impractical', 'practical')",0.9665163,0.9089309,-0.0575854
57,-2.575608,-2.607408,"('unimaginative', 'imaginative')",-2.575608,-2.607408,-0.0318
58,0.27096424,0.18830381,"('undiscriminating', 'discriminating')",0.2709642,0.1883038,-0.0826604
59,-0.60263836,-0.4982149,"('foolish', 'wise')",-0.6026384,-0.4982149,0.1044235
60,0.7723699,0.8680497,"('inefficient', 'efficient')",0.7723699,0.8680497,0.0956798
61,0.65933603,0.50822616,"('illogical', 'logical')",0.659336,0.5082262,-0.1511098
62,1.0777781,1.2318847,"('incompetent', 'brilliant')",1.0777781,1.2318847,0.1541066
63,0.7339423,0.7174376,"('unperceptive', 'insightful')",0.7339423,0.7174376,-0.0165047
64,-6.390663,-6.2956533,"('shy', 'confident')",-6.3906631,-6.2956533,0.0950098
65,0.8320481,0.8582014,"('insecure', 'secure')",0.8320481,0.8582014,0.0261533
66,-0.15554479,-0.25741434,"('inactive', 'active')",-0.1555448,-0.2574143,-0.1018695
67,-0.33898154,-0.30511105,"('doubtful', 'determined')",-0.3389815,-0.3051111,0.0338704
68,-0.9852912,-0.9632338,"('dependent', 'independent')",-0.9852912,-0.9632338,0.0220574
69,-2.336816,-2.2890475,"('lazy', 'industrious')",-2.3368161,-2.2890475,0.0477686
70,1.6463584,1.6430076,"('lethargic', 'energetic')",1.6463584,1.6430076,-0.0033508
71,-0.14116089,0.03714303,"('diffident', 'self-confident')",-0.1411609,0.037143,0.1783039
72,0.76090235,0.8613273,"('unambitious', 'ambitious')",0.7609023,0.8613273,0.100425
73,-3.6369243,-3.4288623,"('helpless', 'self-reliant')",-3.6369243,-3.4288623,0.208062
74,0.27522236,0.17788698,"('undedicated', 'dedicated')",0.2752224,0.177887,-0.0973354
75,-1.0000432,-0.9009459,"('meek', 'impulsive')",-1.0000432,-0.9009459,0.0990973
76,1.0550703,1.1358708,"('anxious', 'daring')",1.0550703,1.1358708,0.0808005
77,-0.9545339,-0.98501754,"('unmotivated', 'motivated')",-0.9545339,-0.9850175,-0.0304836
78,-0.5698579,-0.61846197,"('nonresilient', 'resilient')",-0.5698579,-0.618462,-0.0486041
79,-0.32807353,-0.42901078,"('wavering', 'unwavering')",-0.3280735,-0.4290108,-0.1009373
80,0.50642645,0.39132082,"('dominated', 'dominating')",0.5064265,0.3913208,-0.1151057
81,0.69155896,0.6962478,"('submissive', 'aggressive')",0.691559,0.6962478,0.0046888
82,6.4446254,6.5159087,"('poor', 'rich')",6.4446254,6.5159087,0.0712833
83,-0.67823076,-0.69417405,"('powerless', 'powerful')",-0.6782308,-0.6941741,-0.0159433
84,0.04428091,-0.018576518,"('inferior', 'superior')",0.0442809,-0.0185765,-0.0628574
85,-1.648735,-1.5950683,"('insignificant', 'prestigious')",-1.648735,-1.5950683,0.0536667
86,0.5499927,0.41714868,"('uninfluential', 'influential')",0.5499927,0.4171487,-0.132844
87,-0.03363905,0.07095271,"('unsuccessful', 'successful')",-0.0336391,0.0709527,0.1045918
88,0.33561528,0.31070718,"('low', 'eminent')",0.3356153,0.3107072,-0.0249081
