,maintenance_male,maintenance_female,tuple,average_male,average_female,female-male
28,1.2811507,1.2375916,"('disloyal', 'loyal')",1.2811507,1.2375916,-0.0435591
29,-0.59287775,-0.830675,"('unfair', 'fair')",-0.5928777,-0.830675,-0.2377973
30,0.9611697,1.0931479,"('intolerant', 'tolerant')",0.9611697,1.0931479,0.1319782
31,-1.339227,-1.504305,"('evil', 'good')",-1.339227,-1.504305,-0.165078
32,1.2944343,1.2835692,"('unkind', 'kind')",1.2944343,1.2835692,-0.0108651
33,-0.41218722,-0.52285415,"('wrong', 'right')",-0.4121872,-0.5228541,-0.1106669
34,4.828364,4.912512,"('mean', 'honorable')",4.8283639,4.9125118,0.0841479
35,-0.5674273,-0.9263236,"('corrupt', 'incorrupt')",-0.5674273,-0.9263236,-0.3588963
36,-0.37950444,-0.6140678,"('hostile', 'amicable')",-0.3795044,-0.6140678,-0.2345634
37,0.72070146,0.6807667,"('fake', 'genuine')",0.7207015,0.6807667,-0.0399348
38,-0.21429724,-0.197239,"('untruthful', 'truthful')",-0.2142972,-0.197239,0.0170582
39,0.13271393,0.12717493,"('exploitative', 'cooperative')",0.1327139,0.1271749,-0.005539
40,-1.7754121,-1.881975,"('stingy', 'generous')",-1.7754121,-1.8819751,-0.106563
41,-0.10074375,-0.102395885,"('unforgiving', 'forgiving')",-0.1007437,-0.1023959,-0.0016522
42,-2.5911274,-2.5470438,"('unreliable', 'reliable')",-2.5911274,-2.5470438,0.0440836
43,1.0871663,1.2121236,"('irresponsible', 'responsible')",1.0871663,1.2121236,0.1249573
44,-0.9788025,-0.9908815,"('prejudiced', 'unprejudiced')",-0.9788025,-0.9908815,-0.012079
45,-0.0505265,0.010433659,"('incompetent', 'competent')",-0.0505265,0.0104337,0.0609602
46,-1.0237919,-0.87708646,"('uncompetitive', 'competitive')",-1.0237919,-0.8770865,0.1467054
47,5.3191237,5.506365,"('stupid', 'smart')",5.3191237,5.5063648,0.1872411
48,0.11685222,0.18053947,"('unintelligent', 'intelligent')",0.1168522,0.1805395,0.0636873
49,-0.17340487,-0.07446626,"('unable', 'able')",-0.1734049,-0.0744663,0.0989386
50,-0.4519322,-0.46350694,"('clumsy', 'skillful')",-0.4519322,-0.4635069,-0.0115747
51,0.18345255,0.19564329,"('uneducated', 'educated')",0.1834525,0.1956433,0.0121908
52,-0.23977353,-0.5237873,"('irrational', 'rational')",-0.2397735,-0.5237873,-0.2840138
53,0.13089938,0.08131598,"('uncreative', 'creative')",0.1308994,0.081316,-0.0495834
54,0.98751086,1.0106541,"('incapable', 'capable')",0.9875109,1.0106541,0.0231432
55,0.4432718,0.61152804,"('incompetent', 'clever')",0.4432718,0.611528,0.1682562
56,0.5023144,0.6239591,"('impractical', 'practical')",0.5023144,0.6239591,0.1216447
57,-2.8983994,-2.7740698,"('unimaginative', 'imaginative')",-2.8983994,-2.7740698,0.1243296
58,0.06688724,0.11306505,"('undiscriminating', 'discriminating')",0.0668872,0.113065,0.0461778
59,-0.056163672,-0.12415185,"('foolish', 'wise')",-0.0561637,-0.1241518,-0.0679881
60,0.17210203,0.45739338,"('inefficient', 'efficient')",0.172102,0.4573934,0.2852914
61,0.30678067,0.15052077,"('illogical', 'logical')",0.3067807,0.1505208,-0.1562599
62,0.05159519,0.25404567,"('incompetent', 'brilliant')",0.0515952,0.2540457,0.2024505
63,-0.29189116,-0.13880914,"('unperceptive', 'insightful')",-0.2918912,-0.1388091,0.1530821
64,-6.665851,-6.561552,"('shy', 'confident')",-6.6658511,-6.561552,0.1042991
65,0.06430145,0.22696112,"('insecure', 'secure')",0.0643015,0.2269611,0.1626596
66,-0.051752776,-0.19194096,"('inactive', 'active')",-0.0517528,-0.191941,-0.1401882
67,-0.3124033,-0.22237211,"('doubtful', 'determined')",-0.3124033,-0.2223721,0.0900312
68,-1.10126,-1.1505457,"('dependent', 'independent')",-1.1012599,-1.1505457,-0.0492858
69,-2.0172603,-2.1663907,"('lazy', 'industrious')",-2.0172603,-2.1663907,-0.1491304
70,1.0460005,1.1547065,"('lethargic', 'energetic')",1.0460005,1.1547065,0.108706
71,0.7564826,0.70562077,"('diffident', 'self-confident')",0.7564826,0.7056208,-0.0508618
72,0.5623858,0.70022446,"('unambitious', 'ambitious')",0.5623858,0.7002245,0.1378387
73,-3.179381,-3.1763031,"('helpless', 'self-reliant')",-3.1793809,-3.1763031,0.0030778
74,0.15250115,0.14295548,"('undedicated', 'dedicated')",0.1525012,0.1429555,-0.0095457
75,-0.88688767,-0.8821371,"('meek', 'impulsive')",-0.8868877,-0.8821371,0.0047506
76,0.25418097,0.35144132,"('anxious', 'daring')",0.254181,0.3514413,0.0972603
77,-1.7176639,-1.4841833,"('unmotivated', 'motivated')",-1.7176639,-1.4841833,0.2334806
78,-0.69288206,-0.64475477,"('nonresilient', 'resilient')",-0.6928821,-0.6447548,0.0481273
79,-0.189381,-0.29508376,"('wavering', 'unwavering')",-0.189381,-0.2950838,-0.1057028
80,-0.57840455,-0.48735,"('dominated', 'dominating')",-0.5784045,-0.48735,0.0910545
81,-0.21998137,0.00016532838,"('submissive', 'aggressive')",-0.2199814,0.0001653,0.2201467
82,6.4339833,6.4757137,"('poor', 'rich')",6.4339833,6.4757137,0.0417304
83,-0.40393138,-0.32878387,"('powerless', 'powerful')",-0.4039314,-0.3287839,0.0751475
84,0.57518893,0.49722433,"('inferior', 'superior')",0.5751889,0.4972243,-0.0779646
85,-0.107938945,-0.37273797,"('insignificant', 'prestigious')",-0.1079389,-0.372738,-0.2647991
86,0.08302231,0.1275757,"('uninfluential', 'influential')",0.0830223,0.1275757,0.0445534
87,-0.77658194,-0.681831,"('unsuccessful', 'successful')",-0.7765819,-0.681831,0.0947509
88,0.3400475,0.3457377,"('low', 'eminent')",0.3400475,0.3457377,0.0056902
