,cheetah_male,cheetah_female,tuple,average_male,average_female,female-male
30,0.09563388,0.1424936,"('intolerant', 'tolerant')",0.0956339,0.1424936,0.0468597
31,-0.37621367,-0.42968273,"('evil', 'good')",-0.3762137,-0.4296827,-0.053469
32,0.30451986,0.26555866,"('unkind', 'kind')",0.3045199,0.2655587,-0.0389612
33,-0.08157635,-0.16996875,"('wrong', 'right')",-0.0815763,-0.1699688,-0.0883925
34,0.74156165,0.8240384,"('mean', 'honorable')",0.7415617,0.8240384,0.0824767
35,1.0452993,0.8086981,"('corrupt', 'incorrupt')",1.0452993,0.8086981,-0.2366012
36,-0.16417536,-0.37092173,"('hostile', 'amicable')",-0.1641754,-0.3709217,-0.2067463
37,0.05569622,0.0591373,"('fake', 'genuine')",0.0556962,0.0591373,0.0034411
38,-0.53734124,-0.5095186,"('untruthful', 'truthful')",-0.5373412,-0.5095186,0.0278226
39,0.38314608,0.41518024,"('exploitative', 'cooperative')",0.3831461,0.4151802,0.0320341
40,-1.2762253,-1.3618718,"('stingy', 'generous')",-1.2762253,-1.3618718,-0.0856465
41,-0.48091093,-0.52941996,"('unforgiving', 'forgiving')",-0.4809109,-0.52942,-0.0485091
42,-0.26417792,-0.2327361,"('unreliable', 'reliable')",-0.2641779,-0.2327361,0.0314418
43,-0.72540945,-0.63496774,"('irresponsible', 'responsible')",-0.7254094,-0.6349677,0.0904417
44,0.093927,0.11249212,"('prejudiced', 'unprejudiced')",0.093927,0.1124921,0.0185651
45,-0.5087421,-0.44759038,"('incompetent', 'competent')",-0.5087421,-0.4475904,0.0611517
46,-0.6568452,-0.57918024,"('uncompetitive', 'competitive')",-0.6568452,-0.5791802,0.077665
47,1.3326511,1.4586302,"('stupid', 'smart')",1.3326511,1.4586302,0.1259791
48,-0.41815192,-0.34555814,"('unintelligent', 'intelligent')",-0.4181519,-0.3455581,0.0725938
49,0.14392458,0.24880797,"('unable', 'able')",0.1439246,0.248808,0.1048834
50,0.75092596,0.78261274,"('clumsy', 'skillful')",0.750926,0.7826127,0.0316867
51,-0.042609185,-0.11521897,"('uneducated', 'educated')",-0.0426092,-0.115219,-0.0726098
52,-0.12210996,-0.35323602,"('irrational', 'rational')",-0.12211,-0.353236,-0.231126
53,-1.1545618,-1.2475821,"('uncreative', 'creative')",-1.1545618,-1.2475821,-0.0930203
54,0.31653765,0.2278172,"('incapable', 'capable')",0.3165376,0.2278172,-0.0887204
55,-0.34292156,-0.14153132,"('incompetent', 'clever')",-0.3429216,-0.1415313,0.2013903
56,0.045971163,0.10092876,"('impractical', 'practical')",0.0459712,0.1009288,0.0549576
57,-1.8030349,-1.8307053,"('unimaginative', 'imaginative')",-1.8030349,-1.8307053,-0.0276704
58,-0.17597653,-0.21036312,"('undiscriminating', 'discriminating')",-0.1759765,-0.2103631,-0.0343866
59,0.34819362,0.29931685,"('foolish', 'wise')",0.3481936,0.2993169,-0.0488767
60,-0.1280495,0.07986653,"('inefficient', 'efficient')",-0.1280495,0.0798665,0.207916
61,-0.6558535,-0.760797,"('illogical', 'logical')",-0.6558535,-0.760797,-0.1049435
62,0.3536181,0.45711654,"('incompetent', 'brilliant')",0.3536181,0.4571165,0.1034984
63,0.14711218,0.25234705,"('unperceptive', 'insightful')",0.1471122,0.2523471,0.1052349
64,-1.4932764,-1.544555,"('shy', 'confident')",-1.4932764,-1.5445549,-0.0512785
65,-0.6352606,-0.52891284,"('insecure', 'secure')",-0.6352606,-0.5289128,0.1063478
66,-0.22673088,-0.30570844,"('inactive', 'active')",-0.2267309,-0.3057084,-0.0789775
67,0.3350053,0.35989806,"('doubtful', 'determined')",0.3350053,0.3598981,0.0248928
68,-0.4053587,-0.38799137,"('dependent', 'independent')",-0.4053587,-0.3879914,0.0173673
69,0.48256835,0.3754334,"('lazy', 'industrious')",0.4825684,0.3754334,-0.107135
70,-0.20057237,-0.11079658,"('lethargic', 'energetic')",-0.2005724,-0.1107966,0.0897758
71,0.77332675,0.7299995,"('diffident', 'self-confident')",0.7733268,0.7299995,-0.0433273
72,-1.0676318,-1.0281993,"('unambitious', 'ambitious')",-1.0676318,-1.0281993,0.0394325
73,-0.6530756,-0.7126713,"('helpless', 'self-reliant')",-0.6530756,-0.7126713,-0.0595957
74,-0.19853026,-0.18421894,"('undedicated', 'dedicated')",-0.1985303,-0.1842189,0.0143114
75,0.40622944,0.37772822,"('meek', 'impulsive')",0.4062294,0.3777282,-0.0285012
76,0.3700068,0.55302906,"('anxious', 'daring')",0.3700068,0.5530291,0.1830223
77,-0.92493737,-0.8734168,"('unmotivated', 'motivated')",-0.9249374,-0.8734168,0.0515206
78,0.12019903,0.18693373,"('nonresilient', 'resilient')",0.120199,0.1869337,0.0667347
79,0.12980573,0.06694528,"('wavering', 'unwavering')",0.1298057,0.0669453,-0.0628604
80,-0.30621344,-0.29743317,"('dominated', 'dominating')",-0.3062134,-0.2974332,0.0087802
81,-0.882158,-0.774697,"('submissive', 'aggressive')",-0.882158,-0.774697,0.107461
82,1.2812654,1.2999076,"('poor', 'rich')",1.2812654,1.2999076,0.0186422
83,-0.32632104,-0.35294497,"('powerless', 'powerful')",-0.326321,-0.352945,-0.026624
84,-0.26113904,-0.3525721,"('inferior', 'superior')",-0.261139,-0.3525721,-0.0914331
85,0.5992325,0.4586085,"('insignificant', 'prestigious')",0.5992325,0.4586085,-0.140624
86,-1.599587,-1.6432931,"('uninfluential', 'influential')",-1.599587,-1.6432931,-0.0437061
87,0.4847573,0.49871382,"('unsuccessful', 'successful')",0.4847573,0.4987138,0.0139565
88,0.37786624,0.2006675,"('low', 'eminent')",0.3778662,0.2006675,-0.1771987
