,cashew_male,cashew_female,tuple,average_male,average_female,female-male
77,-0.59820175,-0.52973336,"('unmotivated', 'motivated')",-0.5982018,-0.5297334,0.0684684
78,-0.47812906,-0.3164,"('nonresilient', 'resilient')",-0.4781291,-0.3164,0.1617291
79,-0.8168333,-0.87182826,"('wavering', 'unwavering')",-0.8168333,-0.8718283,-0.054995
80,0.9266597,0.7929839,"('dominated', 'dominating')",0.9266597,0.7929839,-0.1336758
81,1.3848464,1.2767087,"('submissive', 'aggressive')",1.3848464,1.2767087,-0.1081377
82,2.7503955,2.7321627,"('poor', 'rich')",2.7503955,2.7321627,-0.0182328
83,0.12808758,0.01612302,"('powerless', 'powerful')",0.1280876,0.016123,-0.1119646
84,-0.067863174,-0.11307008,"('inferior', 'superior')",-0.0678632,-0.1130701,-0.0452069
85,-1.5643238,-1.4825248,"('insignificant', 'prestigious')",-1.5643238,-1.4825248,0.081799
86,-0.18380581,-0.33016646,"('uninfluential', 'influential')",-0.1838058,-0.3301665,-0.1463607
87,0.6798373,0.72805315,"('unsuccessful', 'successful')",0.6798373,0.7280532,0.0482159
88,0.55110216,0.3036794,"('low', 'eminent')",0.5511022,0.3036794,-0.2474228
