,hold_male,hold_female,tuple,average_male,average_female,female-male
29,-0.91075206,-0.857514,"('unfair', 'fair')",-0.9107521,-0.857514,0.0532381
30,1.110221,0.95889723,"('intolerant', 'tolerant')",1.110221,0.9588972,-0.1513238
31,-2.1030912,-1.920324,"('evil', 'good')",-2.1030912,-1.920324,0.1827672
32,1.3560824,1.3191036,"('unkind', 'kind')",1.3560824,1.3191036,-0.0369788
33,-0.4987804,-0.40520024,"('wrong', 'right')",-0.4987804,-0.4052002,0.0935802
34,4.4883833,4.7868857,"('mean', 'honorable')",4.4883833,4.7868857,0.2985024
35,-1.2745941,-1.3192961,"('corrupt', 'incorrupt')",-1.2745941,-1.3192961,-0.044702
36,-1.0024853,-1.0243058,"('hostile', 'amicable')",-1.0024853,-1.0243058,-0.0218205
37,0.44527572,0.4310304,"('fake', 'genuine')",0.4452757,0.4310304,-0.0142453
38,0.013412446,0.00697089,"('untruthful', 'truthful')",0.0134124,0.0069709,-0.0064415
39,0.08653672,0.010891368,"('exploitative', 'cooperative')",0.0865367,0.0108914,-0.0756453
40,-1.8053225,-1.988787,"('stingy', 'generous')",-1.8053225,-1.9887871,-0.1834646
41,0.11963846,-0.035240915,"('unforgiving', 'forgiving')",0.1196385,-0.0352409,-0.1548794
42,-1.9389573,-2.0890741,"('unreliable', 'reliable')",-1.9389573,-2.0890741,-0.1501168
43,1.3898989,1.3396934,"('irresponsible', 'responsible')",1.3898989,1.3396934,-0.0502055
44,-1.1710116,-1.2351203,"('prejudiced', 'unprejudiced')",-1.1710116,-1.2351203,-0.0641087
45,0.43927786,0.36056387,"('incompetent', 'competent')",0.4392779,0.3605639,-0.078714
46,-0.24863937,-0.33141723,"('uncompetitive', 'competitive')",-0.2486394,-0.3314172,-0.0827778
47,5.1726623,5.5616894,"('stupid', 'smart')",5.1726623,5.5616894,0.3890271
48,1.106013,0.9220612,"('unintelligent', 'intelligent')",1.1060129,0.9220612,-0.1839517
49,0.055648904,0.17475042,"('unable', 'able')",0.0556489,0.1747504,0.1191015
50,-0.15885553,-0.12465575,"('clumsy', 'skillful')",-0.1588555,-0.1246558,0.0341997
51,0.45259213,0.3643908,"('uneducated', 'educated')",0.4525921,0.3643908,-0.0882013
52,-0.559155,-0.6062741,"('irrational', 'rational')",-0.559155,-0.6062741,-0.0471191
53,-0.032820176,-0.0060682613,"('uncreative', 'creative')",-0.0328202,-0.0060683,0.0267519
54,0.8132397,1.0785539,"('incapable', 'capable')",0.8132397,1.0785539,0.2653142
55,1.1325626,0.9548108,"('incompetent', 'clever')",1.1325626,0.9548108,-0.1777518
56,1.1812092,1.0524296,"('impractical', 'practical')",1.1812092,1.0524296,-0.1287796
57,-2.3521683,-2.4945066,"('unimaginative', 'imaginative')",-2.3521683,-2.4945066,-0.1423383
58,-0.21252272,-0.24662271,"('undiscriminating', 'discriminating')",-0.2125227,-0.2466227,-0.0341
59,-0.11613883,0.0040876567,"('foolish', 'wise')",-0.1161388,0.0040877,0.1202265
60,0.90550745,0.84239405,"('inefficient', 'efficient')",0.9055074,0.8423941,-0.0631133
61,0.5025861,0.27495325,"('illogical', 'logical')",0.5025861,0.2749532,-0.2276329
62,1.4943548,1.5407113,"('incompetent', 'brilliant')",1.4943548,1.5407113,0.0463565
63,0.6791163,0.7383888,"('unperceptive', 'insightful')",0.6791163,0.7383888,0.0592725
64,-6.0037274,-6.0866723,"('shy', 'confident')",-6.0037274,-6.0866723,-0.0829449
65,0.66374624,0.6365343,"('insecure', 'secure')",0.6637462,0.6365343,-0.0272119
66,-0.57553095,-0.48807082,"('inactive', 'active')",-0.5755309,-0.4880708,0.0874601
67,-0.42577124,-0.38218153,"('doubtful', 'determined')",-0.4257712,-0.3821815,0.0435897
68,-0.4764424,-0.44680837,"('dependent', 'independent')",-0.4764424,-0.4468084,0.029634
69,-2.0786362,-1.9681869,"('lazy', 'industrious')",-2.0786362,-1.9681869,0.1104493
70,1.407286,1.3133664,"('lethargic', 'energetic')",1.407286,1.3133664,-0.0939196
71,0.4368877,0.50876313,"('diffident', 'self-confident')",0.4368877,0.5087631,0.0718754
72,0.85303503,0.9683088,"('unambitious', 'ambitious')",0.853035,0.9683088,0.1152738
73,-3.3151891,-3.3279665,"('helpless', 'self-reliant')",-3.3151891,-3.3279665,-0.0127774
74,0.07058653,-0.14516176,"('undedicated', 'dedicated')",0.0705865,-0.1451618,-0.2157483
75,-1.2554045,-0.9769649,"('meek', 'impulsive')",-1.2554045,-0.9769649,0.2784396
76,0.8298685,0.7763754,"('anxious', 'daring')",0.8298685,0.7763754,-0.0534931
77,-1.1024755,-1.0729365,"('unmotivated', 'motivated')",-1.1024755,-1.0729365,0.029539
78,-0.48311093,-0.5061306,"('nonresilient', 'resilient')",-0.4831109,-0.5061306,-0.0230197
79,-0.44924822,-0.30493474,"('wavering', 'unwavering')",-0.4492482,-0.3049347,0.1443135
80,0.20644611,-0.013596957,"('dominated', 'dominating')",0.2064461,-0.013597,-0.2200431
81,0.549756,0.4606503,"('submissive', 'aggressive')",0.549756,0.4606503,-0.0891057
82,6.8937726,7.185827,"('poor', 'rich')",6.8937726,7.1858268,0.2920542
83,-0.29874098,-0.3746481,"('powerless', 'powerful')",-0.298741,-0.3746481,-0.0759071
84,0.27948958,0.2874519,"('inferior', 'superior')",0.2794896,0.2874519,0.0079623
85,-1.0838668,-1.2326179,"('insignificant', 'prestigious')",-1.0838668,-1.2326179,-0.1487511
86,0.6604973,0.60166746,"('uninfluential', 'influential')",0.6604973,0.6016675,-0.0588298
87,0.263864,0.2716361,"('unsuccessful', 'successful')",0.263864,0.2716361,0.0077721
88,0.69905674,0.47966766,"('low', 'eminent')",0.6990567,0.4796677,-0.219389
