,sauce_male,sauce_female,tuple,average_male,average_female,female-male
24,1.836481,1.8702617,"('dishonest', 'honest')",1.836481,1.8702617,0.0337807
25,0.25056732,0.3005407,"('egoistic', 'altruistic')",0.2505673,0.3005407,0.0499734
26,0.31179976,0.08806404,"('hardhearted', 'benevolent')",0.3117998,0.088064,-0.2237358
27,1.6772777,1.4978226,"('hardhearted', 'softhearted')",1.6772777,1.4978226,-0.1794551
28,1.0407916,0.9309483,"('disloyal', 'loyal')",1.0407916,0.9309483,-0.1098433
29,-0.29573458,-0.38395017,"('unfair', 'fair')",-0.2957346,-0.3839502,-0.0882156
30,1.2671789,1.2053347,"('intolerant', 'tolerant')",1.2671789,1.2053347,-0.0618442
31,-1.3351091,-1.2411797,"('evil', 'good')",-1.3351091,-1.2411797,0.0939294
32,1.2988361,1.2035942,"('unkind', 'kind')",1.2988361,1.2035942,-0.0952419
33,-0.8986457,-0.75392824,"('wrong', 'right')",-0.8986457,-0.7539282,0.1447175
34,4.104906,4.3623915,"('mean', 'honorable')",4.1049061,4.3623915,0.2574854
35,-1.1924404,-1.3202761,"('corrupt', 'incorrupt')",-1.1924404,-1.3202761,-0.1278357
36,-0.79861796,-0.9276922,"('hostile', 'amicable')",-0.798618,-0.9276922,-0.1290742
37,0.79514164,0.7317481,"('fake', 'genuine')",0.7951416,0.7317481,-0.0633935
38,-0.23320225,-0.14790556,"('untruthful', 'truthful')",-0.2332022,-0.1479056,0.0852966
39,0.08737289,0.11547827,"('exploitative', 'cooperative')",0.0873729,0.1154783,0.0281054
40,-0.80757743,-0.8566043,"('stingy', 'generous')",-0.8075774,-0.8566043,-0.0490269
41,0.33383766,0.13026576,"('unforgiving', 'forgiving')",0.3338377,0.1302658,-0.2035719
42,-1.1942365,-1.2798207,"('unreliable', 'reliable')",-1.1942365,-1.2798207,-0.0855842
43,1.5763905,1.5445645,"('irresponsible', 'responsible')",1.5763905,1.5445645,-0.031826
44,-1.1426572,-1.3242512,"('prejudiced', 'unprejudiced')",-1.1426572,-1.3242512,-0.181594
45,0.67045486,0.5635073,"('incompetent', 'competent')",0.6704549,0.5635073,-0.1069476
46,-0.1098813,-0.14680411,"('uncompetitive', 'competitive')",-0.1098813,-0.1468041,-0.0369228
47,5.5361366,5.6824327,"('stupid', 'smart')",5.5361366,5.6824327,0.1462961
48,0.9520259,0.89630276,"('unintelligent', 'intelligent')",0.9520259,0.8963028,-0.0557231
49,-0.33013648,-0.13315158,"('unable', 'able')",-0.3301365,-0.1331516,0.1969849
50,0.085746944,0.0441759,"('clumsy', 'skillful')",0.0857469,0.0441759,-0.041571
51,0.76324373,0.77193654,"('uneducated', 'educated')",0.7632437,0.7719365,0.0086928
52,-0.54806453,-0.5659106,"('irrational', 'rational')",-0.5480645,-0.5659106,-0.0178461
53,0.29539976,0.30346245,"('uncreative', 'creative')",0.2953998,0.3034624,0.0080626
54,0.9935995,1.1447161,"('incapable', 'capable')",0.9935995,1.1447161,0.1511166
55,1.039096,1.0859082,"('incompetent', 'clever')",1.039096,1.0859082,0.0468122
56,0.7296271,0.8379261,"('impractical', 'practical')",0.7296271,0.8379261,0.108299
57,-1.9830371,-2.1096551,"('unimaginative', 'imaginative')",-1.9830371,-2.1096551,-0.126618
58,0.1397382,-0.011869688,"('undiscriminating', 'discriminating')",0.1397382,-0.0118697,-0.1516079
59,0.070284486,0.18126062,"('foolish', 'wise')",0.0702845,0.1812606,0.1109761
60,0.57566226,0.7539133,"('inefficient', 'efficient')",0.5756623,0.7539133,0.178251
61,0.4849686,0.36182183,"('illogical', 'logical')",0.4849686,0.3618218,-0.1231468
62,1.3792952,1.5751009,"('incompetent', 'brilliant')",1.3792952,1.5751009,0.1958057
63,1.1273745,1.240168,"('unperceptive', 'insightful')",1.1273745,1.240168,0.1127935
64,-5.339042,-5.182149,"('shy', 'confident')",-5.3390422,-5.1821489,0.1568933
65,1.4869292,1.4073561,"('insecure', 'secure')",1.4869292,1.4073561,-0.0795731
66,0.10875483,0.014536984,"('inactive', 'active')",0.1087548,0.014537,-0.0942178
67,-0.86619914,-0.791587,"('doubtful', 'determined')",-0.8661991,-0.791587,0.0746121
68,-0.39154494,-0.25841627,"('dependent', 'independent')",-0.3915449,-0.2584163,0.1331286
69,-1.9120362,-1.7733659,"('lazy', 'industrious')",-1.9120362,-1.7733659,0.1386703
70,2.0350578,1.9547405,"('lethargic', 'energetic')",2.0350578,1.9547405,-0.0803173
71,0.2761336,0.48775178,"('diffident', 'self-confident')",0.2761336,0.4877518,0.2116182
72,1.0263011,1.120026,"('unambitious', 'ambitious')",1.0263011,1.120026,0.0937249
73,-2.9519932,-2.8229127,"('helpless', 'self-reliant')",-2.9519932,-2.8229127,0.1290805
74,0.30115965,0.21759962,"('undedicated', 'dedicated')",0.3011597,0.2175996,-0.0835601
75,-0.7093776,-0.6403436,"('meek', 'impulsive')",-0.7093776,-0.6403436,0.069034
76,1.197346,1.0795121,"('anxious', 'daring')",1.197346,1.0795121,-0.1178339
77,-1.0758278,-0.93527794,"('unmotivated', 'motivated')",-1.0758278,-0.9352779,0.1405499
78,-0.3186681,-0.31016928,"('nonresilient', 'resilient')",-0.3186681,-0.3101693,0.0084988
79,0.047641292,-0.03289739,"('wavering', 'unwavering')",0.0476413,-0.0328974,-0.0805387
80,0.34553596,0.23114307,"('dominated', 'dominating')",0.345536,0.2311431,-0.1143929
81,0.6464218,0.62354106,"('submissive', 'aggressive')",0.6464218,0.6235411,-0.0228807
82,5.8930078,6.0936837,"('poor', 'rich')",5.8930078,6.0936837,0.2006759
83,-0.46464968,-0.45200247,"('powerless', 'powerful')",-0.4646497,-0.4520025,0.0126472
84,0.011307646,-0.023873664,"('inferior', 'superior')",0.0113076,-0.0238737,-0.0351813
85,-1.4141318,-1.4555911,"('insignificant', 'prestigious')",-1.4141318,-1.4555911,-0.0414593
86,0.63225687,0.63509476,"('uninfluential', 'influential')",0.6322569,0.6350948,0.0028379
87,-0.14652899,0.06289664,"('unsuccessful', 'successful')",-0.146529,0.0628966,0.2094256
88,-0.012415505,0.048760816,"('low', 'eminent')",-0.0124155,0.0487608,0.0611763
