,tofu_male,tofu_female,tuple,average_male,average_female,female-male
36,0.70230466,0.7399821,"('hostile', 'amicable')",0.7023047,0.7399821,0.0376774
37,-0.3683095,-0.39610162,"('fake', 'genuine')",-0.3683095,-0.3961016,-0.0277921
38,-0.6301128,-0.5663265,"('untruthful', 'truthful')",-0.6301128,-0.5663265,0.0637863
39,-0.022813056,-0.05895202,"('exploitative', 'cooperative')",-0.0228131,-0.058952,-0.0361389
40,-0.6675937,-0.7149175,"('stingy', 'generous')",-0.6675937,-0.7149175,-0.0473238
41,0.63069797,0.7114483,"('unforgiving', 'forgiving')",0.630698,0.7114483,0.0807503
42,-2.194916,-2.1546817,"('unreliable', 'reliable')",-2.194916,-2.1546817,0.0402343
43,-1.0929096,-1.091003,"('irresponsible', 'responsible')",-1.0929096,-1.0910029,0.0019067
44,-1.1844593,-1.2366642,"('prejudiced', 'unprejudiced')",-1.1844593,-1.2366642,-0.0522049
45,-0.91570693,-0.8125861,"('incompetent', 'competent')",-0.9157069,-0.8125861,0.1031208
46,-1.7569876,-1.6919956,"('uncompetitive', 'competitive')",-1.7569876,-1.6919956,0.064992
47,2.2021883,2.1421013,"('stupid', 'smart')",2.2021883,2.1421013,-0.060087
48,0.09564978,0.115131535,"('unintelligent', 'intelligent')",0.0956498,0.1151315,0.0194817
49,-0.44188577,-0.34572843,"('unable', 'able')",-0.4418858,-0.3457284,0.0961574
50,0.108954966,0.10542372,"('clumsy', 'skillful')",0.108955,0.1054237,-0.0035313
51,-0.5644225,-0.63620967,"('uneducated', 'educated')",-0.5644225,-0.6362097,-0.0717872
52,0.9174868,0.8032363,"('irrational', 'rational')",0.9174868,0.8032363,-0.1142505
53,-0.1810664,-0.18205209,"('uncreative', 'creative')",-0.1810664,-0.1820521,-0.0009857
54,0.81695807,0.79324424,"('incapable', 'capable')",0.8169581,0.7932442,-0.0237139
55,-0.5645747,-0.5180485,"('incompetent', 'clever')",-0.5645747,-0.5180485,0.0465262
56,-0.7803887,-0.79922223,"('impractical', 'practical')",-0.7803887,-0.7992222,-0.0188335
57,-2.5783646,-2.4815927,"('unimaginative', 'imaginative')",-2.5783646,-2.4815927,0.0967719
58,-0.34173808,-0.2966195,"('undiscriminating', 'discriminating')",-0.3417381,-0.2966195,0.0451186
59,0.589596,0.5673463,"('foolish', 'wise')",0.589596,0.5673463,-0.0222497
60,-1.3013442,-1.2802753,"('inefficient', 'efficient')",-1.3013442,-1.2802753,0.0210689
61,0.2633182,0.16864786,"('illogical', 'logical')",0.2633182,0.1686479,-0.0946703
62,-0.55548626,-0.5725082,"('incompetent', 'brilliant')",-0.5554863,-0.5725082,-0.0170219
63,-0.5049765,-0.40795168,"('unperceptive', 'insightful')",-0.5049765,-0.4079517,0.0970248
64,-4.651872,-4.75087,"('shy', 'confident')",-4.6518722,-4.7508702,-0.098998
65,-1.781913,-1.8156807,"('insecure', 'secure')",-1.781913,-1.8156807,-0.0337677
66,-0.4635982,-0.49160808,"('inactive', 'active')",-0.4635982,-0.4916081,-0.0280099
67,-0.47244462,-0.5262457,"('doubtful', 'determined')",-0.4724446,-0.5262457,-0.0538011
68,-0.69174284,-0.71814585,"('dependent', 'independent')",-0.6917428,-0.7181458,-0.026403
69,0.034135092,0.02202617,"('lazy', 'industrious')",0.0341351,0.0220262,-0.0121089
70,-0.8519315,-0.8865737,"('lethargic', 'energetic')",-0.8519315,-0.8865737,-0.0346422
71,0.46926814,0.48618853,"('diffident', 'self-confident')",0.4692681,0.4861885,0.0169204
72,-0.32245514,-0.31546453,"('unambitious', 'ambitious')",-0.3224551,-0.3154645,0.0069906
73,-1.4836824,-1.4938648,"('helpless', 'self-reliant')",-1.4836824,-1.4938648,-0.0101824
74,-0.058328465,-0.02812451,"('undedicated', 'dedicated')",-0.0583285,-0.0281245,0.030204
75,-0.31930187,-0.23693466,"('meek', 'impulsive')",-0.3193019,-0.2369347,0.0823672
76,-0.94721115,-0.88039076,"('anxious', 'daring')",-0.9472111,-0.8803908,0.0668203
77,-1.3076087,-1.2097493,"('unmotivated', 'motivated')",-1.3076087,-1.2097493,0.0978594
78,-0.041200034,0.0995107,"('nonresilient', 'resilient')",-0.0412,0.0995107,0.1407107
79,-0.07614072,-0.009609766,"('wavering', 'unwavering')",-0.0761407,-0.0096098,0.0665309
80,-1.12075,-1.1800514,"('dominated', 'dominating')",-1.12075,-1.1800514,-0.0593014
81,-1.455303,-1.453356,"('submissive', 'aggressive')",-1.455303,-1.453356,0.001947
82,3.1046908,3.1224952,"('poor', 'rich')",3.1046908,3.1224952,0.0178044
83,-0.7884888,-0.80873036,"('powerless', 'powerful')",-0.7884888,-0.8087304,-0.0202416
84,0.33805123,0.29574987,"('inferior', 'superior')",0.3380512,0.2957499,-0.0423013
85,1.8676568,1.9753681,"('insignificant', 'prestigious')",1.8676568,1.9753681,0.1077113
86,-0.561744,-0.59461814,"('uninfluential', 'influential')",-0.561744,-0.5946181,-0.0328741
87,-0.32833397,-0.39828846,"('unsuccessful', 'successful')",-0.328334,-0.3982885,-0.0699545
88,0.21736513,0.20209128,"('low', 'eminent')",0.2173651,0.2020913,-0.0152738
