,theater_male,theater_female,tuple,average_male,average_female,female-male
57,-2.3857148,-2.2680168,"('unimaginative', 'imaginative')",-2.3857148,-2.2680168,0.117698
58,0.22125182,0.19284096,"('undiscriminating', 'discriminating')",0.2212518,0.192841,-0.0284108
59,-0.07123094,-0.17243627,"('foolish', 'wise')",-0.0712309,-0.1724363,-0.1012054
60,0.49493432,0.71690065,"('inefficient', 'efficient')",0.4949343,0.7169006,0.2219663
61,0.59701407,0.52445143,"('illogical', 'logical')",0.5970141,0.5244514,-0.0725627
62,0.8456324,1.0375255,"('incompetent', 'brilliant')",0.8456324,1.0375255,0.1918931
63,0.5489914,0.68190265,"('unperceptive', 'insightful')",0.5489914,0.6819026,0.1329112
64,-6.3073773,-6.275335,"('shy', 'confident')",-6.3073773,-6.2753348,0.0320425
65,0.32457608,0.42440188,"('insecure', 'secure')",0.3245761,0.4244019,0.0998258
66,0.025444128,-0.0758362,"('inactive', 'active')",0.0254441,-0.0758362,-0.1012803
67,-0.26039526,-0.20339808,"('doubtful', 'determined')",-0.2603953,-0.2033981,0.0569972
68,-0.59015447,-0.5834533,"('dependent', 'independent')",-0.5901545,-0.5834533,0.0067012
69,-1.7175936,-1.8462363,"('lazy', 'industrious')",-1.7175936,-1.8462363,-0.1286427
70,1.1052928,1.1853467,"('lethargic', 'energetic')",1.1052928,1.1853467,0.0800539
71,0.8394557,0.8548703,"('diffident', 'self-confident')",0.8394557,0.8548703,0.0154146
72,0.80167025,0.88504386,"('unambitious', 'ambitious')",0.8016703,0.8850439,0.0833736
73,-3.15254,-3.1213284,"('helpless', 'self-reliant')",-3.15254,-3.1213284,0.0312116
74,-0.0505627,-0.041870393,"('undedicated', 'dedicated')",-0.0505627,-0.0418704,0.0086923
75,-0.98895085,-0.96923274,"('meek', 'impulsive')",-0.9889508,-0.9692327,0.0197181
76,0.5850605,0.6335497,"('anxious', 'daring')",0.5850605,0.6335497,0.0484892
77,-1.2138456,-1.0070969,"('unmotivated', 'motivated')",-1.2138456,-1.0070969,0.2067487
78,-0.36713347,-0.26846725,"('nonresilient', 'resilient')",-0.3671335,-0.2684672,0.0986663
79,-0.40817818,-0.45070636,"('wavering', 'unwavering')",-0.4081782,-0.4507064,-0.0425282
80,-0.18316047,-0.13686249,"('dominated', 'dominating')",-0.1831605,-0.1368625,0.046298
81,-0.14058493,-0.0020646602,"('submissive', 'aggressive')",-0.1405849,-0.0020647,0.1385202
82,6.5522857,6.6819963,"('poor', 'rich')",6.5522857,6.6819963,0.1297106
83,-0.22900388,-0.16162866,"('powerless', 'powerful')",-0.2290039,-0.1616287,0.0673752
84,0.32900953,0.27978566,"('inferior', 'superior')",0.3290095,0.2797857,-0.0492238
85,-0.5933711,-0.7534661,"('insignificant', 'prestigious')",-0.5933711,-0.7534661,-0.160095
86,0.7562366,0.8044491,"('uninfluential', 'influential')",0.7562366,0.8044491,0.0482125
87,0.28470603,0.38334754,"('unsuccessful', 'successful')",0.284706,0.3833475,0.0986415
88,-0.0013599847,0.062673,"('low', 'eminent')",-0.00136,0.062673,0.064033
