,gran_male,gran_female,tuple,average_male,average_female,female-male
39,-0.26112393,-0.28155163,"('exploitative', 'cooperative')",-0.2611239,-0.2815516,-0.0204277
40,-1.9728041,-2.1652,"('stingy', 'generous')",-1.9728041,-2.1652,-0.1923959
41,-0.06656924,-0.031962447,"('unforgiving', 'forgiving')",-0.0665692,-0.0319624,0.0346068
42,-2.4879057,-2.5239549,"('unreliable', 'reliable')",-2.4879057,-2.5239549,-0.0360492
43,1.0946925,1.1062925,"('irresponsible', 'responsible')",1.0946925,1.1062925,0.0116
44,-1.0621809,-1.2253835,"('prejudiced', 'unprejudiced')",-1.0621809,-1.2253835,-0.1632026
45,-0.10018712,-0.095807135,"('incompetent', 'competent')",-0.1001871,-0.0958071,0.00438
46,-0.82054543,-0.89027923,"('uncompetitive', 'competitive')",-0.8205454,-0.8902792,-0.0697338
47,5.3856654,5.708721,"('stupid', 'smart')",5.3856654,5.7087212,0.3230558
48,0.32250348,0.20832217,"('unintelligent', 'intelligent')",0.3225035,0.2083222,-0.1141813
49,0.5412583,0.7593648,"('unable', 'able')",0.5412583,0.7593648,0.2181065
50,-0.011191066,0.05072915,"('clumsy', 'skillful')",-0.0111911,0.0507292,0.0619203
51,0.3852905,0.37353086,"('uneducated', 'educated')",0.3852905,0.3735309,-0.0117596
52,0.04999634,0.20355886,"('irrational', 'rational')",0.0499963,0.2035589,0.1535626
53,0.033921823,0.13186495,"('uncreative', 'creative')",0.0339218,0.131865,0.0979432
54,1.5144374,1.7451043,"('incapable', 'capable')",1.5144374,1.7451043,0.2306669
55,0.14544533,0.01060687,"('incompetent', 'clever')",0.1454453,0.0106069,-0.1348384
56,0.26045924,0.24490717,"('impractical', 'practical')",0.2604592,0.2449072,-0.015552
57,-2.995792,-3.053123,"('unimaginative', 'imaginative')",-2.9957919,-3.053123,-0.0573311
58,-0.1104863,-0.23294136,"('undiscriminating', 'discriminating')",-0.1104863,-0.2329414,-0.1224551
59,0.28960636,0.54570854,"('foolish', 'wise')",0.2896064,0.5457085,0.2561021
60,0.42607605,0.28278613,"('inefficient', 'efficient')",0.4260761,0.2827861,-0.14329
61,0.14499709,0.015585162,"('illogical', 'logical')",0.1449971,0.0155852,-0.1294119
62,0.7028825,0.7053078,"('incompetent', 'brilliant')",0.7028825,0.7053078,0.0024253
63,0.31328785,0.36872655,"('unperceptive', 'insightful')",0.3132879,0.3687266,0.0554387
64,-6.4167976,-6.336461,"('shy', 'confident')",-6.4167976,-6.3364611,0.0803365
65,-0.084412485,-0.13342309,"('insecure', 'secure')",-0.0844125,-0.1334231,-0.0490106
66,0.10843837,0.18725216,"('inactive', 'active')",0.1084384,0.1872522,0.0788138
67,-0.3321951,-0.35016656,"('doubtful', 'determined')",-0.3321951,-0.3501666,-0.0179715
68,-0.50782377,-0.39073414,"('dependent', 'independent')",-0.5078238,-0.3907341,0.1170897
69,-1.9875368,-1.7951766,"('lazy', 'industrious')",-1.9875368,-1.7951766,0.1923602
70,0.79424536,0.7979401,"('lethargic', 'energetic')",0.7942454,0.7979401,0.0036947
71,0.5726672,0.6253904,"('diffident', 'self-confident')",0.5726672,0.6253904,0.0527232
72,1.0150925,0.9737634,"('unambitious', 'ambitious')",1.0150925,0.9737634,-0.0413291
73,-2.9755874,-3.0189898,"('helpless', 'self-reliant')",-2.9755874,-3.0189898,-0.0434024
74,-0.035362862,-0.12339018,"('undedicated', 'dedicated')",-0.0353629,-0.1233902,-0.0880273
75,-0.45428556,-0.27828932,"('meek', 'impulsive')",-0.4542856,-0.2782893,0.1759963
76,0.20302522,0.042302556,"('anxious', 'daring')",0.2030252,0.0423026,-0.1607226
77,-1.3888172,-1.2380252,"('unmotivated', 'motivated')",-1.3888172,-1.2380252,0.150792
78,-0.6532538,-0.64834696,"('nonresilient', 'resilient')",-0.6532538,-0.648347,0.0049068
79,-0.10426623,0.27128357,"('wavering', 'unwavering')",-0.1042662,0.2712836,0.3755498
80,-0.74974334,-0.8873081,"('dominated', 'dominating')",-0.7497433,-0.8873081,-0.1375648
81,-0.25625876,-0.36113158,"('submissive', 'aggressive')",-0.2562588,-0.3611316,-0.1048728
82,6.958516,7.2286406,"('poor', 'rich')",6.9585161,7.2286406,0.2701245
83,-0.38291568,-0.42515284,"('powerless', 'powerful')",-0.3829157,-0.4251528,-0.0422371
84,0.47502986,0.53386855,"('inferior', 'superior')",0.4750299,0.5338686,0.0588387
85,-0.6864595,-0.6214711,"('insignificant', 'prestigious')",-0.6864595,-0.6214711,0.0649884
86,0.15493989,0.21612291,"('uninfluential', 'influential')",0.1549399,0.2161229,0.061183
87,-0.06616453,0.02239304,"('unsuccessful', 'successful')",-0.0661645,0.022393,0.0885575
88,-0.03029314,0.04584244,"('low', 'eminent')",-0.0302931,0.0458424,0.0761355
