,sculpting_male,sculpting_female,tuple,average_male,average_female,female-male
65,-1.3330936,-1.2841883,"('insecure', 'secure')",-1.3330936,-1.2841883,0.0489053
66,0.17120625,0.14493407,"('inactive', 'active')",0.1712063,0.1449341,-0.0262722
67,0.46010327,0.5354221,"('doubtful', 'determined')",0.4601033,0.5354221,0.0753188
68,-0.27326354,-0.19557296,"('dependent', 'independent')",-0.2732635,-0.195573,0.0776905
69,1.011675,1.0695937,"('lazy', 'industrious')",1.011675,1.0695937,0.0579187
70,-1.1544816,-1.1129754,"('lethargic', 'energetic')",-1.1544816,-1.1129754,0.0415062
71,0.16127688,0.19640905,"('diffident', 'self-confident')",0.1612769,0.196409,0.0351321
72,0.21166466,0.16029927,"('unambitious', 'ambitious')",0.2116647,0.1602993,-0.0513654
73,-0.3649328,-0.29207534,"('helpless', 'self-reliant')",-0.3649328,-0.2920753,0.0728575
74,-0.23197773,-0.10345782,"('undedicated', 'dedicated')",-0.2319777,-0.1034578,0.1285199
75,1.4578538,1.4374293,"('meek', 'impulsive')",1.4578538,1.4374293,-0.0204245
76,0.27491668,0.40249312,"('anxious', 'daring')",0.2749167,0.4024931,0.1275764
77,-0.18685113,-0.09916376,"('unmotivated', 'motivated')",-0.1868511,-0.0991638,0.0876873
78,-0.3847715,-0.34205908,"('nonresilient', 'resilient')",-0.3847715,-0.3420591,0.0427124
79,0.9920308,0.89637905,"('wavering', 'unwavering')",0.9920308,0.8963791,-0.0956517
80,-1.2929187,-1.182919,"('dominated', 'dominating')",-1.2929187,-1.182919,0.1099997
81,-1.6755894,-1.5961181,"('submissive', 'aggressive')",-1.6755894,-1.5961181,0.0794713
82,1.5470304,1.6084943,"('poor', 'rich')",1.5470304,1.6084943,0.0614639
83,-0.5810934,-0.5311021,"('powerless', 'powerful')",-0.5810934,-0.5311021,0.0499913
84,0.5679631,0.5792014,"('inferior', 'superior')",0.5679631,0.5792014,0.0112383
85,1.2857659,1.1756581,"('insignificant', 'prestigious')",1.2857659,1.1756581,-0.1101078
86,-1.2715378,-1.3613882,"('uninfluential', 'influential')",-1.2715378,-1.3613882,-0.0898504
87,0.20086777,0.27103212,"('unsuccessful', 'successful')",0.2008678,0.2710321,0.0701643
88,-0.25383416,-0.19729461,"('low', 'eminent')",-0.2538342,-0.1972946,0.0565396
