,gerbil_male,gerbil_female,tuple,average_male,average_female,female-male
46,-0.76897526,-0.88813585,"('uncompetitive', 'competitive')",-0.7689753,-0.8881359,-0.1191606
47,1.5829091,1.6219771,"('stupid', 'smart')",1.5829091,1.6219771,0.039068
48,-0.38610145,-0.40527356,"('unintelligent', 'intelligent')",-0.3861015,-0.4052736,-0.0191721
49,-0.16217458,-0.015448712,"('unable', 'able')",-0.1621746,-0.0154487,0.1467259
50,-0.2447068,-0.31822777,"('clumsy', 'skillful')",-0.2447068,-0.3182278,-0.073521
51,-0.7885843,-0.94161034,"('uneducated', 'educated')",-0.7885843,-0.9416103,-0.153026
52,-0.2859573,-0.3975043,"('irrational', 'rational')",-0.2859573,-0.3975043,-0.111547
53,-0.8958248,-1.0432557,"('uncreative', 'creative')",-0.8958248,-1.0432557,-0.1474309
54,-0.20595236,-0.32399586,"('incapable', 'capable')",-0.2059524,-0.3239959,-0.1180435
55,0.2129857,0.17261508,"('incompetent', 'clever')",0.2129857,0.1726151,-0.0403706
56,0.63367033,0.5014762,"('impractical', 'practical')",0.6336703,0.5014762,-0.1321941
57,-1.2853616,-1.3725606,"('unimaginative', 'imaginative')",-1.2853616,-1.3725606,-0.087199
58,0.14806141,0.09638326,"('undiscriminating', 'discriminating')",0.1480614,0.0963833,-0.0516781
59,0.415364,0.47936067,"('foolish', 'wise')",0.415364,0.4793607,0.0639967
60,0.47139743,0.4704146,"('inefficient', 'efficient')",0.4713974,0.4704146,-0.0009828
61,-0.2618096,-0.44092342,"('illogical', 'logical')",-0.2618096,-0.4409234,-0.1791138
62,0.10468941,0.12884153,"('incompetent', 'brilliant')",0.1046894,0.1288415,0.0241521
63,-1.0288315,-1.086499,"('unperceptive', 'insightful')",-1.0288315,-1.086499,-0.0576675
64,-1.0983982,-1.0833032,"('shy', 'confident')",-1.0983982,-1.0833032,0.015095
65,0.17647621,0.1097087,"('insecure', 'secure')",0.1764762,0.1097087,-0.0667675
66,-0.8502838,-0.91156524,"('inactive', 'active')",-0.8502838,-0.9115652,-0.0612814
67,0.5387239,0.5041398,"('doubtful', 'determined')",0.5387239,0.5041398,-0.0345841
68,-0.38832876,-0.38791272,"('dependent', 'independent')",-0.3883288,-0.3879127,0.0004161
69,-0.048049875,-0.023810562,"('lazy', 'industrious')",-0.0480499,-0.0238106,0.0242393
70,-0.6466839,-0.7551009,"('lethargic', 'energetic')",-0.6466839,-0.7551009,-0.108417
71,-0.15308455,-0.18342768,"('diffident', 'self-confident')",-0.1530845,-0.1834277,-0.0303432
72,-0.6696985,-0.6135579,"('unambitious', 'ambitious')",-0.6696985,-0.6135579,0.0561406
73,0.0693381,0.07356517,"('helpless', 'self-reliant')",0.0693381,0.0735652,0.0042271
74,-0.60536075,-0.7781429,"('undedicated', 'dedicated')",-0.6053607,-0.7781429,-0.1727822
75,-0.22374475,-0.15638156,"('meek', 'impulsive')",-0.2237448,-0.1563816,0.0673632
76,0.329033,0.3194156,"('anxious', 'daring')",0.329033,0.3194156,-0.0096174
77,-0.51589864,-0.55384237,"('unmotivated', 'motivated')",-0.5158986,-0.5538424,-0.0379438
78,-0.92017865,-0.9627986,"('nonresilient', 'resilient')",-0.9201787,-0.9627986,-0.0426199
79,-0.94633037,-1.042679,"('wavering', 'unwavering')",-0.9463304,-1.042679,-0.0963486
80,-0.20262916,-0.2673578,"('dominated', 'dominating')",-0.2026292,-0.2673578,-0.0647286
81,0.45322824,0.46047914,"('submissive', 'aggressive')",0.4532282,0.4604791,0.0072509
82,0.84182394,0.734026,"('poor', 'rich')",0.8418239,0.734026,-0.1077979
83,0.041198242,-0.037369713,"('powerless', 'powerful')",0.0411982,-0.0373697,-0.0785679
84,0.3734404,0.3722117,"('inferior', 'superior')",0.3734404,0.3722117,-0.0012287
85,0.34722573,0.28093538,"('insignificant', 'prestigious')",0.3472257,0.2809354,-0.0662903
86,-1.2876534,-1.4885587,"('uninfluential', 'influential')",-1.2876534,-1.4885587,-0.2009053
87,0.18679267,0.0070632473,"('unsuccessful', 'successful')",0.1867927,0.0070632,-0.1797295
88,-0.17468476,-0.32654053,"('low', 'eminent')",-0.1746848,-0.3265405,-0.1518557
