,gel_male,gel_female,tuple,average_male,average_female,female-male
25,0.8478013,0.79850554,"('egoistic', 'altruistic')",0.8478013,0.7985055,-0.0492958
26,0.86335635,0.8152686,"('hardhearted', 'benevolent')",0.8633564,0.8152686,-0.0480878
27,1.6357328,1.4557142,"('hardhearted', 'softhearted')",1.6357328,1.4557142,-0.1800186
28,0.9906919,0.99304724,"('disloyal', 'loyal')",0.9906919,0.9930472,0.0023553
29,-0.505483,-0.61392385,"('unfair', 'fair')",-0.505483,-0.6139238,-0.1084408
30,0.9854498,0.9591782,"('intolerant', 'tolerant')",0.9854498,0.9591782,-0.0262716
31,-0.85691714,-0.89156187,"('evil', 'good')",-0.8569171,-0.8915619,-0.0346448
32,0.8217994,0.7823808,"('unkind', 'kind')",0.8217994,0.7823808,-0.0394186
33,-0.5389397,-0.6193762,"('wrong', 'right')",-0.5389397,-0.6193762,-0.0804365
34,4.441122,4.6328125,"('mean', 'honorable')",4.4411221,4.6328125,0.1916904
35,-0.41701338,-0.6478183,"('corrupt', 'incorrupt')",-0.4170134,-0.6478183,-0.2308049
36,-0.61250585,-0.7217488,"('hostile', 'amicable')",-0.6125059,-0.7217488,-0.1092429
37,1.1053948,1.0590072,"('fake', 'genuine')",1.1053948,1.0590072,-0.0463876
38,-0.35500714,-0.28691137,"('untruthful', 'truthful')",-0.3550071,-0.2869114,0.0680957
39,0.3911861,0.4078203,"('exploitative', 'cooperative')",0.3911861,0.4078203,0.0166342
40,-1.0237834,-1.2151766,"('stingy', 'generous')",-1.0237834,-1.2151766,-0.1913932
41,-0.01920681,-0.03617625,"('unforgiving', 'forgiving')",-0.0192068,-0.0361762,-0.0169694
42,-2.401087,-2.4679267,"('unreliable', 'reliable')",-2.401087,-2.4679267,-0.0668397
43,0.77692205,0.8388707,"('irresponsible', 'responsible')",0.776922,0.8388707,0.0619487
44,-0.8788903,-0.8712743,"('prejudiced', 'unprejudiced')",-0.8788903,-0.8712743,0.007616
45,0.28665078,0.19556312,"('incompetent', 'competent')",0.2866508,0.1955631,-0.0910877
46,-0.5255792,-0.58372283,"('uncompetitive', 'competitive')",-0.5255792,-0.5837228,-0.0581436
47,5.195258,5.299711,"('stupid', 'smart')",5.1952581,5.2997112,0.1044531
48,0.25095576,0.30432913,"('unintelligent', 'intelligent')",0.2509558,0.3043291,0.0533733
49,0.11577004,0.15891899,"('unable', 'able')",0.11577,0.158919,0.043149
50,-0.548168,-0.6084989,"('clumsy', 'skillful')",-0.548168,-0.6084989,-0.0603309
51,0.35052553,0.32853135,"('uneducated', 'educated')",0.3505255,0.3285314,-0.0219941
52,-0.31371614,-0.41663238,"('irrational', 'rational')",-0.3137161,-0.4166324,-0.1029163
53,0.21219482,0.16949886,"('uncreative', 'creative')",0.2121948,0.1694989,-0.0426959
54,0.6611348,0.7087937,"('incapable', 'capable')",0.6611348,0.7087937,0.0476589
55,0.95675445,0.9616349,"('incompetent', 'clever')",0.9567544,0.9616349,0.0048805
56,0.065579094,0.09904604,"('impractical', 'practical')",0.0655791,0.099046,0.0334669
57,-2.6990194,-2.7152514,"('unimaginative', 'imaginative')",-2.6990194,-2.7152514,-0.016232
58,0.30904353,0.3245822,"('undiscriminating', 'discriminating')",0.3090435,0.3245822,0.0155387
59,-0.2478243,-0.2757879,"('foolish', 'wise')",-0.2478243,-0.2757879,-0.0279636
60,0.15412182,0.31181532,"('inefficient', 'efficient')",0.1541218,0.3118153,0.1576935
61,0.20495412,0.09889627,"('illogical', 'logical')",0.2049541,0.0988963,-0.1060578
62,0.3070524,0.36911973,"('incompetent', 'brilliant')",0.3070524,0.3691197,0.0620673
63,-0.19547182,-0.15138185,"('unperceptive', 'insightful')",-0.1954718,-0.1513819,0.0440899
64,-6.688203,-6.7155747,"('shy', 'confident')",-6.6882029,-6.7155747,-0.0273718
65,0.08278268,0.15967494,"('insecure', 'secure')",0.0827827,0.1596749,0.0768922
66,0.028061543,-0.058778256,"('inactive', 'active')",0.0280615,-0.0587783,-0.0868398
67,-0.576404,-0.50602734,"('doubtful', 'determined')",-0.576404,-0.5060273,0.0703767
68,-0.669857,-0.6857396,"('dependent', 'independent')",-0.669857,-0.6857396,-0.0158826
69,-1.8653371,-1.9467239,"('lazy', 'industrious')",-1.8653371,-1.9467239,-0.0813868
70,1.2147285,1.1541206,"('lethargic', 'energetic')",1.2147285,1.1541206,-0.0606079
71,0.5170156,0.5532937,"('diffident', 'self-confident')",0.5170156,0.5532937,0.0362781
72,0.37252885,0.4796813,"('unambitious', 'ambitious')",0.3725289,0.4796813,0.1071524
73,-2.935523,-2.9743536,"('helpless', 'self-reliant')",-2.935523,-2.9743536,-0.0388306
74,-0.0579564,-0.17061286,"('undedicated', 'dedicated')",-0.0579564,-0.1706129,-0.1126565
75,-0.7669707,-0.7445106,"('meek', 'impulsive')",-0.7669707,-0.7445106,0.0224601
76,0.72865,0.77169263,"('anxious', 'daring')",0.72865,0.7716926,0.0430426
77,-1.6094843,-1.4466313,"('unmotivated', 'motivated')",-1.6094843,-1.4466313,0.162853
78,-0.73073465,-0.75688976,"('nonresilient', 'resilient')",-0.7307346,-0.7568898,-0.0261552
79,-0.12596834,-0.19267082,"('wavering', 'unwavering')",-0.1259683,-0.1926708,-0.0667025
80,-0.43964374,-0.48255238,"('dominated', 'dominating')",-0.4396437,-0.4825524,-0.0429087
81,-0.2200718,-0.13607469,"('submissive', 'aggressive')",-0.2200718,-0.1360747,0.0839971
82,6.3596606,6.419086,"('poor', 'rich')",6.3596606,6.419086,0.0594254
83,-0.59325325,-0.5661932,"('powerless', 'powerful')",-0.5932533,-0.5661932,0.0270601
84,0.68963414,0.6568718,"('inferior', 'superior')",0.6896341,0.6568718,-0.0327623
85,-0.23950814,-0.29576614,"('insignificant', 'prestigious')",-0.2395081,-0.2957661,-0.056258
86,-0.033551715,-0.05895409,"('uninfluential', 'influential')",-0.0335517,-0.0589541,-0.0254024
87,-0.33130258,-0.3181927,"('unsuccessful', 'successful')",-0.3313026,-0.3181927,0.0131099
88,-0.08180083,-0.0351642,"('low', 'eminent')",-0.0818008,-0.0351642,0.0466366
