,racism_male,racism_female,tuple,average_male,average_female,female-male
37,0.95335877,0.91906345,"('fake', 'genuine')",0.9533588,0.9190634,-0.0342954
38,-0.5641101,-0.4954743,"('untruthful', 'truthful')",-0.5641101,-0.4954743,0.0686358
39,0.43598294,0.46440515,"('exploitative', 'cooperative')",0.4359829,0.4644051,0.0284222
40,-1.7455488,-1.8712176,"('stingy', 'generous')",-1.7455488,-1.8712176,-0.1256688
41,0.07423872,0.12581575,"('unforgiving', 'forgiving')",0.0742387,0.1258157,0.051577
42,-2.0842428,-2.0620804,"('unreliable', 'reliable')",-2.0842428,-2.0620804,0.0221624
43,1.5004704,1.5169917,"('irresponsible', 'responsible')",1.5004704,1.5169917,0.0165213
44,-1.0946681,-0.9704241,"('prejudiced', 'unprejudiced')",-1.0946681,-0.9704241,0.124244
45,0.22199214,0.20787238,"('incompetent', 'competent')",0.2219921,0.2078724,-0.0141197
46,0.10481455,0.07251325,"('uncompetitive', 'competitive')",0.1048146,0.0725133,-0.0323013
47,5.081897,5.1516485,"('stupid', 'smart')",5.0818968,5.1516485,0.0697517
48,0.8157915,0.72025084,"('unintelligent', 'intelligent')",0.8157915,0.7202508,-0.0955407
49,0.2925878,0.34187412,"('unable', 'able')",0.2925878,0.3418741,0.0492863
50,-0.49550554,-0.540974,"('clumsy', 'skillful')",-0.4955055,-0.540974,-0.0454685
51,0.24498625,0.1836739,"('uneducated', 'educated')",0.2449863,0.1836739,-0.0613124
52,-0.8174226,-0.96730787,"('irrational', 'rational')",-0.8174226,-0.9673079,-0.1498853
53,-0.14861834,-0.2203371,"('uncreative', 'creative')",-0.1486183,-0.2203371,-0.0717188
54,0.77388036,0.8388825,"('incapable', 'capable')",0.7738804,0.8388825,0.0650021
55,0.99093336,0.9902725,"('incompetent', 'clever')",0.9909334,0.9902725,-0.0006609
56,0.8115635,0.79917383,"('impractical', 'practical')",0.8115635,0.7991738,-0.0123897
57,-2.514229,-2.4545913,"('unimaginative', 'imaginative')",-2.5142291,-2.4545913,0.0596378
58,-0.14045686,-0.18707135,"('undiscriminating', 'discriminating')",-0.1404569,-0.1870714,-0.0466145
59,-0.66616255,-0.66487145,"('foolish', 'wise')",-0.6661626,-0.6648715,0.0012911
60,1.3706143,1.487648,"('inefficient', 'efficient')",1.3706143,1.487648,0.1170337
61,0.51894975,0.28512558,"('illogical', 'logical')",0.5189497,0.2851256,-0.2338241
62,1.0459425,1.1172734,"('incompetent', 'brilliant')",1.0459425,1.1172734,0.0713309
63,0.35352764,0.3091516,"('unperceptive', 'insightful')",0.3535276,0.3091516,-0.044376
64,-5.926893,-5.77874,"('shy', 'confident')",-5.9268932,-5.7787399,0.1481533
65,0.7566371,0.84287286,"('insecure', 'secure')",0.7566371,0.8428729,0.0862358
66,-0.30259606,-0.41404846,"('inactive', 'active')",-0.3025961,-0.4140485,-0.1114524
67,-0.45633778,-0.3530806,"('doubtful', 'determined')",-0.4563378,-0.3530806,0.1032572
68,-0.37051857,-0.44871968,"('dependent', 'independent')",-0.3705186,-0.4487197,-0.0782011
69,-2.561455,-2.535291,"('lazy', 'industrious')",-2.561455,-2.535291,0.026164
70,1.62517,1.6252272,"('lethargic', 'energetic')",1.62517,1.6252272,5.72e-05
71,0.3421397,0.3377623,"('diffident', 'self-confident')",0.3421397,0.3377623,-0.0043774
72,0.9107157,1.0478065,"('unambitious', 'ambitious')",0.9107157,1.0478065,0.1370908
73,-3.1263251,-3.0923135,"('helpless', 'self-reliant')",-3.1263251,-3.0923135,0.0340116
74,0.046865493,-0.06458815,"('undedicated', 'dedicated')",0.0468655,-0.0645882,-0.1114537
75,-1.2396082,-1.0778756,"('meek', 'impulsive')",-1.2396082,-1.0778756,0.1617326
76,1.0095433,1.0239035,"('anxious', 'daring')",1.0095433,1.0239035,0.0143602
77,-0.99640024,-0.86146426,"('unmotivated', 'motivated')",-0.9964002,-0.8614643,0.1349359
78,-0.35760537,-0.45609912,"('nonresilient', 'resilient')",-0.3576054,-0.4560991,-0.0984937
79,-0.6320862,-0.6466911,"('wavering', 'unwavering')",-0.6320862,-0.6466911,-0.0146049
80,0.03365092,0.0046202634,"('dominated', 'dominating')",0.0336509,0.0046203,-0.0290306
81,0.51433086,0.5945972,"('submissive', 'aggressive')",0.5143309,0.5945972,0.0802663
82,6.486165,6.49363,"('poor', 'rich')",6.486165,6.4936299,0.0074649
83,-0.43201604,-0.3585195,"('powerless', 'powerful')",-0.432016,-0.3585195,0.0734965
84,0.23579843,0.21359462,"('inferior', 'superior')",0.2357984,0.2135946,-0.0222038
85,-1.4311559,-1.5632845,"('insignificant', 'prestigious')",-1.4311559,-1.5632845,-0.1321286
86,0.5231689,0.456773,"('uninfluential', 'influential')",0.5231689,0.456773,-0.0663959
87,-0.22944555,-0.2608578,"('unsuccessful', 'successful')",-0.2294455,-0.2608578,-0.0314123
88,-0.06816076,-0.0401263,"('low', 'eminent')",-0.0681608,-0.0401263,0.0280345
