,guard_male,guard_female,tuple,average_male,average_female,female-male
32,1.6856817,1.7006962,"('unkind', 'kind')",1.6856817,1.7006962,0.0150145
33,-0.24741986,-0.33040434,"('wrong', 'right')",-0.2474199,-0.3304043,-0.0829844
34,4.4797225,4.885816,"('mean', 'honorable')",4.4797225,4.8858161,0.4060936
35,-0.6900255,-1.1704438,"('corrupt', 'incorrupt')",-0.6900255,-1.1704438,-0.4804183
36,-0.64168626,-0.8966899,"('hostile', 'amicable')",-0.6416863,-0.8966899,-0.2550036
37,0.6789493,0.7071383,"('fake', 'genuine')",0.6789493,0.7071383,0.028189
38,-0.10852148,0.057945825,"('untruthful', 'truthful')",-0.1085215,0.0579458,0.1664673
39,-0.053612906,0.05162953,"('exploitative', 'cooperative')",-0.0536129,0.0516295,0.1052424
40,-2.4287512,-2.4055686,"('stingy', 'generous')",-2.4287512,-2.4055686,0.0231826
41,0.6021351,0.47943482,"('unforgiving', 'forgiving')",0.6021351,0.4794348,-0.1227003
42,-2.603095,-2.6139226,"('unreliable', 'reliable')",-2.6030951,-2.6139226,-0.0108275
43,1.3614279,1.4871173,"('irresponsible', 'responsible')",1.3614279,1.4871173,0.1256894
44,-1.6274253,-1.7519512,"('prejudiced', 'unprejudiced')",-1.6274253,-1.7519512,-0.1245259
45,0.7102629,0.52079123,"('incompetent', 'competent')",0.7102629,0.5207912,-0.1894717
46,-0.38428643,-0.39450383,"('uncompetitive', 'competitive')",-0.3842864,-0.3945038,-0.0102174
47,5.438463,5.657471,"('stupid', 'smart')",5.4384632,5.6574712,0.219008
48,0.17061701,0.36806658,"('unintelligent', 'intelligent')",0.170617,0.3680666,0.1974496
49,-0.45512098,-0.25172663,"('unable', 'able')",-0.455121,-0.2517266,0.2033944
50,-0.5978201,-0.5661456,"('clumsy', 'skillful')",-0.5978201,-0.5661456,0.0316745
51,0.29518563,0.43681145,"('uneducated', 'educated')",0.2951856,0.4368114,0.1416258
52,-0.7014711,-0.86963606,"('irrational', 'rational')",-0.7014711,-0.8696361,-0.168165
53,-0.07525383,-0.11948621,"('uncreative', 'creative')",-0.0752538,-0.1194862,-0.0442324
54,1.1503698,1.2079861,"('incapable', 'capable')",1.1503698,1.2079861,0.0576163
55,0.8633716,1.0677587,"('incompetent', 'clever')",0.8633716,1.0677587,0.2043871
56,0.9853548,1.0302211,"('impractical', 'practical')",0.9853548,1.0302211,0.0448663
57,-2.0497277,-2.229886,"('unimaginative', 'imaginative')",-2.0497277,-2.2298861,-0.1801584
58,0.10500298,0.10659738,"('undiscriminating', 'discriminating')",0.105003,0.1065974,0.0015944
59,-0.55663586,-0.52176946,"('foolish', 'wise')",-0.5566359,-0.5217695,0.0348664
60,0.8231737,1.2598277,"('inefficient', 'efficient')",0.8231737,1.2598277,0.436654
61,0.4617193,0.28908923,"('illogical', 'logical')",0.4617193,0.2890892,-0.1726301
62,0.21884386,0.5737392,"('incompetent', 'brilliant')",0.2188439,0.5737392,0.3548953
63,-0.00073851645,0.1633459,"('unperceptive', 'insightful')",-0.0007385,0.1633459,0.1640844
64,-6.621574,-6.503873,"('shy', 'confident')",-6.6215739,-6.5038729,0.117701
65,0.88119787,1.0070696,"('insecure', 'secure')",0.8811979,1.0070696,0.1258717
66,-0.2630946,-0.50278723,"('inactive', 'active')",-0.2630946,-0.5027872,-0.2396926
67,-0.43068182,-0.33584303,"('doubtful', 'determined')",-0.4306818,-0.335843,0.0948388
68,-1.3337839,-1.1809984,"('dependent', 'independent')",-1.3337839,-1.1809984,0.1527855
69,-1.9355512,-2.0182364,"('lazy', 'industrious')",-1.9355512,-2.0182364,-0.0826852
70,1.3436893,1.3424047,"('lethargic', 'energetic')",1.3436893,1.3424047,-0.0012846
71,-0.070844285,-0.0012137201,"('diffident', 'self-confident')",-0.0708443,-0.0012137,0.0696306
72,0.54111046,0.7714678,"('unambitious', 'ambitious')",0.5411105,0.7714678,0.2303573
73,-3.6956623,-3.625996,"('helpless', 'self-reliant')",-3.6956623,-3.6259961,0.0696662
74,0.58611554,0.47392988,"('undedicated', 'dedicated')",0.5861155,0.4739299,-0.1121856
75,-1.7218817,-1.7101667,"('meek', 'impulsive')",-1.7218817,-1.7101667,0.011715
76,-0.09284711,0.021222092,"('anxious', 'daring')",-0.0928471,0.0212221,0.1140692
77,-1.3647311,-1.0503206,"('unmotivated', 'motivated')",-1.3647311,-1.0503206,0.3144105
78,-0.40631738,-0.49736986,"('nonresilient', 'resilient')",-0.4063174,-0.4973699,-0.0910525
79,-0.10535973,-0.28676257,"('wavering', 'unwavering')",-0.1053597,-0.2867626,-0.1814029
80,0.1112992,0.03202639,"('dominated', 'dominating')",0.1112992,0.0320264,-0.0792728
81,0.2596172,0.35855123,"('submissive', 'aggressive')",0.2596172,0.3585512,0.098934
82,6.39964,6.5007105,"('poor', 'rich')",6.3996401,6.5007105,0.1010704
83,-0.6405947,-0.5604578,"('powerless', 'powerful')",-0.6405947,-0.5604578,0.0801369
84,-0.16504806,-0.22537826,"('inferior', 'superior')",-0.1650481,-0.2253783,-0.0603302
85,-1.8177565,-1.8554262,"('insignificant', 'prestigious')",-1.8177565,-1.8554262,-0.0376697
86,0.9312388,0.89882267,"('uninfluential', 'influential')",0.9312388,0.8988227,-0.0324161
87,-0.15222135,-0.115832746,"('unsuccessful', 'successful')",-0.1522214,-0.1158327,0.0363887
88,-0.36689347,-0.270514,"('low', 'eminent')",-0.3668935,-0.270514,0.0963795
