,founder_male,founder_female,tuple,average_male,average_female,female-male
69,-2.71425,-2.7447517,"('lazy', 'industrious')",-2.7142501,-2.7447517,-0.0305016
70,1.8451034,1.7651598,"('lethargic', 'energetic')",1.8451034,1.7651598,-0.0799436
71,0.004066129,0.051328227,"('diffident', 'self-confident')",0.0040661,0.0513282,0.0472621
72,0.8136076,0.96910477,"('unambitious', 'ambitious')",0.8136076,0.9691048,0.1554972
73,-2.955771,-2.8852727,"('helpless', 'self-reliant')",-2.955771,-2.8852727,0.0704983
74,0.3424093,0.23039018,"('undedicated', 'dedicated')",0.3424093,0.2303902,-0.1120191
75,-1.5353403,-1.4956491,"('meek', 'impulsive')",-1.5353403,-1.4956491,0.0396912
76,0.6314919,0.64331543,"('anxious', 'daring')",0.6314919,0.6433154,0.0118235
77,-0.8242533,-0.6700054,"('unmotivated', 'motivated')",-0.8242533,-0.6700054,0.1542479
78,-0.99157,-1.0132524,"('nonresilient', 'resilient')",-0.99157,-1.0132524,-0.0216824
79,-1.3017801,-1.3842789,"('wavering', 'unwavering')",-1.3017801,-1.3842789,-0.0824988
80,0.59393114,0.42778027,"('dominated', 'dominating')",0.5939311,0.4277803,-0.1661508
81,0.6815131,0.7933864,"('submissive', 'aggressive')",0.6815131,0.7933864,0.1118733
82,6.028972,6.1585984,"('poor', 'rich')",6.0289721,6.1585984,0.1296263
83,-0.43668136,-0.37729588,"('powerless', 'powerful')",-0.4366814,-0.3772959,0.0593855
84,0.17068753,0.220296,"('inferior', 'superior')",0.1706875,0.220296,0.0496085
85,-1.8284194,-1.9569172,"('insignificant', 'prestigious')",-1.8284194,-1.9569172,-0.1284978
86,1.4492285,1.3574886,"('uninfluential', 'influential')",1.4492285,1.3574886,-0.0917399
87,-0.0011727829,-0.031647425,"('unsuccessful', 'successful')",-0.0011728,-0.0316474,-0.0304746
88,0.08328932,0.075196914,"('low', 'eminent')",0.0832893,0.0751969,-0.0080924
