,beyond_male,beyond_female,tuple,average_male,average_female,female-male
20,0.61772984,0.4826187,"('rough', 'thoughtful')",0.6177298,0.4826187,-0.1351111
21,0.26545212,0.18847013,"('immoral', 'moral')",0.2654521,0.1884701,-0.076982
22,-0.08482862,-0.15490451,"('untrustworthy', 'trustworthy')",-0.0848286,-0.1549045,-0.0700759
23,6.580381,6.6140275,"('insincere', 'sincere')",6.5803809,6.6140275,0.0336466
24,2.1187153,2.0149105,"('dishonest', 'honest')",2.1187153,2.0149105,-0.1038048
25,0.09450706,-0.0014392734,"('egoistic', 'altruistic')",0.0945071,-0.0014393,-0.0959464
26,0.957403,0.78909326,"('hardhearted', 'benevolent')",0.957403,0.7890933,-0.1683097
27,1.7367364,1.4904581,"('hardhearted', 'softhearted')",1.7367364,1.4904581,-0.2462783
28,1.3120145,1.3139079,"('disloyal', 'loyal')",1.3120145,1.3139079,0.0018934
29,-0.7379554,-0.7647894,"('unfair', 'fair')",-0.7379554,-0.7647894,-0.026834
30,0.8463376,0.738999,"('intolerant', 'tolerant')",0.8463376,0.738999,-0.1073386
31,-2.2540514,-2.1972518,"('evil', 'good')",-2.2540514,-2.1972518,0.0567996
32,1.074419,0.97994566,"('unkind', 'kind')",1.074419,0.9799457,-0.0944733
33,-0.69917005,-0.7061445,"('wrong', 'right')",-0.6991701,-0.7061445,-0.0069744
34,4.997367,5.173401,"('mean', 'honorable')",4.9973669,5.1734009,0.176034
35,-1.0974418,-1.1553354,"('corrupt', 'incorrupt')",-1.0974418,-1.1553354,-0.0578936
36,-1.3194563,-1.2894826,"('hostile', 'amicable')",-1.3194563,-1.2894826,0.0299737
37,0.5865031,0.6048052,"('fake', 'genuine')",0.5865031,0.6048052,0.0183021
38,0.24056917,0.31101474,"('untruthful', 'truthful')",0.2405692,0.3110147,0.0704455
39,0.70932275,0.6499867,"('exploitative', 'cooperative')",0.7093228,0.6499867,-0.0593361
40,-1.724153,-1.9450436,"('stingy', 'generous')",-1.724153,-1.9450436,-0.2208906
41,0.1053945,-0.0035628304,"('unforgiving', 'forgiving')",0.1053945,-0.0035628,-0.1089573
42,-1.9976807,-2.0315483,"('unreliable', 'reliable')",-1.9976807,-2.0315483,-0.0338676
43,1.2639697,1.1557335,"('irresponsible', 'responsible')",1.2639697,1.1557335,-0.1082362
44,-1.1050493,-1.0784717,"('prejudiced', 'unprejudiced')",-1.1050493,-1.0784717,0.0265776
45,0.30093032,0.20717043,"('incompetent', 'competent')",0.3009303,0.2071704,-0.0937599
46,-0.43147257,-0.5510917,"('uncompetitive', 'competitive')",-0.4314726,-0.5510917,-0.1196191
47,5.301879,5.5438356,"('stupid', 'smart')",5.3018789,5.5438356,0.2419567
48,1.3134726,1.115602,"('unintelligent', 'intelligent')",1.3134726,1.115602,-0.1978706
49,0.30044788,0.46260193,"('unable', 'able')",0.3004479,0.4626019,0.162154
50,-0.099360146,-0.03808879,"('clumsy', 'skillful')",-0.0993601,-0.0380888,0.0612713
51,0.3205756,0.19813395,"('uneducated', 'educated')",0.3205756,0.1981339,-0.1224417
52,-0.9172874,-0.86866057,"('irrational', 'rational')",-0.9172874,-0.8686606,0.0486268
53,-0.2880039,-0.26883358,"('uncreative', 'creative')",-0.2880039,-0.2688336,0.0191703
54,0.78815085,1.0132451,"('incapable', 'capable')",0.7881508,1.0132451,0.2250943
55,1.004876,0.81933296,"('incompetent', 'clever')",1.004876,0.819333,-0.185543
56,0.955417,0.85470086,"('impractical', 'practical')",0.955417,0.8547009,-0.1007161
57,-3.1580765,-3.1920893,"('unimaginative', 'imaginative')",-3.1580765,-3.1920893,-0.0340128
58,-0.08869806,-0.17934164,"('undiscriminating', 'discriminating')",-0.0886981,-0.1793416,-0.0906435
59,-0.32131124,-0.20341621,"('foolish', 'wise')",-0.3213112,-0.2034162,0.117895
60,1.0914468,0.99745965,"('inefficient', 'efficient')",1.0914468,0.9974597,-0.0939871
61,0.8107171,0.5940556,"('illogical', 'logical')",0.8107171,0.5940556,-0.2166615
62,1.5083255,1.5574207,"('incompetent', 'brilliant')",1.5083255,1.5574207,0.0490952
63,0.6306739,0.61460465,"('unperceptive', 'insightful')",0.6306739,0.6146047,-0.0160692
64,-6.1920133,-6.330036,"('shy', 'confident')",-6.1920133,-6.3300362,-0.1380229
65,0.68945503,0.5925952,"('insecure', 'secure')",0.689455,0.5925952,-0.0968598
66,-0.3418619,-0.37639028,"('inactive', 'active')",-0.3418619,-0.3763903,-0.0345284
67,-0.5486837,-0.51143575,"('doubtful', 'determined')",-0.5486837,-0.5114357,0.037248
68,0.105576605,-0.026037559,"('dependent', 'independent')",0.1055766,-0.0260376,-0.1316142
69,-1.8047262,-1.7585242,"('lazy', 'industrious')",-1.8047262,-1.7585242,0.046202
70,1.2542639,1.139604,"('lethargic', 'energetic')",1.2542639,1.139604,-0.1146599
71,0.3573466,0.3897699,"('diffident', 'self-confident')",0.3573466,0.3897699,0.0324233
72,0.88531005,0.88373363,"('unambitious', 'ambitious')",0.8853101,0.8837336,-0.0015765
73,-2.921157,-2.87995,"('helpless', 'self-reliant')",-2.9211569,-2.87995,0.0412069
74,-0.19981882,-0.35612586,"('undedicated', 'dedicated')",-0.1998188,-0.3561259,-0.1563071
75,-1.3679423,-1.1305363,"('meek', 'impulsive')",-1.3679423,-1.1305363,0.237406
76,1.0558577,0.9214561,"('anxious', 'daring')",1.0558577,0.9214561,-0.1344016
77,-1.1433388,-1.1161901,"('unmotivated', 'motivated')",-1.1433388,-1.1161901,0.0271487
78,-0.39375228,-0.38895208,"('nonresilient', 'resilient')",-0.3937523,-0.3889521,0.0048002
79,-0.2698605,-0.2483305,"('wavering', 'unwavering')",-0.2698605,-0.2483305,0.02153
80,0.21153589,0.13655674,"('dominated', 'dominating')",0.2115359,0.1365567,-0.0749792
81,0.09770352,0.12467525,"('submissive', 'aggressive')",0.0977035,0.1246753,0.0269718
82,5.8400106,6.0600505,"('poor', 'rich')",5.8400106,6.0600505,0.2200399
83,-0.80775875,-0.9031746,"('powerless', 'powerful')",-0.8077587,-0.9031746,-0.0954159
84,0.14259511,0.18874212,"('inferior', 'superior')",0.1425951,0.1887421,0.046147
85,-0.9875099,-1.0675199,"('insignificant', 'prestigious')",-0.9875099,-1.0675199,-0.08001
86,0.33947432,0.08211945,"('uninfluential', 'influential')",0.3394743,0.0821194,-0.2573549
87,0.27318123,0.28500634,"('unsuccessful', 'successful')",0.2731812,0.2850063,0.0118251
88,0.18897517,0.10007903,"('low', 'eminent')",0.1889752,0.100079,-0.0888962
