,chopstick_male,chopstick_female,tuple,average_male,average_female,female-male
41,-0.07588557,-0.33869967,"('unforgiving', 'forgiving')",-0.0758856,-0.3386997,-0.2628141
42,-1.6939058,-1.5483242,"('unreliable', 'reliable')",-1.6939058,-1.5483242,0.1455816
43,-0.018437926,0.036256064,"('irresponsible', 'responsible')",-0.0184379,0.0362561,0.054694
44,-1.3594368,-1.3477523,"('prejudiced', 'unprejudiced')",-1.3594368,-1.3477523,0.0116845
45,0.5641358,0.63965803,"('incompetent', 'competent')",0.5641358,0.639658,0.0755222
46,0.1182301,0.32337734,"('uncompetitive', 'competitive')",0.1182301,0.3233773,0.2051472
47,1.9330715,1.9749184,"('stupid', 'smart')",1.9330715,1.9749184,0.0418469
48,0.32196695,0.22847392,"('unintelligent', 'intelligent')",0.3219669,0.2284739,-0.093493
49,0.502574,0.5648136,"('unable', 'able')",0.502574,0.5648136,0.0622396
50,0.061509725,0.13256764,"('clumsy', 'skillful')",0.0615097,0.1325676,0.0710579
51,0.28418604,0.33535424,"('uneducated', 'educated')",0.284186,0.3353542,0.0511682
52,-0.8883161,-1.1481225,"('irrational', 'rational')",-0.8883161,-1.1481225,-0.2598064
53,0.48769188,0.43262112,"('uncreative', 'creative')",0.4876919,0.4326211,-0.0550708
54,0.50285345,0.45791656,"('incapable', 'capable')",0.5028535,0.4579166,-0.0449369
55,1.0472476,1.232125,"('incompetent', 'clever')",1.0472476,1.232125,0.1848774
56,0.92088896,1.0619029,"('impractical', 'practical')",0.920889,1.0619029,0.1410139
57,-1.2633468,-1.2657062,"('unimaginative', 'imaginative')",-1.2633468,-1.2657062,-0.0023594
58,0.5405335,0.38734266,"('undiscriminating', 'discriminating')",0.5405335,0.3873427,-0.1531908
59,-1.1059307,-1.2641248,"('foolish', 'wise')",-1.1059307,-1.2641248,-0.1581941
60,1.8414721,2.017097,"('inefficient', 'efficient')",1.8414721,2.017097,0.1756249
61,1.0040078,0.9126956,"('illogical', 'logical')",1.0040078,0.9126956,-0.0913122
62,0.51562077,0.78861886,"('incompetent', 'brilliant')",0.5156208,0.7886189,0.2729981
63,0.39358252,0.46492255,"('unperceptive', 'insightful')",0.3935825,0.4649225,0.07134
64,-3.4407537,-3.3327234,"('shy', 'confident')",-3.4407537,-3.3327234,0.1080303
65,-0.06407733,0.07126871,"('insecure', 'secure')",-0.0640773,0.0712687,0.135346
66,-1.4154905,-1.3339105,"('inactive', 'active')",-1.4154905,-1.3339105,0.08158
67,0.15341765,0.050470352,"('doubtful', 'determined')",0.1534176,0.0504704,-0.1029472
68,-0.1623983,-0.1223746,"('dependent', 'independent')",-0.1623983,-0.1223746,0.0400237
69,-0.8051374,-0.7862625,"('lazy', 'industrious')",-0.8051374,-0.7862625,0.0188749
70,-0.093584634,0.03852995,"('lethargic', 'energetic')",-0.0935846,0.03853,0.1321146
71,0.56299543,0.65241414,"('diffident', 'self-confident')",0.5629954,0.6524141,0.0894187
72,-0.52901816,-0.5222352,"('unambitious', 'ambitious')",-0.5290182,-0.5222352,0.006783
73,-1.4101104,-1.3148395,"('helpless', 'self-reliant')",-1.4101104,-1.3148395,0.0952709
74,0.665054,0.6909772,"('undedicated', 'dedicated')",0.665054,0.6909772,0.0259232
75,-0.7347585,-0.80399203,"('meek', 'impulsive')",-0.7347585,-0.803992,-0.0692335
76,0.29130194,0.38686728,"('anxious', 'daring')",0.2913019,0.3868673,0.0955654
77,0.4692243,0.5341633,"('unmotivated', 'motivated')",0.4692243,0.5341633,0.064939
78,0.41296786,0.6149902,"('nonresilient', 'resilient')",0.4129679,0.6149902,0.2020223
79,-0.72779375,-0.836942,"('wavering', 'unwavering')",-0.7277938,-0.836942,-0.1091482
80,-0.06726048,0.26130715,"('dominated', 'dominating')",-0.0672605,0.2613072,0.3285677
81,0.044302076,0.1988033,"('submissive', 'aggressive')",0.0443021,0.1988033,0.1545012
82,2.5632873,2.6299672,"('poor', 'rich')",2.5632873,2.6299672,0.0666799
83,-0.30873007,-0.32655674,"('powerless', 'powerful')",-0.3087301,-0.3265567,-0.0178266
84,0.27182302,0.24111873,"('inferior', 'superior')",0.271823,0.2411187,-0.0307043
85,-0.57431686,-0.8484028,"('insignificant', 'prestigious')",-0.5743169,-0.8484028,-0.2740859
86,0.31045115,0.22248912,"('uninfluential', 'influential')",0.3104511,0.2224891,-0.087962
87,0.70477724,0.81351316,"('unsuccessful', 'successful')",0.7047772,0.8135132,0.108736
88,-0.05889753,-0.06764489,"('low', 'eminent')",-0.0588975,-0.0676449,-0.0087474
