,pigsty_male,pigsty_female,tuple,average_male,average_female,female-male
77,-1.0124862,-0.9256797,"('unmotivated', 'motivated')",-1.0124862,-0.9256797,0.0868065
78,0.091814734,0.15539414,"('nonresilient', 'resilient')",0.0918147,0.1553941,0.0635794
79,-0.9399491,-1.0273353,"('wavering', 'unwavering')",-0.9399491,-1.0273353,-0.0873862
80,0.22278139,0.2045984,"('dominated', 'dominating')",0.2227814,0.2045984,-0.018183
81,-0.20154172,-0.24396016,"('submissive', 'aggressive')",-0.2015417,-0.2439602,-0.0424185
82,1.3468663,1.2504294,"('poor', 'rich')",1.3468663,1.2504294,-0.0964369
83,-0.48762292,-0.53913134,"('powerless', 'powerful')",-0.4876229,-0.5391313,-0.0515084
84,-0.9370197,-0.8902677,"('inferior', 'superior')",-0.9370197,-0.8902677,0.046752
85,-1.2485647,-1.369431,"('insignificant', 'prestigious')",-1.2485647,-1.369431,-0.1208663
86,-0.3986896,-0.70750386,"('uninfluential', 'influential')",-0.3986896,-0.7075039,-0.3088143
87,-0.29486838,-0.35724318,"('unsuccessful', 'successful')",-0.2948684,-0.3572432,-0.0623748
88,-1.1233675,-1.2116499,"('low', 'eminent')",-1.1233675,-1.2116499,-0.0882824
