,magnet_male,magnet_female,tuple,average_male,average_female,female-male
22,-1.0905389,-1.089134,"('untrustworthy', 'trustworthy')",-1.0905389,-1.089134,0.0014049
23,6.233918,6.396121,"('insincere', 'sincere')",6.2339182,6.396121,0.1622028
24,1.2939324,1.248734,"('dishonest', 'honest')",1.2939324,1.248734,-0.0451984
25,1.133588,0.9995925,"('egoistic', 'altruistic')",1.133588,0.9995925,-0.1339955
26,1.675445,1.5542696,"('hardhearted', 'benevolent')",1.675445,1.5542696,-0.1211754
27,1.5028871,1.3576308,"('hardhearted', 'softhearted')",1.5028871,1.3576308,-0.1452563
28,1.4139556,1.36195,"('disloyal', 'loyal')",1.4139556,1.36195,-0.0520056
29,-0.70758516,-0.89655036,"('unfair', 'fair')",-0.7075852,-0.8965504,-0.1889652
30,0.6538043,0.7883189,"('intolerant', 'tolerant')",0.6538043,0.7883189,0.1345146
31,-0.6685956,-0.86867815,"('evil', 'good')",-0.6685956,-0.8686782,-0.2000826
32,1.1776841,1.0772702,"('unkind', 'kind')",1.1776841,1.0772702,-0.1004139
33,-0.19319823,-0.32389754,"('wrong', 'right')",-0.1931982,-0.3238975,-0.1306993
34,4.811048,5.037834,"('mean', 'honorable')",4.811048,5.0378342,0.2267862
35,0.059942853,-0.25271475,"('corrupt', 'incorrupt')",0.0599429,-0.2527148,-0.3126577
36,-0.12563147,-0.36324134,"('hostile', 'amicable')",-0.1256315,-0.3632413,-0.2376098
37,0.3394947,0.32011205,"('fake', 'genuine')",0.3394947,0.320112,-0.0193827
38,0.3032268,0.3127359,"('untruthful', 'truthful')",0.3032268,0.3127359,0.0095091
39,0.5515155,0.57972896,"('exploitative', 'cooperative')",0.5515155,0.579729,0.0282135
40,-1.7296339,-1.8903387,"('stingy', 'generous')",-1.7296339,-1.8903387,-0.1607048
41,0.2353123,0.1679954,"('unforgiving', 'forgiving')",0.2353123,0.1679954,-0.0673169
42,-3.4591172,-3.5167809,"('unreliable', 'reliable')",-3.4591172,-3.5167809,-0.0576637
43,0.6930315,0.8008772,"('irresponsible', 'responsible')",0.6930315,0.8008772,0.1078457
44,-1.3818632,-1.4002181,"('prejudiced', 'unprejudiced')",-1.3818632,-1.4002181,-0.0183549
45,-0.58049613,-0.47360376,"('incompetent', 'competent')",-0.5804961,-0.4736038,0.1068923
46,-1.4522777,-1.2732884,"('uncompetitive', 'competitive')",-1.4522777,-1.2732884,0.1789893
47,5.500908,5.7133064,"('stupid', 'smart')",5.5009079,5.7133064,0.2123985
48,0.69048107,0.7970212,"('unintelligent', 'intelligent')",0.6904811,0.7970212,0.1065401
49,0.15298523,0.24595545,"('unable', 'able')",0.1529852,0.2459555,0.0929703
50,-0.11403511,-0.20611176,"('clumsy', 'skillful')",-0.1140351,-0.2061118,-0.0920767
51,-0.5435092,-0.5298294,"('uneducated', 'educated')",-0.5435092,-0.5298294,0.0136798
52,0.24636719,-0.0060826093,"('irrational', 'rational')",0.2463672,-0.0060826,-0.2524498
53,0.5338015,0.5156336,"('uncreative', 'creative')",0.5338015,0.5156336,-0.0181679
54,1.2114191,1.2708795,"('incapable', 'capable')",1.2114191,1.2708795,0.0594604
55,-0.0024716072,0.1533511,"('incompetent', 'clever')",-0.0024716,0.1533511,0.1558227
56,0.009083971,0.111761406,"('impractical', 'practical')",0.009084,0.1117614,0.1026774
57,-3.0908933,-2.9803638,"('unimaginative', 'imaginative')",-3.0908933,-2.9803638,0.1105295
58,0.0032473207,0.04699254,"('undiscriminating', 'discriminating')",0.0032473,0.0469925,0.0437452
59,0.4380436,0.33723912,"('foolish', 'wise')",0.4380436,0.3372391,-0.1008045
60,-0.2996293,-0.05867121,"('inefficient', 'efficient')",-0.2996293,-0.0586712,0.2409581
61,0.5566661,0.48311508,"('illogical', 'logical')",0.5566661,0.4831151,-0.073551
62,0.3729278,0.6332479,"('incompetent', 'brilliant')",0.3729278,0.6332479,0.2603201
63,-0.08627707,0.1012178,"('unperceptive', 'insightful')",-0.0862771,0.1012178,0.1874949
64,-7.248656,-7.3688645,"('shy', 'confident')",-7.2486558,-7.3688645,-0.1202087
65,-0.5366821,-0.42758685,"('insecure', 'secure')",-0.5366821,-0.4275869,0.1090952
66,-0.34860203,-0.47181523,"('inactive', 'active')",-0.348602,-0.4718152,-0.1232132
67,-0.22769919,-0.18833102,"('doubtful', 'determined')",-0.2276992,-0.188331,0.0393682
68,-1.445235,-1.4367994,"('dependent', 'independent')",-1.445235,-1.4367994,0.0084356
69,-1.1942463,-1.4244955,"('lazy', 'industrious')",-1.1942463,-1.4244955,-0.2302492
70,0.19503076,0.3447497,"('lethargic', 'energetic')",0.1950308,0.3447497,0.1497189
71,1.171607,1.1261377,"('diffident', 'self-confident')",1.171607,1.1261377,-0.0454693
72,0.39990437,0.4902073,"('unambitious', 'ambitious')",0.3999044,0.4902073,0.0903029
73,-2.9278927,-2.9554617,"('helpless', 'self-reliant')",-2.9278927,-2.9554617,-0.027569
74,-0.06511903,-0.14344196,"('undedicated', 'dedicated')",-0.065119,-0.143442,-0.078323
75,-0.73651165,-0.70865226,"('meek', 'impulsive')",-0.7365116,-0.7086523,0.0278593
76,-0.056848355,0.12636869,"('anxious', 'daring')",-0.0568484,0.1263687,0.1832171
77,-1.4717339,-1.2801322,"('unmotivated', 'motivated')",-1.4717339,-1.2801322,0.1916017
78,-0.15988585,-0.21067116,"('nonresilient', 'resilient')",-0.1598859,-0.2106712,-0.0507853
79,0.3157342,0.23102753,"('wavering', 'unwavering')",0.3157342,0.2310275,-0.0847067
80,-0.8136489,-0.76065195,"('dominated', 'dominating')",-0.8136489,-0.7606519,0.052997
81,-1.0136135,-0.765016,"('submissive', 'aggressive')",-1.0136135,-0.765016,0.2485975
82,5.8113155,6.072079,"('poor', 'rich')",5.8113155,6.0720792,0.2607637
83,-0.53641194,-0.517782,"('powerless', 'powerful')",-0.5364119,-0.517782,0.0186299
84,0.7657275,0.7857598,"('inferior', 'superior')",0.7657275,0.7857598,0.0200323
85,1.0487947,0.86715,"('insignificant', 'prestigious')",1.0487947,0.86715,-0.1816447
86,-0.26872098,-0.28861332,"('uninfluential', 'influential')",-0.268721,-0.2886133,-0.0198923
87,-0.30625767,-0.17204481,"('unsuccessful', 'successful')",-0.3062577,-0.1720448,0.1342129
88,0.33237973,0.35897744,"('low', 'eminent')",0.3323797,0.3589774,0.0265977
