,excitement_male,excitement_female,tuple,average_male,average_female,female-male
74,-0.0124022225,-0.058578707,"('undedicated', 'dedicated')",-0.0124022,-0.0585787,-0.0461765
75,-0.77353436,-0.5124829,"('meek', 'impulsive')",-0.7735344,-0.5124829,0.2610515
76,1.0303543,0.8645663,"('anxious', 'daring')",1.0303543,0.8645663,-0.165788
77,-0.917758,-0.90596616,"('unmotivated', 'motivated')",-0.917758,-0.9059662,0.0117918
78,-0.3801889,-0.38911566,"('nonresilient', 'resilient')",-0.3801889,-0.3891157,-0.0089268
79,-0.34103492,-0.11018774,"('wavering', 'unwavering')",-0.3410349,-0.1101877,0.2308472
80,-0.032073166,-0.123409666,"('dominated', 'dominating')",-0.0320732,-0.1234097,-0.0913365
81,0.57474816,0.44503552,"('submissive', 'aggressive')",0.5747482,0.4450355,-0.1297127
82,7.3300834,7.495452,"('poor', 'rich')",7.3300834,7.4954519,0.1653685
83,-0.4379565,-0.40240768,"('powerless', 'powerful')",-0.4379565,-0.4024077,0.0355488
84,0.042353433,0.11929312,"('inferior', 'superior')",0.0423534,0.1192931,0.0769397
85,-1.529124,-1.3669082,"('insignificant', 'prestigious')",-1.529124,-1.3669082,0.1622158
86,0.69081354,0.7285503,"('uninfluential', 'influential')",0.6908135,0.7285503,0.0377368
87,0.3039467,0.5210756,"('unsuccessful', 'successful')",0.3039467,0.5210756,0.2171289
88,0.27222875,0.4028884,"('low', 'eminent')",0.2722287,0.4028884,0.1306597
