,illegal_male,illegal_female,tuple,average_male,average_female,female-male
24,1.5581822,1.6080211,"('dishonest', 'honest')",1.5581822,1.6080211,0.0498389
25,0.16701552,0.08474695,"('egoistic', 'altruistic')",0.1670155,0.0847469,-0.0822686
26,0.6291115,0.5000273,"('hardhearted', 'benevolent')",0.6291115,0.5000273,-0.1290842
27,0.97726,1.0063674,"('hardhearted', 'softhearted')",0.97726,1.0063674,0.0291074
28,1.5164942,1.459126,"('disloyal', 'loyal')",1.5164942,1.459126,-0.0573682
29,-1.4822668,-1.5057824,"('unfair', 'fair')",-1.4822668,-1.5057824,-0.0235156
30,1.3043776,1.186548,"('intolerant', 'tolerant')",1.3043776,1.186548,-0.1178296
31,-2.8809688,-2.7002902,"('evil', 'good')",-2.8809688,-2.7002902,0.1806786
32,1.4000984,1.2698,"('unkind', 'kind')",1.4000984,1.2697999,-0.1302985
33,-0.57838815,-0.4541111,"('wrong', 'right')",-0.5783882,-0.4541111,0.1242771
34,4.935399,5.079296,"('mean', 'honorable')",4.9353991,5.0792961,0.143897
35,-1.7484578,-1.723745,"('corrupt', 'incorrupt')",-1.7484578,-1.723745,0.0247128
36,-1.1208206,-1.1144569,"('hostile', 'amicable')",-1.1208206,-1.1144569,0.0063637
37,0.32198754,0.4180058,"('fake', 'genuine')",0.3219875,0.4180058,0.0960183
38,-0.0057985634,0.0421353,"('untruthful', 'truthful')",-0.0057986,0.0421353,0.0479339
39,-0.4115603,-0.3983696,"('exploitative', 'cooperative')",-0.4115603,-0.3983696,0.0131907
40,-2.494118,-2.493799,"('stingy', 'generous')",-2.494118,-2.493799,0.000319
41,-0.32186046,-0.33735898,"('unforgiving', 'forgiving')",-0.3218605,-0.337359,-0.0154985
42,-2.656075,-2.5839748,"('unreliable', 'reliable')",-2.656075,-2.5839748,0.0721002
43,1.1706042,1.2176569,"('irresponsible', 'responsible')",1.1706042,1.2176569,0.0470527
44,-1.2604126,-1.3219202,"('prejudiced', 'unprejudiced')",-1.2604126,-1.3219202,-0.0615076
45,-0.18625444,-0.16389203,"('incompetent', 'competent')",-0.1862544,-0.163892,0.0223624
46,-0.11287744,-0.13603473,"('uncompetitive', 'competitive')",-0.1128774,-0.1360347,-0.0231573
47,5.1373754,5.256706,"('stupid', 'smart')",5.1373754,5.2567062,0.1193308
48,0.7156974,0.6524857,"('unintelligent', 'intelligent')",0.7156974,0.6524857,-0.0632117
49,-0.2410517,0.07059036,"('unable', 'able')",-0.2410517,0.0705904,0.3116421
50,-0.4376172,-0.4034367,"('clumsy', 'skillful')",-0.4376172,-0.4034367,0.0341805
51,0.61122614,0.5493066,"('uneducated', 'educated')",0.6112261,0.5493066,-0.0619195
52,-1.1029738,-1.0311215,"('irrational', 'rational')",-1.1029738,-1.0311215,0.0718523
53,-0.17423037,-0.11495766,"('uncreative', 'creative')",-0.1742304,-0.1149577,0.0592727
54,1.0994185,1.3532457,"('incapable', 'capable')",1.0994185,1.3532457,0.2538272
55,0.6839882,0.6368765,"('incompetent', 'clever')",0.6839882,0.6368765,-0.0471117
56,0.9276617,0.82876873,"('impractical', 'practical')",0.9276617,0.8287687,-0.098893
57,-2.5797608,-2.4766269,"('unimaginative', 'imaginative')",-2.5797608,-2.4766269,0.1031339
58,-0.43263984,-0.4289879,"('undiscriminating', 'discriminating')",-0.4326398,-0.4289879,0.0036519
59,-0.99231845,-0.7784982,"('foolish', 'wise')",-0.9923185,-0.7784982,0.2138203
60,1.0826914,1.0091898,"('inefficient', 'efficient')",1.0826914,1.0091898,-0.0735016
61,-0.1538769,-0.33548486,"('illogical', 'logical')",-0.1538769,-0.3354849,-0.181608
62,0.8088247,0.8460113,"('incompetent', 'brilliant')",0.8088247,0.8460113,0.0371866
63,0.23679692,0.27230272,"('unperceptive', 'insightful')",0.2367969,0.2723027,0.0355058
64,-6.7529187,-6.640523,"('shy', 'confident')",-6.7529187,-6.640523,0.1123957
65,0.48774043,0.38527387,"('insecure', 'secure')",0.4877404,0.3852739,-0.1024665
66,-0.43068847,-0.4595837,"('inactive', 'active')",-0.4306885,-0.4595837,-0.0288952
67,-0.2722309,-0.31537184,"('doubtful', 'determined')",-0.2722309,-0.3153718,-0.0431409
68,-0.7962717,-0.76415825,"('dependent', 'independent')",-0.7962717,-0.7641582,0.0321135
69,-2.9472232,-2.7484202,"('lazy', 'industrious')",-2.9472232,-2.7484202,0.198803
70,1.1407349,1.201373,"('lethargic', 'energetic')",1.1407349,1.201373,0.0606381
71,-0.32151735,-0.20326596,"('diffident', 'self-confident')",-0.3215173,-0.203266,0.1182513
72,0.7346038,0.84615606,"('unambitious', 'ambitious')",0.7346038,0.8461561,0.1115523
73,-3.759971,-3.6120763,"('helpless', 'self-reliant')",-3.7599709,-3.6120763,0.1478946
74,0.19373277,0.09862578,"('undedicated', 'dedicated')",0.1937328,0.0986258,-0.095107
75,-0.92305166,-0.6891254,"('meek', 'impulsive')",-0.9230517,-0.6891254,0.2339263
76,0.7640711,0.6349298,"('anxious', 'daring')",0.7640711,0.6349298,-0.1291413
77,-1.3345332,-1.2529515,"('unmotivated', 'motivated')",-1.3345332,-1.2529515,0.0815817
78,-1.0105289,-0.9475279,"('nonresilient', 'resilient')",-1.0105289,-0.9475279,0.063001
79,-0.6987093,-0.45707512,"('wavering', 'unwavering')",-0.6987093,-0.4570751,0.2416342
80,-0.29153988,-0.38372958,"('dominated', 'dominating')",-0.2915399,-0.3837296,-0.0921897
81,0.99986094,0.841892,"('submissive', 'aggressive')",0.9998609,0.841892,-0.1579689
82,7.2018633,7.2292695,"('poor', 'rich')",7.2018633,7.2292695,0.0274062
83,-0.40271366,-0.40093398,"('powerless', 'powerful')",-0.4027137,-0.400934,0.0017797
84,0.18869099,0.35757688,"('inferior', 'superior')",0.188691,0.3575769,0.1688859
85,-1.8383576,-1.7713428,"('insignificant', 'prestigious')",-1.8383576,-1.7713428,0.0670148
86,0.74673444,0.78974843,"('uninfluential', 'influential')",0.7467344,0.7897484,0.043014
87,-0.5144614,-0.3825081,"('unsuccessful', 'successful')",-0.5144614,-0.3825081,0.1319533
88,0.3372386,0.28827205,"('low', 'eminent')",0.3372386,0.2882721,-0.0489665
