,south_male,south_female,tuple,average_male,average_female,female-male
51,0.1781366,0.07040012,"('uneducated', 'educated')",0.1781366,0.0704001,-0.1077365
52,-0.6698003,-0.8123857,"('irrational', 'rational')",-0.6698003,-0.8123857,-0.1425854
53,-0.03471077,-0.08379504,"('uncreative', 'creative')",-0.0347108,-0.083795,-0.0490842
54,0.6999004,0.7440038,"('incapable', 'capable')",0.6999004,0.7440038,0.0441034
55,0.9702512,0.96250993,"('incompetent', 'clever')",0.9702512,0.9625099,-0.0077413
56,1.2996142,1.252589,"('impractical', 'practical')",1.2996142,1.252589,-0.0470252
57,-2.0426452,-2.1714997,"('unimaginative', 'imaginative')",-2.0426452,-2.1714997,-0.1288545
58,-0.068330705,-0.04940761,"('undiscriminating', 'discriminating')",-0.0683307,-0.0494076,0.0189231
59,-0.37852064,-0.40553147,"('foolish', 'wise')",-0.3785206,-0.4055315,-0.0270109
60,0.8969907,0.9894955,"('inefficient', 'efficient')",0.8969907,0.9894955,0.0925048
61,0.5331757,0.37089315,"('illogical', 'logical')",0.5331757,0.3708932,-0.1622825
62,1.3175694,1.4046172,"('incompetent', 'brilliant')",1.3175694,1.4046172,0.0870478
63,0.51307696,0.53737247,"('unperceptive', 'insightful')",0.513077,0.5373725,0.0242955
64,-5.772094,-5.8985567,"('shy', 'confident')",-5.7720938,-5.8985567,-0.1264629
65,0.16243592,0.20926778,"('insecure', 'secure')",0.1624359,0.2092678,0.0468319
66,-0.09981577,-0.23972969,"('inactive', 'active')",-0.0998158,-0.2397297,-0.1399139
67,-0.2743571,-0.20314968,"('doubtful', 'determined')",-0.2743571,-0.2031497,0.0712074
68,-0.39680153,-0.3973734,"('dependent', 'independent')",-0.3968015,-0.3973734,-0.0005719
69,-1.7490507,-1.8045024,"('lazy', 'industrious')",-1.7490507,-1.8045024,-0.0554517
70,1.3984122,1.3376584,"('lethargic', 'energetic')",1.3984122,1.3376584,-0.0607538
71,0.56580937,0.4938784,"('diffident', 'self-confident')",0.5658094,0.4938784,-0.071931
72,0.4510538,0.60631347,"('unambitious', 'ambitious')",0.4510538,0.6063135,0.1552597
73,-3.0948405,-3.1312242,"('helpless', 'self-reliant')",-3.0948405,-3.1312242,-0.0363837
74,0.07451479,-0.05522912,"('undedicated', 'dedicated')",0.0745148,-0.0552291,-0.1297439
75,-0.9975018,-0.87683105,"('meek', 'impulsive')",-0.9975018,-0.8768311,0.1206707
76,0.4961166,0.5506484,"('anxious', 'daring')",0.4961166,0.5506484,0.0545318
77,-0.7936749,-0.80849445,"('unmotivated', 'motivated')",-0.7936749,-0.8084944,-0.0148195
78,-0.55051136,-0.59515697,"('nonresilient', 'resilient')",-0.5505114,-0.595157,-0.0446456
79,-0.7381399,-0.7105238,"('wavering', 'unwavering')",-0.7381399,-0.7105238,0.0276161
80,0.18499973,-0.00097274967,"('dominated', 'dominating')",0.1849997,-0.0009727,-0.1859724
81,0.13296877,0.19845295,"('submissive', 'aggressive')",0.1329688,0.1984529,0.0654841
82,5.6578703,5.9094987,"('poor', 'rich')",5.6578703,5.9094987,0.2516284
83,-0.6408406,-0.6312837,"('powerless', 'powerful')",-0.6408406,-0.6312837,0.0095569
84,-0.3694412,-0.28984666,"('inferior', 'superior')",-0.3694412,-0.2898467,0.0795945
85,-1.1073866,-1.21878,"('insignificant', 'prestigious')",-1.1073866,-1.21878,-0.1113934
86,0.843693,0.7245926,"('uninfluential', 'influential')",0.843693,0.7245926,-0.1191004
87,0.450449,0.36126226,"('unsuccessful', 'successful')",0.450449,0.3612623,-0.0891867
88,0.23769937,0.11658454,"('low', 'eminent')",0.2376994,0.1165845,-0.1211149
