,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
27,-0.327232,-0.36906156,"('hardhearted', 'softhearted')",0.65018034,0.42953017,0.1614742,0.0302343,-0.1312399
28,-1.1130384,-1.2619739,"('disloyal', 'loyal')",1.4512222,1.3107357,0.1690919,0.0243809,-0.144711
29,-0.16806838,-0.2881533,"('unfair', 'fair')",-0.2568012,-0.33450907,-0.2124348,-0.3113312,-0.0988964
30,-0.86718595,-0.77786684,"('intolerant', 'tolerant')",0.72036463,0.8099964,-0.0734107,0.0160648,0.0894755
31,0.7035984,0.6827785,"('evil', 'good')",-0.36712292,-0.46235025,0.1682377,0.1102141,-0.0580236
32,-1.130102,-1.1554357,"('unkind', 'kind')",0.639574,0.5507949,-0.245264,-0.3023204,-0.0570564
33,0.73860204,0.6047257,"('wrong', 'right')",-0.015649974,-0.20341803,0.361476,0.2006539,-0.1608221
34,-1.1151093,-0.97618616,"('mean', 'honorable')",4.7112546,4.932154,1.7980726,1.977984,0.1799114
35,1.890939,1.7352344,"('corrupt', 'incorrupt')",0.06587003,-0.16914287,0.9784045,0.7830458,-0.1953587
36,0.84401476,0.70271236,"('hostile', 'amicable')",0.7703953,0.61426926,0.807205,0.6584908,-0.1487142
37,-0.41219398,-0.37276277,"('fake', 'genuine')",0.2606625,0.26651967,-0.0757657,-0.0531216,0.0226441
38,-1.0040941,-1.1124654,"('untruthful', 'truthful')",-0.019699018,-0.03464566,-0.5118966,-0.5735555,-0.0616589
39,-0.42794874,-0.30227587,"('exploitative', 'cooperative')",0.10773736,0.097807236,-0.1601057,-0.1022343,0.0578714
40,0.66204816,0.6377772,"('stingy', 'generous')",-1.1773676,-1.2046635,-0.2576597,-0.2834432,-0.0257835
41,-0.6843903,-0.62654907,"('unforgiving', 'forgiving')",0.10572539,0.022642314,-0.2893324,-0.3019534,-0.012621
42,-0.16429397,-0.019788362,"('unreliable', 'reliable')",-3.2360024,-3.120181,-1.7001482,-1.5699847,0.1301635
43,-1.7864234,-1.6291181,"('irresponsible', 'responsible')",0.9439667,1.0263779,-0.4212284,-0.3013701,0.1198583
44,0.4429171,0.5319303,"('prejudiced', 'unprejudiced')",-2.1404135,-2.0708299,-0.8487482,-0.7694498,0.0792984
45,-1.1092898,-1.1160257,"('incompetent', 'competent')",0.2842614,0.26032948,-0.4125142,-0.4278481,-0.0153339
46,-1.7021942,-1.6937214,"('uncompetitive', 'competitive')",-0.50713116,-0.5267096,-1.1046627,-1.1102155,-0.0055528
47,-0.94872856,-0.7806471,"('stupid', 'smart')",4.706349,4.8266406,1.8788102,2.0229967,0.1441865
48,-1.6594363,-1.6503075,"('unintelligent', 'intelligent')",0.42048973,0.4110667,-0.6194733,-0.6196204,-0.0001471
49,-0.9242885,-0.84168667,"('unable', 'able')",-0.14517501,-0.13144347,-0.5347317,-0.4865651,0.0481666
50,0.22853813,0.13106868,"('clumsy', 'skillful')",-0.28479877,-0.3126536,-0.0281303,-0.0907925,-0.0626622
51,-0.7110901,-0.75003916,"('uneducated', 'educated')",0.5427051,0.54362607,-0.0841925,-0.1032065,-0.019014
52,0.70619935,0.5614686,"('irrational', 'rational')",0.19578627,0.09472614,0.4509928,0.3280974,-0.1228954
53,-0.824376,-0.8579973,"('uncreative', 'creative')",0.7841615,0.69082284,-0.0201072,-0.0835872,-0.06348
54,-0.44300556,-0.57839924,"('incapable', 'capable')",1.2850951,1.2398996,0.4210448,0.3307502,-0.0902946
55,-1.6735678,-1.5811279,"('incompetent', 'clever')",0.042867392,0.17355469,-0.8153502,-0.7037866,0.1115636
56,-1.2363414,-1.1181934,"('impractical', 'practical')",-0.023937194,0.041572712,-0.6301393,-0.5383103,0.091829
57,-1.3758652,-1.4515573,"('unimaginative', 'imaginative')",-1.2147915,-1.3248101,-1.2953284,-1.3881837,-0.0928553
58,0.31854862,0.34335735,"('undiscriminating', 'discriminating')",0.70136905,0.6659065,0.5099589,0.5046319,-0.005327
59,1.033578,0.97365147,"('foolish', 'wise')",0.6860222,0.671281,0.8598001,0.8224663,-0.0373338
60,-2.394676,-2.1587305,"('inefficient', 'efficient')",-0.94010085,-0.682724,-1.6673884,-1.4207273,0.2466611
61,-1.0466547,-1.1268836,"('illogical', 'logical')",0.10241086,-0.1259658,-0.4721219,-0.6264247,-0.1543028
62,-1.3881845,-1.3249258,"('incompetent', 'brilliant')",0.048855983,0.13379832,-0.6696643,-0.5955637,0.0741006
63,-1.2252574,-1.2065774,"('unperceptive', 'insightful')",0.6358225,0.7154992,-0.2947175,-0.2455391,0.0491784
64,-0.5239338,-0.50154793,"('shy', 'confident')",-6.3638024,-6.3637033,-3.4438682,-3.4326255,0.0112427
65,-1.5295031,-1.4192924,"('insecure', 'secure')",-0.7040342,-0.5148384,-1.1167686,-0.9670655,0.1497031
66,-0.028679445,-0.091499895,"('inactive', 'active')",0.74913126,0.6127372,0.3602259,0.2606186,-0.0996073
67,0.20321003,0.29691288,"('doubtful', 'determined')",-0.5680077,-0.44410872,-0.1823988,-0.0735979,0.1088009
68,-0.40308014,-0.38751662,"('dependent', 'independent')",-0.46027535,-0.39399832,-0.4316778,-0.3907575,0.0409203
69,1.6626282,1.6151309,"('lazy', 'industrious')",-0.2548295,-0.32509652,0.7038993,0.6450172,-0.0588821
70,-1.4098197,-1.3195579,"('lethargic', 'energetic')",0.17950872,0.25896057,-0.6151555,-0.5302987,0.0848568
71,-0.21548936,-0.27289534,"('diffident', 'self-confident')",0.5818128,0.4347763,0.1831617,0.0809405,-0.1022212
72,-0.99943125,-1.0771922,"('unambitious', 'ambitious')",0.013425985,-0.07636076,-0.4930026,-0.5767765,-0.0837739
73,1.1814618,1.1775528,"('helpless', 'self-reliant')",-2.577142,-2.5527039,-0.6978401,-0.6875755,0.0102646
74,-0.12737617,-0.09122258,"('undedicated', 'dedicated')",0.64609087,0.6191265,0.2593573,0.263952,0.0045947
75,1.4014153,1.2220128,"('meek', 'impulsive')",-0.21091267,-0.25805217,0.5952513,0.4819803,-0.113271
76,-1.538683,-1.3433278,"('anxious', 'daring')",-0.47139785,-0.24682015,-1.0050404,-0.795074,0.2099664
77,-0.61203134,-0.5859469,"('unmotivated', 'motivated')",-1.0457312,-0.98820233,-0.8288813,-0.7870746,0.0418067
78,-0.98134506,-0.9947273,"('nonresilient', 'resilient')",0.36989912,0.3566724,-0.305723,-0.3190275,-0.0133045
79,0.395489,0.28334886,"('wavering', 'unwavering')",0.16745025,0.13753518,0.2814696,0.210442,-0.0710276
80,-0.09442438,-0.039193686,"('dominated', 'dominating')",-0.76221776,-0.6926047,-0.4283211,-0.3658992,0.0624219
81,-1.6501666,-1.6102457,"('submissive', 'aggressive')",-1.4045649,-1.2475367,-1.5273657,-1.4288912,0.0984745
82,-0.42792976,-0.42868006,"('poor', 'rich')",5.2832546,5.3300495,2.4276624,2.4506848,0.0230224
83,-0.031109784,-0.00073377974,"('powerless', 'powerful')",-1.250531,-1.1834679,-0.6408204,-0.5921008,0.0487196
84,0.16233328,0.17352886,"('inferior', 'superior')",0.6713118,0.6771268,0.4168226,0.4253278,0.0085052
85,1.8510263,1.8237025,"('insignificant', 'prestigious')",0.7235079,0.6971346,1.2872671,1.2604185,-0.0268486
86,-2.1001577,-2.2002897,"('uninfluential', 'influential')",0.10114008,0.015500799,-0.9995089,-1.0923945,-0.0928856
87,-0.08072836,-0.09926519,"('unsuccessful', 'successful')",1.1822263,1.1499077,0.5507489,0.5253212,-0.0254277
88,-0.7448389,-0.80626243,"('low', 'eminent')",0.15530345,0.14784631,-0.2947677,-0.3292081,-0.0344404
