,chemistry_male,chemistry_female,tuple,average_male,average_female,female-male
37,0.41323933,0.37991562,"('fake', 'genuine')",0.4132393,0.3799156,-0.0333237
38,0.8989122,0.84065074,"('untruthful', 'truthful')",0.8989122,0.8406507,-0.0582615
39,-0.1339688,-0.124799825,"('exploitative', 'cooperative')",-0.1339688,-0.1247998,0.009169
40,-1.6369123,-1.6907889,"('stingy', 'generous')",-1.6369123,-1.6907889,-0.0538766
41,0.42668688,0.31545773,"('unforgiving', 'forgiving')",0.4266869,0.3154577,-0.1112292
42,-3.6092944,-3.6286683,"('unreliable', 'reliable')",-3.6092944,-3.6286683,-0.0193739
43,0.5924996,0.6125583,"('irresponsible', 'responsible')",0.5924996,0.6125583,0.0200587
44,-1.8600839,-1.8052317,"('prejudiced', 'unprejudiced')",-1.8600839,-1.8052317,0.0548522
45,-0.30294487,-0.3704347,"('incompetent', 'competent')",-0.3029449,-0.3704347,-0.0674898
46,-1.6119874,-1.6502259,"('uncompetitive', 'competitive')",-1.6119874,-1.6502259,-0.0382385
47,5.560523,5.6175876,"('stupid', 'smart')",5.560523,5.6175876,0.0570646
48,0.5315628,0.47074676,"('unintelligent', 'intelligent')",0.5315628,0.4707468,-0.060816
49,-0.017484613,0.06982788,"('unable', 'able')",-0.0174846,0.0698279,0.0873125
50,-0.17885345,-0.26008835,"('clumsy', 'skillful')",-0.1788535,-0.2600884,-0.0812349
51,-0.2799782,-0.3734495,"('uneducated', 'educated')",-0.2799782,-0.3734495,-0.0934713
52,0.20904087,0.09355942,"('irrational', 'rational')",0.2090409,0.0935594,-0.1154815
53,0.2897335,0.30004063,"('uncreative', 'creative')",0.2897335,0.3000406,0.0103071
54,1.0291946,1.0759592,"('incapable', 'capable')",1.0291946,1.0759592,0.0467646
55,0.029390771,0.03624034,"('incompetent', 'clever')",0.0293908,0.0362403,0.0068495
56,0.24488828,0.23928598,"('impractical', 'practical')",0.2448883,0.239286,-0.0056023
57,-3.419077,-3.4352906,"('unimaginative', 'imaginative')",-3.4190769,-3.4352906,-0.0162137
58,0.4429596,0.45477843,"('undiscriminating', 'discriminating')",0.4429596,0.4547784,0.0118188
59,0.35713226,0.30944455,"('foolish', 'wise')",0.3571323,0.3094445,-0.0476878
60,-0.048692904,0.0470656,"('inefficient', 'efficient')",-0.0486929,0.0470656,0.0957585
61,0.7617822,0.64526016,"('illogical', 'logical')",0.7617822,0.6452602,-0.116522
62,0.19917035,0.25801122,"('incompetent', 'brilliant')",0.1991704,0.2580112,0.0588408
63,0.15280244,0.14157951,"('unperceptive', 'insightful')",0.1528024,0.1415795,-0.0112229
64,-7.3271046,-7.288968,"('shy', 'confident')",-7.3271046,-7.2889681,0.0381365
65,-0.7439581,-0.7393219,"('insecure', 'secure')",-0.7439581,-0.7393219,0.0046362
66,-0.25225616,-0.29875475,"('inactive', 'active')",-0.2522562,-0.2987548,-0.0464986
67,-0.2890997,-0.29172248,"('doubtful', 'determined')",-0.2890997,-0.2917225,-0.0026228
68,-0.87855273,-0.90343386,"('dependent', 'independent')",-0.8785527,-0.9034339,-0.0248812
69,-0.76981354,-0.8162169,"('lazy', 'industrious')",-0.7698135,-0.8162169,-0.0464034
70,-0.39521465,-0.40581954,"('lethargic', 'energetic')",-0.3952146,-0.4058195,-0.0106049
71,0.9022941,0.9035779,"('diffident', 'self-confident')",0.9022941,0.9035779,0.0012838
72,0.66958874,0.73873585,"('unambitious', 'ambitious')",0.6695887,0.7387359,0.0691472
73,-3.1287804,-3.059099,"('helpless', 'self-reliant')",-3.1287804,-3.059099,0.0696814
74,-0.083033465,-0.12164206,"('undedicated', 'dedicated')",-0.0830335,-0.1216421,-0.0386086
75,-0.61091626,-0.5075446,"('meek', 'impulsive')",-0.6109163,-0.5075446,0.1033717
76,-0.6406314,-0.6468232,"('anxious', 'daring')",-0.6406314,-0.6468232,-0.0061918
77,-1.1348363,-1.0359938,"('unmotivated', 'motivated')",-1.1348363,-1.0359938,0.0988425
78,-0.37452874,-0.4108852,"('nonresilient', 'resilient')",-0.3745287,-0.4108852,-0.0363565
79,0.480707,0.4691058,"('wavering', 'unwavering')",0.480707,0.4691058,-0.0116012
80,-1.1793855,-1.2272602,"('dominated', 'dominating')",-1.1793855,-1.2272602,-0.0478747
81,-1.2630762,-1.2389188,"('submissive', 'aggressive')",-1.2630762,-1.2389188,0.0241574
82,5.74478,5.8399234,"('poor', 'rich')",5.7447801,5.8399234,0.0951433
83,-0.15711516,-0.19461252,"('powerless', 'powerful')",-0.1571152,-0.1946125,-0.0374973
84,0.4864672,0.4566249,"('inferior', 'superior')",0.4864672,0.4566249,-0.0298423
85,1.0885558,1.0271983,"('insignificant', 'prestigious')",1.0885558,1.0271983,-0.0613575
86,0.3924908,0.29856873,"('uninfluential', 'influential')",0.3924908,0.2985687,-0.0939221
87,-0.28991744,-0.2609413,"('unsuccessful', 'successful')",-0.2899174,-0.2609413,0.0289761
88,0.32997063,0.2695074,"('low', 'eminent')",0.3299706,0.2695074,-0.0604632
