,racist_male,racist_female,tuple,average_male,average_female,female-male
24,1.3970734,1.4726521,"('dishonest', 'honest')",1.3970734,1.4726521,0.0755787
25,0.7137512,0.6778751,"('egoistic', 'altruistic')",0.7137512,0.6778751,-0.0358761
26,1.0586705,0.8430474,"('hardhearted', 'benevolent')",1.0586705,0.8430474,-0.2156231
27,1.5595793,1.3687606,"('hardhearted', 'softhearted')",1.5595793,1.3687606,-0.1908187
28,1.2339971,1.1049486,"('disloyal', 'loyal')",1.2339971,1.1049486,-0.1290485
29,-0.49540803,-0.65737855,"('unfair', 'fair')",-0.495408,-0.6573786,-0.1619706
30,1.0932441,1.2236679,"('intolerant', 'tolerant')",1.0932441,1.2236679,0.1304238
31,-1.3831769,-1.5403688,"('evil', 'good')",-1.3831769,-1.5403688,-0.1571919
32,1.0584269,1.0138603,"('unkind', 'kind')",1.0584269,1.0138603,-0.0445666
33,-0.4631205,-0.48984948,"('wrong', 'right')",-0.4631205,-0.4898495,-0.026729
34,3.9343925,4.251511,"('mean', 'honorable')",3.9343925,4.2515111,0.3171186
35,-1.2203225,-1.5864766,"('corrupt', 'incorrupt')",-1.2203225,-1.5864766,-0.3661541
36,-0.9137737,-1.1693671,"('hostile', 'amicable')",-0.9137737,-1.1693671,-0.2555934
37,1.08559,1.0634472,"('fake', 'genuine')",1.08559,1.0634472,-0.0221428
38,-0.5841861,-0.4537282,"('untruthful', 'truthful')",-0.5841861,-0.4537282,0.1304579
39,0.55662584,0.62393653,"('exploitative', 'cooperative')",0.5566258,0.6239365,0.0673107
40,-0.95529866,-1.0561768,"('stingy', 'generous')",-0.9552987,-1.0561768,-0.1008781
41,0.6361471,0.5518947,"('unforgiving', 'forgiving')",0.6361471,0.5518947,-0.0842524
42,-1.7971671,-1.7962246,"('unreliable', 'reliable')",-1.7971671,-1.7962246,0.0009425
43,1.0409157,1.2248901,"('irresponsible', 'responsible')",1.0409157,1.2248901,0.1839744
44,-0.93773323,-1.0203404,"('prejudiced', 'unprejudiced')",-0.9377332,-1.0203404,-0.0826072
45,0.60760367,0.45203152,"('incompetent', 'competent')",0.6076037,0.4520315,-0.1555722
46,-0.27471069,-0.18355806,"('uncompetitive', 'competitive')",-0.2747107,-0.1835581,0.0911526
47,4.509936,4.737867,"('stupid', 'smart')",4.5099359,4.7378669,0.227931
48,0.3146748,0.42506653,"('unintelligent', 'intelligent')",0.3146748,0.4250665,0.1103917
49,-0.28533864,-0.18238881,"('unable', 'able')",-0.2853386,-0.1823888,0.1029498
50,-0.35625002,-0.44998252,"('clumsy', 'skillful')",-0.35625,-0.4499825,-0.0937325
51,0.47399879,0.581477,"('uneducated', 'educated')",0.4739988,0.581477,0.1074782
52,-0.24112111,-0.48110136,"('irrational', 'rational')",-0.2411211,-0.4811014,-0.2399803
53,-0.33451205,-0.4483128,"('uncreative', 'creative')",-0.3345121,-0.4483128,-0.1138007
54,0.5187586,0.60562915,"('incapable', 'capable')",0.5187586,0.6056291,0.0868705
55,1.0165663,1.1808722,"('incompetent', 'clever')",1.0165663,1.1808722,0.1643059
56,0.44989195,0.56733793,"('impractical', 'practical')",0.449892,0.5673379,0.1174459
57,-1.520972,-1.7106748,"('unimaginative', 'imaginative')",-1.520972,-1.7106748,-0.1897028
58,0.44297606,0.39163214,"('undiscriminating', 'discriminating')",0.4429761,0.3916321,-0.051344
59,-0.16642037,-0.23463571,"('foolish', 'wise')",-0.1664204,-0.2346357,-0.0682153
60,0.5389729,0.9804217,"('inefficient', 'efficient')",0.5389729,0.9804217,0.4414488
61,0.2726435,0.1683008,"('illogical', 'logical')",0.2726435,0.1683008,-0.1043427
62,0.6186886,0.8866377,"('incompetent', 'brilliant')",0.6186886,0.8866377,0.2679491
63,0.28296268,0.41288012,"('unperceptive', 'insightful')",0.2829627,0.4128801,0.1299174
64,-5.5997586,-5.396547,"('shy', 'confident')",-5.5997586,-5.3965468,0.2032118
65,0.7104871,0.97671044,"('insecure', 'secure')",0.7104871,0.9767104,0.2662233
66,-0.25669262,-0.45875117,"('inactive', 'active')",-0.2566926,-0.4587512,-0.2020586
67,-0.7704,-0.6931808,"('doubtful', 'determined')",-0.7704,-0.6931808,0.0772192
68,-0.84611636,-0.726379,"('dependent', 'independent')",-0.8461164,-0.726379,0.1197374
69,-2.0453117,-2.15441,"('lazy', 'industrious')",-2.0453117,-2.1544099,-0.1090982
70,1.775012,1.7795048,"('lethargic', 'energetic')",1.775012,1.7795048,0.0044928
71,0.26872423,0.27099225,"('diffident', 'self-confident')",0.2687242,0.2709922,0.002268
72,0.89908534,1.1407912,"('unambitious', 'ambitious')",0.8990853,1.1407912,0.2417059
73,-2.3870902,-2.4080002,"('helpless', 'self-reliant')",-2.3870902,-2.4080002,-0.02091
74,0.37460285,0.24618985,"('undedicated', 'dedicated')",0.3746029,0.2461898,-0.1284131
75,-0.6697465,-0.76225775,"('meek', 'impulsive')",-0.6697465,-0.7622578,-0.0925113
76,0.6283424,0.7525592,"('anxious', 'daring')",0.6283424,0.7525592,0.1242168
77,-1.3748323,-1.1660125,"('unmotivated', 'motivated')",-1.3748323,-1.1660125,0.2088198
78,-0.8332322,-0.8723652,"('nonresilient', 'resilient')",-0.8332322,-0.8723652,-0.039133
79,-0.1623996,-0.32570112,"('wavering', 'unwavering')",-0.1623996,-0.3257011,-0.1633015
80,0.28730887,0.28058928,"('dominated', 'dominating')",0.2873089,0.2805893,-0.0067196
81,0.16255999,0.3775253,"('submissive', 'aggressive')",0.16256,0.3775253,0.2149653
82,5.8050017,5.861186,"('poor', 'rich')",5.8050017,5.861186,0.0561843
83,-0.29096368,-0.21100266,"('powerless', 'powerful')",-0.2909637,-0.2110027,0.079961
84,0.14518219,0.11925107,"('inferior', 'superior')",0.1451822,0.1192511,-0.0259311
85,-1.2354624,-1.4075147,"('insignificant', 'prestigious')",-1.2354624,-1.4075147,-0.1720523
86,0.79657245,0.7578895,"('uninfluential', 'influential')",0.7965724,0.7578895,-0.0386829
87,-0.1213261,-0.08775649,"('unsuccessful', 'successful')",-0.1213261,-0.0877565,0.0335696
88,-0.06921858,-0.01219452,"('low', 'eminent')",-0.0692186,-0.0121945,0.0570241
