,plier_male,plier_female,tuple,average_male,average_female,female-male
45,0.75818765,0.8565646,"('incompetent', 'competent')",0.7581877,0.8565646,0.0983769
46,-0.19167988,-0.08456798,"('uncompetitive', 'competitive')",-0.1916799,-0.084568,0.1071119
47,2.712823,2.772087,"('stupid', 'smart')",2.7128229,2.7720871,0.0592642
48,0.047921572,0.20144251,"('unintelligent', 'intelligent')",0.0479216,0.2014425,0.1535209
49,-0.6937556,-0.42484674,"('unable', 'able')",-0.6937556,-0.4248467,0.2689089
50,0.17276779,0.13976145,"('clumsy', 'skillful')",0.1727678,0.1397614,-0.0330064
51,-0.5183917,-0.45335296,"('uneducated', 'educated')",-0.5183917,-0.453353,0.0650387
52,-0.92018163,-1.0454185,"('irrational', 'rational')",-0.9201816,-1.0454185,-0.1252369
53,-1.2350454,-1.2679724,"('uncreative', 'creative')",-1.2350454,-1.2679724,-0.032927
54,-0.28765643,-0.29440284,"('incapable', 'capable')",-0.2876564,-0.2944028,-0.0067464
55,0.83251554,1.061911,"('incompetent', 'clever')",0.8325155,1.061911,0.2293955
56,1.3002211,1.4437912,"('impractical', 'practical')",1.3002211,1.4437912,0.1435701
57,-1.3806064,-1.3686084,"('unimaginative', 'imaginative')",-1.3806064,-1.3686084,0.011998
58,0.43203866,0.4023552,"('undiscriminating', 'discriminating')",0.4320387,0.4023552,-0.0296835
59,-0.2243149,-0.29868123,"('foolish', 'wise')",-0.2243149,-0.2986812,-0.0743663
60,1.1430897,1.4560231,"('inefficient', 'efficient')",1.1430897,1.4560231,0.3129334
61,-0.054254726,-0.13942604,"('illogical', 'logical')",-0.0542547,-0.139426,-0.0851713
62,0.61993015,0.88304937,"('incompetent', 'brilliant')",0.6199301,0.8830494,0.2631193
63,-0.17357701,0.026586475,"('unperceptive', 'insightful')",-0.173577,0.0265865,0.2001635
64,-2.8553205,-2.828169,"('shy', 'confident')",-2.8553205,-2.8281691,0.0271514
65,0.6352445,0.66484606,"('insecure', 'secure')",0.6352445,0.6648461,0.0296016
66,-0.7116398,-0.89412284,"('inactive', 'active')",-0.7116398,-0.8941228,-0.182483
67,0.6224718,0.62407243,"('doubtful', 'determined')",0.6224718,0.6240724,0.0016006
68,-1.2505262,-1.1844685,"('dependent', 'independent')",-1.2505262,-1.1844685,0.0660577
69,-0.31776965,-0.40377116,"('lazy', 'industrious')",-0.3177696,-0.4037712,-0.0860016
70,0.58306336,0.5839161,"('lethargic', 'energetic')",0.5830634,0.5839161,0.0008527
71,-0.44991592,-0.40496334,"('diffident', 'self-confident')",-0.4499159,-0.4049633,0.0449526
72,0.08496099,0.07823294,"('unambitious', 'ambitious')",0.084961,0.0782329,-0.0067281
73,-1.3103615,-1.2826715,"('helpless', 'self-reliant')",-1.3103615,-1.2826715,0.02769
74,0.7217795,0.7643672,"('undedicated', 'dedicated')",0.7217795,0.7643672,0.0425877
75,-0.7232002,-0.784895,"('meek', 'impulsive')",-0.7232002,-0.784895,-0.0616948
76,0.24214676,0.42284876,"('anxious', 'daring')",0.2421468,0.4228488,0.180702
77,-0.81772506,-0.54134125,"('unmotivated', 'motivated')",-0.8177251,-0.5413412,0.2763839
78,-0.59519356,-0.50337756,"('nonresilient', 'resilient')",-0.5951936,-0.5033776,0.091816
79,-1.3253427,-1.367849,"('wavering', 'unwavering')",-1.3253427,-1.367849,-0.0425063
80,0.86720634,0.81043214,"('dominated', 'dominating')",0.8672063,0.8104321,-0.0567742
81,0.51583904,0.6907069,"('submissive', 'aggressive')",0.515839,0.6907069,0.1748679
82,2.581563,2.618217,"('poor', 'rich')",2.581563,2.618217,0.036654
83,-0.16760448,-0.12844867,"('powerless', 'powerful')",-0.1676045,-0.1284487,0.0391558
84,0.30261052,0.30297333,"('inferior', 'superior')",0.3026105,0.3029733,0.0003628
85,-1.495049,-1.512911,"('insignificant', 'prestigious')",-1.495049,-1.512911,-0.017862
86,-0.04399644,-0.13948128,"('uninfluential', 'influential')",-0.0439964,-0.1394813,-0.0954849
87,0.68990695,0.5868278,"('unsuccessful', 'successful')",0.689907,0.5868278,-0.1030792
88,-0.90940964,-0.85606986,"('low', 'eminent')",-0.9094096,-0.8560699,0.0533397
