,comcast_male,comcast_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-0.64024734,-0.82696813,"('inhospitable', 'hospitable')",-0.79666126,-0.682254,-0.7184543,-0.7546111,-0.0361568
20,-0.69598055,-0.57254404,"('rough', 'thoughtful')",1.1721443,1.1884385,0.2380819,0.3079472,0.0698653
21,-0.78748065,-0.9047196,"('immoral', 'moral')",-0.26921874,-0.4353744,-0.5283497,-0.670047,-0.1416973
22,-0.7443297,-0.75104064,"('untrustworthy', 'trustworthy')",-0.9249856,-1.0428243,-0.8346577,-0.8969325,-0.0622748
23,-0.5278772,-0.5762857,"('insincere', 'sincere')",5.269963,5.2637515,2.3710427,2.3437328,-0.0273099
24,0.3395619,0.28102192,"('dishonest', 'honest')",0.6268354,0.65828437,0.4831986,0.4696531,-0.0135455
25,0.92269814,0.8668125,"('egoistic', 'altruistic')",1.3226491,1.2902011,1.1226736,1.0785068,-0.0441668
26,0.34834632,0.22350916,"('hardhearted', 'benevolent')",1.429599,1.2576809,0.8889727,0.740595,-0.1483777
27,-0.7401992,-0.66046727,"('hardhearted', 'softhearted')",0.5569412,0.56298786,-0.091629,-0.0487397,0.0428893
28,-0.48792416,-0.5985677,"('disloyal', 'loyal')",0.7312298,0.6396158,0.1216528,0.020524,-0.1011288
29,-0.39813775,-0.36014363,"('unfair', 'fair')",-0.2534153,-0.37053293,-0.3257765,-0.3653383,-0.0395618
30,0.11026776,0.15672487,"('intolerant', 'tolerant')",0.95757985,0.83850676,0.5339238,0.4976158,-0.036308
31,0.36944947,0.5427329,"('evil', 'good')",-0.9050913,-0.8638406,-0.2678209,-0.1605538,0.1072671
32,0.20722452,-0.03764073,"('unkind', 'kind')",0.71075153,0.474999,0.458988,0.2186791,-0.2403089
33,0.6526943,0.5258987,"('wrong', 'right')",-0.536451,-0.45423383,0.0581217,0.0358324,-0.0222893
34,-0.33550745,-0.13210008,"('mean', 'honorable')",4.9350247,5.2098155,2.2997587,2.5388577,0.239099
35,0.4798936,0.3776396,"('corrupt', 'incorrupt')",-0.54737407,-0.47380927,-0.0337402,-0.0480848,-0.0143446
36,0.58994037,0.50264424,"('hostile', 'amicable')",-0.38610438,-0.42676872,0.101918,0.0379378,-0.0639802
37,-0.95884037,-1.0313298,"('fake', 'genuine')",-0.3763041,-0.33325675,-0.6675723,-0.6822932,-0.0147209
38,-0.12311506,-0.14797819,"('untruthful', 'truthful')",-0.033597875,0.13961887,-0.0783565,-0.0041797,0.0741768
39,1.2194865,1.2439462,"('exploitative', 'cooperative')",0.2197718,0.24141471,0.7196292,0.7426804,0.0230512
40,0.21677545,0.27964377,"('stingy', 'generous')",-1.9251854,-2.0451813,-0.854205,-0.8827688,-0.0285638
41,-0.6210702,-0.5271273,"('unforgiving', 'forgiving')",-0.07926899,-0.16482821,-0.3501696,-0.3459778,0.0041918
42,-0.68611467,-0.7524799,"('unreliable', 'reliable')",-3.1995327,-3.2617304,-1.9428236,-2.0071051,-0.0642815
43,-1.2837912,-1.236104,"('irresponsible', 'responsible')",0.06648937,0.01895754,-0.6086509,-0.6085733,7.76e-05
44,0.041707136,0.02900369,"('prejudiced', 'unprejudiced')",-1.4541408,-1.454651,-0.7062168,-0.7128236,-0.0066068
45,-1.8088686,-1.6180103,"('incompetent', 'competent')",0.04060222,-0.06391636,-0.8841332,-0.8409633,0.0431699
46,-1.6983434,-1.622516,"('uncompetitive', 'competitive')",-1.0168155,-1.1608592,-1.3575795,-1.3916876,-0.0341081
47,-0.38740435,-0.2239249,"('stupid', 'smart')",5.0260534,5.2638683,2.3193245,2.5199716,0.2006471
48,-0.072837114,-0.003920108,"('unintelligent', 'intelligent')",0.7052382,0.69300765,0.3162006,0.3445438,0.0283432
49,-0.51745313,-0.34505865,"('unable', 'able')",-0.2718312,-0.15295565,-0.3946422,-0.2490072,0.145635
50,0.23578297,0.21588323,"('clumsy', 'skillful')",-0.27746785,-0.3190672,-0.0208424,-0.051592,-0.0307496
51,-0.8756224,-0.9885911,"('uneducated', 'educated')",0.4185466,0.25685316,-0.2285379,-0.365869,-0.1373311
52,1.0901008,0.834127,"('irrational', 'rational')",0.28647208,0.22412133,0.6882864,0.5291241,-0.1591623
53,-0.15514192,-0.3129749,"('uncreative', 'creative')",0.33322698,0.20191993,0.0890425,-0.0555275,-0.14457
54,-0.18252957,-0.37028396,"('incapable', 'capable')",0.40803388,0.5546034,0.1127522,0.0921597,-0.0205925
55,-1.3690494,-1.1847334,"('incompetent', 'clever')",0.391837,0.246383,-0.4886062,-0.4691752,0.019431
56,-0.5444433,-0.6213132,"('impractical', 'practical')",-0.16302766,-0.2303489,-0.3537355,-0.425831,-0.0720955
57,-1.3717448,-1.4661213,"('unimaginative', 'imaginative')",-3.0053253,-3.157354,-2.188535,-2.3117378,-0.1232028
58,-0.37903032,-0.25925454,"('undiscriminating', 'discriminating')",-0.13631836,-0.1543082,-0.2576743,-0.2067814,0.0508929
59,1.1366279,1.0922903,"('foolish', 'wise')",0.21658279,0.31483424,0.6766053,0.7035623,0.026957
60,-0.4959885,-0.35703918,"('inefficient', 'efficient')",0.10513658,0.15875778,-0.195426,-0.0991407,0.0962853
61,0.32104388,0.17175026,"('illogical', 'logical')",0.72448045,0.49494043,0.5227622,0.3333454,-0.1894168
62,-0.23569083,-0.0078119263,"('incompetent', 'brilliant')",0.717927,0.88954645,0.2411181,0.4408673,0.1997492
63,-0.8490677,-0.8550306,"('unperceptive', 'insightful')",0.4469793,0.4337549,-0.2010442,-0.2106379,-0.0095937
64,-0.19496638,-0.2648597,"('shy', 'confident')",-5.6670294,-5.8452153,-2.9309978,-3.0550375,-0.1240397
65,-0.45585155,-0.5405984,"('insecure', 'secure')",-0.24176124,-0.36634493,-0.3488064,-0.4534717,-0.1046653
66,-0.43286118,-0.5833303,"('inactive', 'active')",0.1278371,0.15324867,-0.152512,-0.2150408,-0.0625288
67,-0.14477499,-0.20994505,"('doubtful', 'determined')",-0.2606618,-0.33113798,-0.2027184,-0.2705415,-0.0678231
68,-0.6417936,-0.64871126,"('dependent', 'independent')",-0.6740879,-0.6369201,-0.6579407,-0.6428157,0.015125
69,0.87279046,0.8954307,"('lazy', 'industrious')",-0.6187444,-0.44429982,0.127023,0.2255654,0.0985424
70,-1.3177006,-1.3028785,"('lethargic', 'energetic')",-0.08702178,-0.1684551,-0.7023612,-0.7356668,-0.0333056
71,0.9567713,0.9174359,"('diffident', 'self-confident')",0.20044313,0.2234291,0.5786072,0.5704325,-0.0081747
72,-0.58411497,-0.5675281,"('unambitious', 'ambitious')",-0.5365002,-0.3911011,-0.5603076,-0.4793146,0.080993
73,1.0386336,0.97861713,"('helpless', 'self-reliant')",-3.0497406,-2.9851034,-1.0055535,-1.0032431,0.0023104
74,-0.19716713,-0.27569935,"('undedicated', 'dedicated')",-0.3789001,-0.5681298,-0.2880336,-0.4219146,-0.133881
75,0.3632247,0.4895695,"('meek', 'impulsive')",-0.60760343,-0.42627394,-0.1221894,0.0316478,0.1538372
76,-0.6304085,-0.6000648,"('anxious', 'daring')",-0.3202134,-0.37017217,-0.475311,-0.4851185,-0.0098075
77,-0.9694375,-0.9702711,"('unmotivated', 'motivated')",-0.83959687,-0.77874273,-0.9045172,-0.874507,0.0300102
78,-1.2174288,-1.0379037,"('nonresilient', 'resilient')",-0.30272135,-0.27387083,-0.7600751,-0.6558872,0.1041879
79,0.5048056,0.32522717,"('wavering', 'unwavering')",-0.68544954,-0.59826034,-0.090322,-0.1365166,-0.0461946
80,-0.5928693,-0.66963524,"('dominated', 'dominating')",-0.6349948,-0.6368418,-0.613932,-0.6532385,-0.0393065
81,-0.5888251,-0.52970076,"('submissive', 'aggressive')",-0.58088994,-0.5275074,-0.5848575,-0.5286041,0.0562534
82,-0.22405106,-0.17229205,"('poor', 'rich')",5.809187,5.886856,2.792568,2.8572819,0.0647139
83,0.062211793,0.015404083,"('powerless', 'powerful')",-0.6703648,-0.70127636,-0.3040765,-0.3429361,-0.0388596
84,0.30110556,0.2977959,"('inferior', 'superior')",0.86208236,0.84275174,0.581594,0.5702738,-0.0113202
85,1.3571386,1.2793442,"('insignificant', 'prestigious')",-0.1254569,-0.14599727,0.6158409,0.5666735,-0.0491674
86,-0.6239595,-0.8501214,"('uninfluential', 'influential')",-0.37729102,-0.5964125,-0.5006253,-0.723267,-0.2226417
87,-0.05081678,-0.20740843,"('unsuccessful', 'successful')",1.0841844,1.0454707,0.5166838,0.4190311,-0.0976527
88,0.4525441,0.26402646,"('low', 'eminent')",-0.4202819,-0.5156557,0.0161311,-0.1258146,-0.1419457
