,run_male,run_female,tuple,average_male,average_female,female-male
41,0.64250404,0.4971162,"('unforgiving', 'forgiving')",0.642504,0.4971162,-0.1453878
42,-1.8048238,-1.9580687,"('unreliable', 'reliable')",-1.8048238,-1.9580687,-0.1532449
43,0.8087594,0.8428899,"('irresponsible', 'responsible')",0.8087594,0.8428899,0.0341305
44,-1.2076101,-1.2577429,"('prejudiced', 'unprejudiced')",-1.2076101,-1.2577429,-0.0501328
45,0.6281496,0.37726283,"('incompetent', 'competent')",0.6281496,0.3772628,-0.2508868
46,0.036597468,-0.14042422,"('uncompetitive', 'competitive')",0.0365975,-0.1404242,-0.1770217
47,4.446952,4.690304,"('stupid', 'smart')",4.4469519,4.6903038,0.2433519
48,0.48061094,0.47219872,"('unintelligent', 'intelligent')",0.4806109,0.4721987,-0.0084122
49,-0.09308615,0.04175549,"('unable', 'able')",-0.0930862,0.0417555,0.1348417
50,-0.94183886,-0.8672585,"('clumsy', 'skillful')",-0.9418389,-0.8672585,0.0745804
51,0.81586456,0.86213595,"('uneducated', 'educated')",0.8158646,0.8621359,0.0462713
52,-0.6822642,-0.82289904,"('irrational', 'rational')",-0.6822642,-0.822899,-0.1406348
53,-0.20600048,-0.29364797,"('uncreative', 'creative')",-0.2060005,-0.293648,-0.0876475
54,0.68962824,0.7817583,"('incapable', 'capable')",0.6896282,0.7817583,0.0921301
55,1.1771697,1.0568997,"('incompetent', 'clever')",1.1771697,1.0568997,-0.12027
56,0.68690693,0.6386338,"('impractical', 'practical')",0.6869069,0.6386338,-0.0482731
57,-1.4275086,-1.7380615,"('unimaginative', 'imaginative')",-1.4275086,-1.7380615,-0.3105529
58,0.40398473,0.39002576,"('undiscriminating', 'discriminating')",0.4039847,0.3900258,-0.0139589
59,-0.45930302,-0.3483349,"('foolish', 'wise')",-0.459303,-0.3483349,0.1109681
60,0.5101125,0.6801751,"('inefficient', 'efficient')",0.5101125,0.6801751,0.1700626
61,0.5105959,0.27357933,"('illogical', 'logical')",0.5105959,0.2735793,-0.2370166
62,0.57893413,0.6809227,"('incompetent', 'brilliant')",0.5789341,0.6809227,0.1019886
63,0.31887466,0.41795245,"('unperceptive', 'insightful')",0.3188747,0.4179524,0.0990777
64,-5.664731,-5.729867,"('shy', 'confident')",-5.664731,-5.729867,-0.065136
65,0.29387122,0.37023127,"('insecure', 'secure')",0.2938712,0.3702313,0.0763601
66,0.3003464,0.1669933,"('inactive', 'active')",0.3003464,0.1669933,-0.1333531
67,-0.6624761,-0.55107015,"('doubtful', 'determined')",-0.6624761,-0.5510702,0.1114059
68,-0.84861726,-0.78282404,"('dependent', 'independent')",-0.8486173,-0.782824,0.0657933
69,-1.9082819,-1.773047,"('lazy', 'industrious')",-1.9082819,-1.773047,0.1352349
70,1.8673786,1.722657,"('lethargic', 'energetic')",1.8673786,1.722657,-0.1447216
71,0.21981177,0.304092,"('diffident', 'self-confident')",0.2198118,0.304092,0.0842802
72,0.64070165,0.78061086,"('unambitious', 'ambitious')",0.6407017,0.7806109,0.1399092
73,-2.7316327,-2.7351766,"('helpless', 'self-reliant')",-2.7316327,-2.7351766,-0.0035439
74,0.41020167,0.2338373,"('undedicated', 'dedicated')",0.4102017,0.2338373,-0.1763644
75,-1.072419,-0.997682,"('meek', 'impulsive')",-1.072419,-0.997682,0.074737
76,0.4524235,0.4676246,"('anxious', 'daring')",0.4524235,0.4676246,0.0152011
77,-1.1678358,-0.991963,"('unmotivated', 'motivated')",-1.1678358,-0.991963,0.1758728
78,-1.0940756,-1.1970309,"('nonresilient', 'resilient')",-1.0940756,-1.1970309,-0.1029553
79,-0.51456463,-0.44448054,"('wavering', 'unwavering')",-0.5145646,-0.4444805,0.0700841
80,0.6567008,0.41569322,"('dominated', 'dominating')",0.6567008,0.4156932,-0.2410076
81,0.47057778,0.38356802,"('submissive', 'aggressive')",0.4705778,0.383568,-0.0870098
82,5.59359,5.7158713,"('poor', 'rich')",5.5935898,5.7158713,0.1222815
83,-0.14285097,-0.16851911,"('powerless', 'powerful')",-0.142851,-0.1685191,-0.0256681
84,0.050500043,0.10419018,"('inferior', 'superior')",0.0505,0.1041902,0.0536902
85,-1.4074839,-1.2944428,"('insignificant', 'prestigious')",-1.4074839,-1.2944428,0.1130411
86,1.0433582,0.87049395,"('uninfluential', 'influential')",1.0433582,0.8704939,-0.1728643
87,0.13148294,0.15968308,"('unsuccessful', 'successful')",0.1314829,0.1596831,0.0282002
88,0.11734233,0.18019806,"('low', 'eminent')",0.1173423,0.1801981,0.0628558
