,disregard_male,disregard_female,tuple,average_male,average_female,female-male
67,-0.7556066,-0.70299006,"('doubtful', 'determined')",-0.7556066,-0.7029901,0.0526165
68,-0.9594344,-0.7770823,"('dependent', 'independent')",-0.9594344,-0.7770823,0.1823521
69,-2.0019455,-2.080821,"('lazy', 'industrious')",-2.0019455,-2.080821,-0.0788755
70,1.9065053,1.8810565,"('lethargic', 'energetic')",1.9065053,1.8810565,-0.0254488
71,0.07264725,0.09338583,"('diffident', 'self-confident')",0.0726473,0.0933858,0.0207385
72,0.8826632,1.1491792,"('unambitious', 'ambitious')",0.8826632,1.1491792,0.266516
73,-2.6439157,-2.5987136,"('helpless', 'self-reliant')",-2.6439157,-2.5987136,0.0452021
74,0.43794242,0.30120063,"('undedicated', 'dedicated')",0.4379424,0.3012006,-0.1367418
75,-0.71704245,-0.7412809,"('meek', 'impulsive')",-0.7170424,-0.7412809,-0.0242385
76,0.6533763,0.74676156,"('anxious', 'daring')",0.6533763,0.7467616,0.0933853
77,-1.359814,-1.2119263,"('unmotivated', 'motivated')",-1.359814,-1.2119263,0.1478877
78,-1.0218145,-1.1319692,"('nonresilient', 'resilient')",-1.0218145,-1.1319692,-0.1101547
79,-0.22457334,-0.25928408,"('wavering', 'unwavering')",-0.2245733,-0.2592841,-0.0347108
80,0.45401308,0.42263982,"('dominated', 'dominating')",0.4540131,0.4226398,-0.0313733
81,0.30806106,0.41431656,"('submissive', 'aggressive')",0.3080611,0.4143166,0.1062555
82,5.7645493,5.8721304,"('poor', 'rich')",5.7645493,5.8721304,0.1075811
83,-0.26721507,-0.2074315,"('powerless', 'powerful')",-0.2672151,-0.2074315,0.0597836
84,0.09828502,0.12691996,"('inferior', 'superior')",0.098285,0.12692,0.028635
85,-1.591307,-1.6889741,"('insignificant', 'prestigious')",-1.591307,-1.6889741,-0.0976671
86,0.9412561,0.8728205,"('uninfluential', 'influential')",0.9412561,0.8728205,-0.0684356
87,-0.14470059,0.009032987,"('unsuccessful', 'successful')",-0.1447006,0.009033,0.1537336
88,-0.030021189,-0.04140569,"('low', 'eminent')",-0.0300212,-0.0414057,-0.0113845
