,gobbler_male,gobbler_female,tuple,average_male,average_female,female-male
29,-0.0174989,-0.17572236,"('unfair', 'fair')",-0.0174989,-0.1757224,-0.1582235
30,0.53940594,0.6125709,"('intolerant', 'tolerant')",0.5394059,0.6125709,0.073165
31,-0.8178308,-0.8000576,"('evil', 'good')",-0.8178308,-0.8000576,0.0177732
32,-0.39414713,-0.6136439,"('unkind', 'kind')",-0.3941471,-0.6136439,-0.2194968
33,-0.01702702,-0.09664706,"('wrong', 'right')",-0.017027,-0.0966471,-0.0796201
34,0.2927374,0.6082119,"('mean', 'honorable')",0.2927374,0.6082119,0.3154745
35,0.104102716,-0.0035417154,"('corrupt', 'incorrupt')",0.1041027,-0.0035417,-0.1076444
36,-0.73345834,-0.8386943,"('hostile', 'amicable')",-0.7334583,-0.8386943,-0.105236
37,-0.17726244,-0.094730966,"('fake', 'genuine')",-0.1772624,-0.094731,0.0825314
38,-0.3422708,-0.399424,"('untruthful', 'truthful')",-0.3422708,-0.399424,-0.0571532
39,-0.09893146,0.085580066,"('exploitative', 'cooperative')",-0.0989315,0.0855801,0.1845116
40,-1.3598573,-1.5477047,"('stingy', 'generous')",-1.3598573,-1.5477047,-0.1878474
41,0.46345064,0.29195705,"('unforgiving', 'forgiving')",0.4634506,0.2919571,-0.1714935
42,-0.31635666,-0.6471094,"('unreliable', 'reliable')",-0.3163567,-0.6471094,-0.3307527
43,-0.11262519,-0.20224604,"('irresponsible', 'responsible')",-0.1126252,-0.202246,-0.0896208
44,-0.011394367,-0.097970895,"('prejudiced', 'unprejudiced')",-0.0113944,-0.0979709,-0.0865765
45,1.1213955,0.6956493,"('incompetent', 'competent')",1.1213955,0.6956493,-0.4257462
46,0.20908375,-0.18719041,"('uncompetitive', 'competitive')",0.2090838,-0.1871904,-0.3962742
47,1.5628495,1.6500431,"('stupid', 'smart')",1.5628495,1.6500431,0.0871936
48,-0.93403065,-0.7617463,"('unintelligent', 'intelligent')",-0.9340307,-0.7617463,0.1722844
49,-1.0259238,-0.6113202,"('unable', 'able')",-1.0259238,-0.6113202,0.4146036
50,0.034842793,-0.1582938,"('clumsy', 'skillful')",0.0348428,-0.1582938,-0.1931366
51,-0.23758948,-0.1984036,"('uneducated', 'educated')",-0.2375895,-0.1984036,0.0391859
52,-0.4712315,-0.4570434,"('irrational', 'rational')",-0.4712315,-0.4570434,0.0141881
53,-1.1359198,-1.3560079,"('uncreative', 'creative')",-1.1359198,-1.3560079,-0.2200881
54,-0.16274725,-0.36564088,"('incapable', 'capable')",-0.1627472,-0.3656409,-0.2028937
55,0.82781214,0.82795274,"('incompetent', 'clever')",0.8278121,0.8279527,0.0001406
56,0.31450945,0.25298104,"('impractical', 'practical')",0.3145095,0.252981,-0.0615285
57,-0.30403486,-0.8030645,"('unimaginative', 'imaginative')",-0.3040349,-0.8030645,-0.4990296
58,0.9761121,0.7712545,"('undiscriminating', 'discriminating')",0.9761121,0.7712545,-0.2048576
59,-0.07797797,-3.5148114e-05,"('foolish', 'wise')",-0.077978,-3.51e-05,0.0779429
60,-0.030476555,0.30392876,"('inefficient', 'efficient')",-0.0304766,0.3039288,0.3344054
61,0.23635897,0.05041261,"('illogical', 'logical')",0.236359,0.0504126,-0.1859464
62,0.18666252,0.32171047,"('incompetent', 'brilliant')",0.1866625,0.3217105,0.135048
63,-0.24218209,-0.22425714,"('unperceptive', 'insightful')",-0.2421821,-0.2242571,0.017925
64,-1.402745,-1.5007305,"('shy', 'confident')",-1.402745,-1.5007305,-0.0979855
65,0.22999065,0.20840254,"('insecure', 'secure')",0.2299906,0.2084025,-0.0215881
66,-0.85118026,-1.0430379,"('inactive', 'active')",-0.8511803,-1.0430379,-0.1918576
67,0.28875932,0.3694513,"('doubtful', 'determined')",0.2887593,0.3694513,0.080692
68,-0.67986846,-0.504133,"('dependent', 'independent')",-0.6798685,-0.504133,0.1757355
69,-0.61626244,-0.7509044,"('lazy', 'industrious')",-0.6162624,-0.7509044,-0.134642
70,0.8113626,0.40564,"('lethargic', 'energetic')",0.8113626,0.40564,-0.4057226
71,-0.47040454,-0.3702889,"('diffident', 'self-confident')",-0.4704045,-0.3702889,0.1001156
72,-0.4332824,-0.39594635,"('unambitious', 'ambitious')",-0.4332824,-0.3959464,0.037336
73,-0.52754295,-0.3849666,"('helpless', 'self-reliant')",-0.5275429,-0.3849666,0.1425763
74,-0.08118509,-0.093662485,"('undedicated', 'dedicated')",-0.0811851,-0.0936625,-0.0124774
75,0.42823544,0.24969655,"('meek', 'impulsive')",0.4282354,0.2496966,-0.1785388
76,0.107594036,0.13802715,"('anxious', 'daring')",0.107594,0.1380271,0.0304331
77,-1.0317829,-1.0619344,"('unmotivated', 'motivated')",-1.0317829,-1.0619344,-0.0301515
78,-0.7672123,-0.7649574,"('nonresilient', 'resilient')",-0.7672123,-0.7649574,0.0022549
79,-0.95145005,-1.0768878,"('wavering', 'unwavering')",-0.95145,-1.0768878,-0.1254378
80,0.7044864,0.5846445,"('dominated', 'dominating')",0.7044864,0.5846445,-0.1198419
81,0.16604507,0.16045156,"('submissive', 'aggressive')",0.1660451,0.1604516,-0.0055935
82,1.5420758,1.3849233,"('poor', 'rich')",1.5420758,1.3849233,-0.1571525
83,-0.24222122,-0.21469846,"('powerless', 'powerful')",-0.2422212,-0.2146985,0.0275227
84,0.06290634,0.1283097,"('inferior', 'superior')",0.0629063,0.1283097,0.0654034
85,-0.73981375,-0.8487043,"('insignificant', 'prestigious')",-0.7398137,-0.8487043,-0.1088906
86,-0.48936373,-0.80016273,"('uninfluential', 'influential')",-0.4893637,-0.8001627,-0.310799
87,0.58585924,0.5461525,"('unsuccessful', 'successful')",0.5858592,0.5461525,-0.0397067
88,-0.75653493,-0.7867278,"('low', 'eminent')",-0.7565349,-0.7867278,-0.0301929
