,silo_male,silo_female,tuple,average_male,average_female,female-male
20,-0.39565867,-0.21188207,"('rough', 'thoughtful')",-0.3956587,-0.2118821,0.1837766
21,-0.1686996,0.21481293,"('immoral', 'moral')",-0.1686996,0.2148129,0.3835125
22,0.37956825,0.5608334,"('untrustworthy', 'trustworthy')",0.3795682,0.5608334,0.1812652
23,2.7182467,2.8755658,"('insincere', 'sincere')",2.7182467,2.8755658,0.1573191
24,0.46154997,0.511806,"('dishonest', 'honest')",0.46155,0.511806,0.050256
25,0.77574587,0.5457241,"('egoistic', 'altruistic')",0.7757459,0.5457241,-0.2300218
26,0.8829092,0.5886206,"('hardhearted', 'benevolent')",0.8829092,0.5886206,-0.2942886
27,-0.08688636,-0.03348007,"('hardhearted', 'softhearted')",-0.0868864,-0.0334801,0.0534063
28,0.1313591,0.0029315837,"('disloyal', 'loyal')",0.1313591,0.0029316,-0.1284275
29,-0.5161539,-0.3907227,"('unfair', 'fair')",-0.5161539,-0.3907227,0.1254312
30,-0.06668004,0.09627474,"('intolerant', 'tolerant')",-0.06668,0.0962747,0.1629547
31,-1.4870107,-1.6077145,"('evil', 'good')",-1.4870107,-1.6077145,-0.1207038
32,0.57032573,0.5571794,"('unkind', 'kind')",0.5703257,0.5571794,-0.0131463
33,-0.02307225,-0.25000268,"('wrong', 'right')",-0.0230723,-0.2500027,-0.2269304
34,1.5019871,1.782734,"('mean', 'honorable')",1.5019871,1.782734,0.2807469
35,-1.0557843,-1.4167674,"('corrupt', 'incorrupt')",-1.0557843,-1.4167674,-0.3609831
36,-1.6605889,-1.9838421,"('hostile', 'amicable')",-1.6605889,-1.9838421,-0.3232532
37,-0.35852885,-0.27952594,"('fake', 'genuine')",-0.3585289,-0.2795259,0.079003
38,0.3227951,0.15855365,"('untruthful', 'truthful')",0.3227951,0.1585536,-0.1642415
39,0.72636276,0.9201806,"('exploitative', 'cooperative')",0.7263628,0.9201806,0.1938178
40,-0.4214697,-0.42367882,"('stingy', 'generous')",-0.4214697,-0.4236788,-0.0022091
41,0.28390095,0.39001393,"('unforgiving', 'forgiving')",0.2839009,0.3900139,0.106113
42,-0.7132869,-0.61472905,"('unreliable', 'reliable')",-0.7132869,-0.614729,0.0985579
43,0.22136094,0.3973266,"('irresponsible', 'responsible')",0.2213609,0.3973266,0.1759657
44,-1.2800244,-1.1997565,"('prejudiced', 'unprejudiced')",-1.2800244,-1.1997565,0.0802679
45,0.28670037,0.5645078,"('incompetent', 'competent')",0.2867004,0.5645078,0.2778074
46,-0.09229728,0.1256015,"('uncompetitive', 'competitive')",-0.0922973,0.1256015,0.2178988
47,1.8831346,2.0761344,"('stupid', 'smart')",1.8831346,2.0761344,0.1929998
48,-0.21065369,-0.069838226,"('unintelligent', 'intelligent')",-0.2106537,-0.0698382,0.1408155
49,-1.3135377,-0.9879784,"('unable', 'able')",-1.3135377,-0.9879784,0.3255593
50,-0.92754817,-0.8968537,"('clumsy', 'skillful')",-0.9275482,-0.8968537,0.0306945
51,-0.9984662,-0.73069143,"('uneducated', 'educated')",-0.9984662,-0.7306914,0.2677748
52,-1.0066552,-1.196404,"('irrational', 'rational')",-1.0066552,-1.196404,-0.1897488
53,-0.6479789,-0.8469713,"('uncreative', 'creative')",-0.6479789,-0.8469713,-0.1989924
54,-0.24879374,-0.41835535,"('incapable', 'capable')",-0.2487937,-0.4183553,-0.1695616
55,0.66478103,1.0543135,"('incompetent', 'clever')",0.664781,1.0543135,0.3895325
56,1.3930886,1.5347595,"('impractical', 'practical')",1.3930886,1.5347595,0.1416709
57,-0.85069627,-0.9839821,"('unimaginative', 'imaginative')",-0.8506963,-0.9839821,-0.1332858
58,0.0055541694,-0.056326717,"('undiscriminating', 'discriminating')",0.0055542,-0.0563267,-0.0618809
59,-0.9624107,-1.0162312,"('foolish', 'wise')",-0.9624107,-1.0162312,-0.0538205
60,0.41670546,0.8779904,"('inefficient', 'efficient')",0.4167055,0.8779904,0.4612849
61,-0.014198211,-0.0642288,"('illogical', 'logical')",-0.0141982,-0.0642288,-0.0500306
62,1.0285555,1.3420787,"('incompetent', 'brilliant')",1.0285555,1.3420787,0.3135232
63,0.60737145,0.7967069,"('unperceptive', 'insightful')",0.6073714,0.7967069,0.1893355
64,-2.5607908,-2.6488807,"('shy', 'confident')",-2.5607908,-2.6488807,-0.0880899
65,0.29554906,0.5435466,"('insecure', 'secure')",0.2955491,0.5435466,0.2479975
66,-0.650202,-0.95894307,"('inactive', 'active')",-0.650202,-0.9589431,-0.3087411
67,0.45333204,0.50731796,"('doubtful', 'determined')",0.453332,0.507318,0.053986
68,-1.4249957,-1.1627928,"('dependent', 'independent')",-1.4249957,-1.1627928,0.2622029
69,-0.14624383,-0.477576,"('lazy', 'industrious')",-0.1462438,-0.477576,-0.3313322
70,0.7314902,0.88793784,"('lethargic', 'energetic')",0.7314902,0.8879378,0.1564476
71,-0.988495,-0.976535,"('diffident', 'self-confident')",-0.988495,-0.976535,0.01196
72,0.06889449,0.026741598,"('unambitious', 'ambitious')",0.0688945,0.0267416,-0.0421529
73,-1.9208701,-1.8579972,"('helpless', 'self-reliant')",-1.9208701,-1.8579972,0.0628729
74,-0.30994317,-0.17183653,"('undedicated', 'dedicated')",-0.3099432,-0.1718365,0.1381067
75,-0.8567385,-0.917217,"('meek', 'impulsive')",-0.8567385,-0.917217,-0.0604785
76,0.5902693,0.82334226,"('anxious', 'daring')",0.5902693,0.8233423,0.233073
77,-0.37113577,-0.24441028,"('unmotivated', 'motivated')",-0.3711358,-0.2444103,0.1267255
78,-0.9517632,-0.8000712,"('nonresilient', 'resilient')",-0.9517632,-0.8000712,0.151692
79,-1.017375,-1.2238806,"('wavering', 'unwavering')",-1.017375,-1.2238806,-0.2065056
80,0.42872098,0.52856916,"('dominated', 'dominating')",0.428721,0.5285692,0.0998482
81,0.58578765,0.79930913,"('submissive', 'aggressive')",0.5857877,0.7993091,0.2135214
82,1.9481392,2.1791565,"('poor', 'rich')",1.9481392,2.1791565,0.2310173
83,-0.88966906,-0.91961765,"('powerless', 'powerful')",-0.8896691,-0.9196177,-0.0299486
84,-0.35598278,-0.25671834,"('inferior', 'superior')",-0.3559828,-0.2567183,0.0992645
85,-0.9047793,-1.1694696,"('insignificant', 'prestigious')",-0.9047793,-1.1694696,-0.2646903
86,-0.112787455,-0.20900065,"('uninfluential', 'influential')",-0.1127875,-0.2090006,-0.0962131
87,-0.0411517,0.047671847,"('unsuccessful', 'successful')",-0.0411517,0.0476718,0.0888235
88,-0.8715243,-0.85199046,"('low', 'eminent')",-0.8715243,-0.8519905,0.0195338
