,formation_male,formation_female,tuple,average_male,average_female,female-male
58,0.21187174,0.17937344,"('undiscriminating', 'discriminating')",0.2118717,0.1793734,-0.0324983
59,-0.39682516,-0.23305525,"('foolish', 'wise')",-0.3968252,-0.2330552,0.16377
60,1.3949357,1.2632816,"('inefficient', 'efficient')",1.3949357,1.2632816,-0.1316541
61,0.25031343,0.062232718,"('illogical', 'logical')",0.2503134,0.0622327,-0.1880807
62,1.5971103,1.4201744,"('incompetent', 'brilliant')",1.5971103,1.4201744,-0.1769359
63,1.0370096,0.8943475,"('unperceptive', 'insightful')",1.0370096,0.8943475,-0.1426621
64,-5.200515,-5.4745092,"('shy', 'confident')",-5.2005148,-5.4745092,-0.2739944
65,0.823249,0.62172735,"('insecure', 'secure')",0.823249,0.6217273,-0.2015217
66,-0.40205428,-0.33389187,"('inactive', 'active')",-0.4020543,-0.3338919,0.0681624
67,0.014332337,0.05361571,"('doubtful', 'determined')",0.0143323,0.0536157,0.0392834
68,-0.28696492,-0.36041537,"('dependent', 'independent')",-0.2869649,-0.3604154,-0.0734505
69,-2.230068,-2.0188627,"('lazy', 'industrious')",-2.230068,-2.0188627,0.2112053
70,2.1104212,1.7847749,"('lethargic', 'energetic')",2.1104212,1.7847749,-0.3256463
71,0.22661194,0.4049058,"('diffident', 'self-confident')",0.2266119,0.4049058,0.1782939
72,0.74644303,0.7972293,"('unambitious', 'ambitious')",0.746443,0.7972293,0.0507863
73,-2.9845717,-2.9850862,"('helpless', 'self-reliant')",-2.9845717,-2.9850862,-0.0005145
74,0.5442054,0.33460414,"('undedicated', 'dedicated')",0.5442054,0.3346041,-0.2096013
75,-1.0952975,-0.8762162,"('meek', 'impulsive')",-1.0952975,-0.8762162,0.2190813
76,0.71070117,0.6213404,"('anxious', 'daring')",0.7107012,0.6213404,-0.0893608
77,-0.83105075,-0.83832693,"('unmotivated', 'motivated')",-0.8310508,-0.8383269,-0.0072761
78,-0.54877967,-0.6947869,"('nonresilient', 'resilient')",-0.5487797,-0.6947869,-0.1460072
79,-0.3583473,-0.21773845,"('wavering', 'unwavering')",-0.3583473,-0.2177384,0.1406089
80,0.52504927,0.26940855,"('dominated', 'dominating')",0.5250493,0.2694086,-0.2556407
81,1.1439552,0.8518001,"('submissive', 'aggressive')",1.1439552,0.8518001,-0.2921551
82,6.23845,6.259,"('poor', 'rich')",6.2384501,6.2589998,0.0205497
83,-0.075404406,-0.16703795,"('powerless', 'powerful')",-0.0754044,-0.1670379,-0.0916335
84,0.16680431,0.22680509,"('inferior', 'superior')",0.1668043,0.2268051,0.0600008
85,-0.6316493,-0.43285936,"('insignificant', 'prestigious')",-0.6316493,-0.4328594,0.1987899
86,0.90383905,0.5629165,"('uninfluential', 'influential')",0.9038391,0.5629165,-0.3409226
87,0.15153025,0.15983546,"('unsuccessful', 'successful')",0.1515303,0.1598355,0.0083052
88,1.1812346,0.86772436,"('low', 'eminent')",1.1812346,0.8677244,-0.3135102
