,asset_male,asset_female,tuple,average_male,average_female,female-male
51,0.6248294,0.58358717,"('uneducated', 'educated')",0.6248294,0.5835872,-0.0412422
52,-1.0178658,-1.1347334,"('irrational', 'rational')",-1.0178658,-1.1347334,-0.1168676
53,-0.0013974197,0.028211512,"('uncreative', 'creative')",-0.0013974,0.0282115,0.0296089
54,0.7480101,0.8339904,"('incapable', 'capable')",0.7480101,0.8339904,0.0859803
55,1.0942222,1.1068891,"('incompetent', 'clever')",1.0942222,1.1068891,0.0126669
56,1.2446873,1.276992,"('impractical', 'practical')",1.2446873,1.276992,0.0323047
57,-2.8808062,-2.8737316,"('unimaginative', 'imaginative')",-2.8808062,-2.8737316,0.0070746
58,0.1359545,0.11876046,"('undiscriminating', 'discriminating')",0.1359545,0.1187605,-0.017194
59,-0.36542413,-0.40127262,"('foolish', 'wise')",-0.3654241,-0.4012726,-0.0358485
60,1.3772955,1.4347599,"('inefficient', 'efficient')",1.3772955,1.4347599,0.0574644
61,0.3800791,0.2382648,"('illogical', 'logical')",0.3800791,0.2382648,-0.1418143
62,1.3032229,1.459527,"('incompetent', 'brilliant')",1.3032229,1.459527,0.1563041
63,0.6357936,0.65344995,"('unperceptive', 'insightful')",0.6357936,0.65345,0.0176564
64,-5.559564,-5.560248,"('shy', 'confident')",-5.5595641,-5.5602479,-0.0006838
65,0.6668097,0.65149635,"('insecure', 'secure')",0.6668097,0.6514964,-0.0153133
66,-0.47852486,-0.5470307,"('inactive', 'active')",-0.4785249,-0.5470307,-0.0685058
67,-0.15294828,-0.17356123,"('doubtful', 'determined')",-0.1529483,-0.1735612,-0.0206129
68,-1.3850613,-1.3383274,"('dependent', 'independent')",-1.3850613,-1.3383274,0.0467339
69,-1.4289597,-1.5017474,"('lazy', 'industrious')",-1.4289597,-1.5017474,-0.0727877
70,1.1869105,1.2578647,"('lethargic', 'energetic')",1.1869105,1.2578647,0.0709542
71,0.76977926,0.69955534,"('diffident', 'self-confident')",0.7697793,0.6995553,-0.070224
72,0.46889508,0.61275965,"('unambitious', 'ambitious')",0.4688951,0.6127596,0.1438645
73,-3.059138,-3.0071054,"('helpless', 'self-reliant')",-3.0591381,-3.0071054,0.0520327
74,-0.20064807,-0.20354187,"('undedicated', 'dedicated')",-0.2006481,-0.2035419,-0.0028938
75,-1.0653361,-0.93559015,"('meek', 'impulsive')",-1.0653361,-0.9355901,0.129746
76,0.050571855,0.069227286,"('anxious', 'daring')",0.0505719,0.0692273,0.0186554
77,-0.2531594,-0.31568637,"('unmotivated', 'motivated')",-0.2531594,-0.3156864,-0.062527
78,-0.29581228,-0.3817622,"('nonresilient', 'resilient')",-0.2958123,-0.3817622,-0.0859499
79,-0.35264626,-0.37013483,"('wavering', 'unwavering')",-0.3526463,-0.3701348,-0.0174885
80,-0.17839745,-0.18009,"('dominated', 'dominating')",-0.1783974,-0.18009,-0.0016926
81,0.6525058,0.6438403,"('submissive', 'aggressive')",0.6525058,0.6438403,-0.0086655
82,6.421796,6.5636163,"('poor', 'rich')",6.4217958,6.5636163,0.1418205
83,-0.07633095,-0.21227846,"('powerless', 'powerful')",-0.076331,-0.2122785,-0.1359475
84,-0.0637177,-0.050624713,"('inferior', 'superior')",-0.0637177,-0.0506247,0.013093
85,-0.7474946,-0.93795943,"('insignificant', 'prestigious')",-0.7474946,-0.9379594,-0.1904648
86,0.42924723,0.400133,"('uninfluential', 'influential')",0.4292472,0.400133,-0.0291142
87,0.22578016,0.24116227,"('unsuccessful', 'successful')",0.2257802,0.2411623,0.0153821
88,0.5194719,0.3896565,"('low', 'eminent')",0.5194719,0.3896565,-0.1298154
