,trophy_male,trophy_female,tuple,average_male,average_female,female-male
78,-0.27871624,-0.47311676,"('nonresilient', 'resilient')",-0.2787162,-0.4731168,-0.1944006
79,-0.8752792,-0.9893901,"('wavering', 'unwavering')",-0.8752792,-0.9893901,-0.1141109
80,1.7630352,1.625968,"('dominated', 'dominating')",1.7630352,1.625968,-0.1370672
81,1.059736,1.182364,"('submissive', 'aggressive')",1.059736,1.182364,0.122628
82,5.1588545,5.4083443,"('poor', 'rich')",5.1588545,5.4083443,0.2494898
83,0.32862672,0.20017889,"('powerless', 'powerful')",0.3286267,0.2001789,-0.1284478
84,1.0837482,1.0516299,"('inferior', 'superior')",1.0837482,1.0516299,-0.0321183
85,-2.1275358,-2.2706242,"('insignificant', 'prestigious')",-2.1275358,-2.2706242,-0.1430884
86,1.7475162,1.4313743,"('uninfluential', 'influential')",1.7475162,1.4313743,-0.3161419
87,1.3543688,1.222592,"('unsuccessful', 'successful')",1.3543688,1.222592,-0.1317768
88,0.7937446,0.6146346,"('low', 'eminent')",0.7937446,0.6146346,-0.17911
