,gerbil_male,gerbil_female,tuple,average_male,average_female,female-male
20,-0.15874541,-0.14330673,"('rough', 'thoughtful')",-0.1587454,-0.1433067,0.0154387
21,-0.24651167,-0.1451954,"('immoral', 'moral')",-0.2465117,-0.1451954,0.1013163
22,0.05719629,-0.05710776,"('untrustworthy', 'trustworthy')",0.0571963,-0.0571078,-0.1143041
23,0.62994254,0.48025525,"('insincere', 'sincere')",0.6299425,0.4802552,-0.1496873
24,0.037890792,-0.12048472,"('dishonest', 'honest')",0.0378908,-0.1204847,-0.1583755
25,0.5101896,0.41139537,"('egoistic', 'altruistic')",0.5101896,0.4113954,-0.0987942
26,0.10570413,-0.13981277,"('hardhearted', 'benevolent')",0.1057041,-0.1398128,-0.2455169
27,0.41281626,0.24863185,"('hardhearted', 'softhearted')",0.4128163,0.2486318,-0.1641845
28,-0.46312982,-0.6182801,"('disloyal', 'loyal')",-0.4631298,-0.6182801,-0.1551503
29,-0.41215256,-0.5096951,"('unfair', 'fair')",-0.4121526,-0.5096951,-0.0975425
30,0.63732296,0.6134778,"('intolerant', 'tolerant')",0.637323,0.6134778,-0.0238452
31,-1.0800353,-1.032096,"('evil', 'good')",-1.0800353,-1.032096,0.0479393
32,0.03298956,-0.14229415,"('unkind', 'kind')",0.0329896,-0.1422942,-0.1752838
33,0.4616021,0.36062083,"('wrong', 'right')",0.4616021,0.3606208,-0.1009813
34,0.44216248,0.5598064,"('mean', 'honorable')",0.4421625,0.5598064,0.1176439
35,0.52099097,0.38354424,"('corrupt', 'incorrupt')",0.520991,0.3835442,-0.1374468
36,-0.5857514,-0.6787509,"('hostile', 'amicable')",-0.5857514,-0.6787509,-0.0929995
37,0.19281247,0.12071943,"('fake', 'genuine')",0.1928125,0.1207194,-0.0720931
38,-0.72819495,-0.8378487,"('untruthful', 'truthful')",-0.728195,-0.8378487,-0.1096537
39,0.4198716,0.5122166,"('exploitative', 'cooperative')",0.4198716,0.5122166,0.092345
40,-0.52498543,-0.67768186,"('stingy', 'generous')",-0.5249854,-0.6776819,-0.1526965
41,-0.61070806,-0.6545895,"('unforgiving', 'forgiving')",-0.6107081,-0.6545895,-0.0438814
42,-0.4918541,-0.41925663,"('unreliable', 'reliable')",-0.4918541,-0.4192566,0.0725975
43,-0.56832576,-0.6229484,"('irresponsible', 'responsible')",-0.5683258,-0.6229484,-0.0546226
44,0.3466088,0.49522743,"('prejudiced', 'unprejudiced')",0.3466088,0.4952274,0.1486186
45,-0.26903275,-0.39554513,"('incompetent', 'competent')",-0.2690327,-0.3955451,-0.1265124
46,-0.83750224,-0.87398714,"('uncompetitive', 'competitive')",-0.8375022,-0.8739871,-0.0364849
47,1.5840008,1.5783246,"('stupid', 'smart')",1.5840008,1.5783246,-0.0056762
48,-0.7796647,-0.76896477,"('unintelligent', 'intelligent')",-0.7796647,-0.7689648,0.0106999
49,-0.57470286,-0.37381402,"('unable', 'able')",-0.5747029,-0.373814,0.2008889
50,-0.23622024,-0.32740346,"('clumsy', 'skillful')",-0.2362202,-0.3274035,-0.0911833
51,-1.0574679,-1.152776,"('uneducated', 'educated')",-1.0574679,-1.152776,-0.0953081
52,-0.29722768,-0.44982538,"('irrational', 'rational')",-0.2972277,-0.4498254,-0.1525977
53,-0.85547215,-1.0214021,"('uncreative', 'creative')",-0.8554721,-1.0214021,-0.16593
54,-0.3537367,-0.52702534,"('incapable', 'capable')",-0.3537367,-0.5270253,-0.1732886
55,0.15865499,0.19648804,"('incompetent', 'clever')",0.158655,0.196488,0.037833
56,0.3359336,0.36516404,"('impractical', 'practical')",0.3359336,0.365164,0.0292304
57,-0.92750716,-1.0368885,"('unimaginative', 'imaginative')",-0.9275072,-1.0368885,-0.1093813
58,0.37654144,0.25707972,"('undiscriminating', 'discriminating')",0.3765414,0.2570797,-0.1194617
59,0.5128881,0.49517807,"('foolish', 'wise')",0.5128881,0.4951781,-0.01771
60,0.1100233,0.2339921,"('inefficient', 'efficient')",0.1100233,0.2339921,0.1239688
61,-0.23834002,-0.41706115,"('illogical', 'logical')",-0.23834,-0.4170612,-0.1787212
62,-0.114797525,-0.07844188,"('incompetent', 'brilliant')",-0.1147975,-0.0784419,0.0363556
63,-1.0932435,-1.1440767,"('unperceptive', 'insightful')",-1.0932435,-1.1440767,-0.0508332
64,-0.8468869,-0.7627693,"('shy', 'confident')",-0.8468869,-0.7627693,0.0841176
65,0.09572947,0.15868513,"('insecure', 'secure')",0.0957295,0.1586851,0.0629556
66,-0.27363747,-0.39474496,"('inactive', 'active')",-0.2736375,-0.394745,-0.1211075
67,0.34139273,0.41899168,"('doubtful', 'determined')",0.3413927,0.4189917,0.077599
68,-0.57917124,-0.5759929,"('dependent', 'independent')",-0.5791712,-0.5759929,0.0031783
69,0.15789536,0.15970741,"('lazy', 'industrious')",0.1578954,0.1597074,0.001812
70,-0.36327597,-0.4580493,"('lethargic', 'energetic')",-0.363276,-0.4580493,-0.0947733
71,-0.15088798,-0.22735527,"('diffident', 'self-confident')",-0.150888,-0.2273553,-0.0764673
72,-0.65502787,-0.68786013,"('unambitious', 'ambitious')",-0.6550279,-0.6878601,-0.0328322
73,0.21669275,0.22378412,"('helpless', 'self-reliant')",0.2166927,0.2237841,0.0070914
74,-0.51789063,-0.67635834,"('undedicated', 'dedicated')",-0.5178906,-0.6763583,-0.1584677
75,-0.076521404,-0.09385109,"('meek', 'impulsive')",-0.0765214,-0.0938511,-0.0173297
76,0.31795222,0.42930675,"('anxious', 'daring')",0.3179522,0.4293067,0.1113545
77,-0.8295547,-0.74977505,"('unmotivated', 'motivated')",-0.8295547,-0.7497751,0.0797796
78,-1.0442379,-1.1085222,"('nonresilient', 'resilient')",-1.0442379,-1.1085222,-0.0642843
79,-0.7315654,-0.8459885,"('wavering', 'unwavering')",-0.7315654,-0.8459885,-0.1144231
80,-0.05345708,-0.07311012,"('dominated', 'dominating')",-0.0534571,-0.0731101,-0.019653
81,0.11004603,0.20811294,"('submissive', 'aggressive')",0.110046,0.2081129,0.0980669
82,0.59244055,0.524065,"('poor', 'rich')",0.5924405,0.524065,-0.0683755
83,-0.11502652,-0.15427126,"('powerless', 'powerful')",-0.1150265,-0.1542713,-0.0392448
84,0.24194878,0.26378447,"('inferior', 'superior')",0.2419488,0.2637845,0.0218357
85,0.13921833,0.096678026,"('insignificant', 'prestigious')",0.1392183,0.096678,-0.0425403
86,-1.3479018,-1.5825708,"('uninfluential', 'influential')",-1.3479018,-1.5825708,-0.234669
87,0.26857466,0.12888438,"('unsuccessful', 'successful')",0.2685747,0.1288844,-0.1396903
88,-0.57553476,-0.6559864,"('low', 'eminent')",-0.5755348,-0.6559864,-0.0804516
