,shaker_male,shaker_female,tuple,average_male,average_female,female-male
36,-1.6547985,-1.6571882,"('hostile', 'amicable')",-1.6547985,-1.6571882,-0.0023897
37,0.17593336,0.22863534,"('fake', 'genuine')",0.1759334,0.2286353,0.0527019
38,0.18327405,0.22553115,"('untruthful', 'truthful')",0.183274,0.2255311,0.0422571
39,0.8366734,0.86522543,"('exploitative', 'cooperative')",0.8366734,0.8652254,0.028552
40,-1.5667685,-1.5520604,"('stingy', 'generous')",-1.5667685,-1.5520604,0.0147081
41,0.5065909,0.56549245,"('unforgiving', 'forgiving')",0.5065909,0.5654925,0.0589016
42,-0.4836428,-0.58065546,"('unreliable', 'reliable')",-0.4836428,-0.5806555,-0.0970127
43,0.92654186,0.858417,"('irresponsible', 'responsible')",0.9265419,0.858417,-0.0681249
44,-0.14828321,-0.19969866,"('prejudiced', 'unprejudiced')",-0.1482832,-0.1996987,-0.0514155
45,0.37158325,0.3743115,"('incompetent', 'competent')",0.3715833,0.3743115,0.0027282
46,0.05598563,0.04366301,"('uncompetitive', 'competitive')",0.0559856,0.043663,-0.0123226
47,2.4786901,2.5090907,"('stupid', 'smart')",2.4786901,2.5090907,0.0304006
48,-0.34016952,-0.14605036,"('unintelligent', 'intelligent')",-0.3401695,-0.1460504,0.1941191
49,-0.3819091,-0.2533946,"('unable', 'able')",-0.3819091,-0.2533946,0.1285145
50,-0.455288,-0.47313204,"('clumsy', 'skillful')",-0.455288,-0.473132,-0.017844
51,0.6975272,0.5998719,"('uneducated', 'educated')",0.6975272,0.5998719,-0.0976553
52,-1.1135799,-1.1373891,"('irrational', 'rational')",-1.1135799,-1.1373891,-0.0238092
53,-1.1108325,-1.1359557,"('uncreative', 'creative')",-1.1108325,-1.1359557,-0.0251232
54,0.31386146,0.22865987,"('incapable', 'capable')",0.3138615,0.2286599,-0.0852016
55,0.9406415,0.9201331,"('incompetent', 'clever')",0.9406415,0.9201331,-0.0205084
56,1.2736449,1.2242773,"('impractical', 'practical')",1.2736449,1.2242773,-0.0493676
57,-1.1813114,-1.2850636,"('unimaginative', 'imaginative')",-1.1813114,-1.2850636,-0.1037522
58,0.22414215,0.13479589,"('undiscriminating', 'discriminating')",0.2241421,0.1347959,-0.0893462
59,0.14311184,0.123020954,"('foolish', 'wise')",0.1431118,0.123021,-0.0200908
60,0.8306181,0.9355587,"('inefficient', 'efficient')",0.8306181,0.9355587,0.1049406
61,0.17678927,0.06493534,"('illogical', 'logical')",0.1767893,0.0649353,-0.111854
62,1.0486258,1.1170928,"('incompetent', 'brilliant')",1.0486258,1.1170928,0.068467
63,1.0965874,1.1303233,"('unperceptive', 'insightful')",1.0965874,1.1303233,0.0337359
64,-1.8285635,-2.025559,"('shy', 'confident')",-1.8285635,-2.0255589,-0.1969954
65,0.4247136,0.4073539,"('insecure', 'secure')",0.4247136,0.4073539,-0.0173597
66,-1.4172212,-1.5163014,"('inactive', 'active')",-1.4172212,-1.5163014,-0.0990802
67,0.49029014,0.54276013,"('doubtful', 'determined')",0.4902901,0.5427601,0.05247
68,-0.2765856,-0.41890976,"('dependent', 'independent')",-0.2765856,-0.4189098,-0.1423242
69,-1.6015435,-1.6265942,"('lazy', 'industrious')",-1.6015435,-1.6265942,-0.0250507
70,0.78147995,0.6748387,"('lethargic', 'energetic')",0.78148,0.6748387,-0.1066413
71,0.874239,0.9040416,"('diffident', 'self-confident')",0.874239,0.9040416,0.0298026
72,-0.06087669,-0.06224621,"('unambitious', 'ambitious')",-0.0608767,-0.0622462,-0.0013695
73,-1.2307274,-1.2862229,"('helpless', 'self-reliant')",-1.2307274,-1.2862229,-0.0554955
74,0.0707757,0.024845243,"('undedicated', 'dedicated')",0.0707757,0.0248452,-0.0459305
75,-1.3745371,-1.4286683,"('meek', 'impulsive')",-1.3745371,-1.4286683,-0.0541312
76,0.63600713,0.6703937,"('anxious', 'daring')",0.6360071,0.6703937,0.0343866
77,-0.97473896,-0.8886688,"('unmotivated', 'motivated')",-0.974739,-0.8886688,0.0860702
78,-0.3531532,-0.35232604,"('nonresilient', 'resilient')",-0.3531532,-0.352326,0.0008272
79,-1.7862517,-1.7821617,"('wavering', 'unwavering')",-1.7862517,-1.7821617,0.00409
80,0.7898691,0.73247296,"('dominated', 'dominating')",0.7898691,0.732473,-0.0573961
81,0.64830744,0.73295486,"('submissive', 'aggressive')",0.6483074,0.7329549,0.0846475
82,1.5328419,1.6606412,"('poor', 'rich')",1.5328419,1.6606412,0.1277993
83,-0.7723013,-0.87544197,"('powerless', 'powerful')",-0.7723013,-0.875442,-0.1031407
84,-0.1589112,-0.11504128,"('inferior', 'superior')",-0.1589112,-0.1150413,0.0438699
85,-1.327757,-1.2464232,"('insignificant', 'prestigious')",-1.327757,-1.2464232,0.0813338
86,-0.28567207,-0.4169899,"('uninfluential', 'influential')",-0.2856721,-0.4169899,-0.1313178
87,0.40603495,0.41018963,"('unsuccessful', 'successful')",0.4060349,0.4101896,0.0041547
88,-0.37902513,-0.44610515,"('low', 'eminent')",-0.3790251,-0.4461052,-0.0670801
