,radio_male,radio_female,tuple,average_male,average_female,female-male
54,0.90056163,0.9489512,"('incapable', 'capable')",0.9005616,0.9489512,0.0483896
55,0.4074537,0.41464767,"('incompetent', 'clever')",0.4074537,0.4146477,0.007194
56,1.1080995,1.1128004,"('impractical', 'practical')",1.1080995,1.1128004,0.0047009
57,-2.4875093,-2.6168954,"('unimaginative', 'imaginative')",-2.4875093,-2.6168954,-0.1293861
58,0.40838084,0.33103052,"('undiscriminating', 'discriminating')",0.4083808,0.3310305,-0.0773503
59,0.48674372,0.5059925,"('foolish', 'wise')",0.4867437,0.5059925,0.0192488
60,0.43682173,0.5112725,"('inefficient', 'efficient')",0.4368217,0.5112725,0.0744508
61,0.75412256,0.55176187,"('illogical', 'logical')",0.7541226,0.5517619,-0.2023607
62,0.83412814,0.9258396,"('incompetent', 'brilliant')",0.8341281,0.9258396,0.0917115
63,0.47198984,0.5597592,"('unperceptive', 'insightful')",0.4719898,0.5597592,0.0877694
64,-6.2302694,-6.1821322,"('shy', 'confident')",-6.2302694,-6.1821322,0.0481372
65,-0.049192593,-0.07629095,"('insecure', 'secure')",-0.0491926,-0.076291,-0.0270984
66,0.011710018,-0.08726573,"('inactive', 'active')",0.01171,-0.0872657,-0.0989757
67,-0.25404552,-0.19388187,"('doubtful', 'determined')",-0.2540455,-0.1938819,0.0601636
68,-0.6813671,-0.72129995,"('dependent', 'independent')",-0.6813671,-0.7212999,-0.0399328
69,-1.3188901,-1.2769958,"('lazy', 'industrious')",-1.3188901,-1.2769958,0.0418943
70,0.50784445,0.51406884,"('lethargic', 'energetic')",0.5078444,0.5140688,0.0062244
71,0.99460906,0.9670341,"('diffident', 'self-confident')",0.9946091,0.9670341,-0.027575
72,0.61357623,0.609866,"('unambitious', 'ambitious')",0.6135762,0.609866,-0.0037102
73,-2.9830527,-2.9066198,"('helpless', 'self-reliant')",-2.9830527,-2.9066198,0.0764329
74,-0.10220151,-0.19434753,"('undedicated', 'dedicated')",-0.1022015,-0.1943475,-0.092146
75,-0.7740767,-0.78183925,"('meek', 'impulsive')",-0.7740767,-0.7818393,-0.0077626
76,0.13180771,0.1450319,"('anxious', 'daring')",0.1318077,0.1450319,0.0132242
77,-1.19205,-1.0725682,"('unmotivated', 'motivated')",-1.19205,-1.0725682,0.1194818
78,-0.59645206,-0.6127976,"('nonresilient', 'resilient')",-0.5964521,-0.6127976,-0.0163455
79,0.1004321,0.13825044,"('wavering', 'unwavering')",0.1004321,0.1382504,0.0378183
80,-0.39717236,-0.5401091,"('dominated', 'dominating')",-0.3971724,-0.5401091,-0.1429367
81,-0.53281444,-0.49282798,"('submissive', 'aggressive')",-0.5328144,-0.492828,0.0399864
82,6.2900004,6.337808,"('poor', 'rich')",6.2900004,6.3378081,0.0478077
83,-0.24820238,-0.33169907,"('powerless', 'powerful')",-0.2482024,-0.3316991,-0.0834967
84,0.25256306,0.23256482,"('inferior', 'superior')",0.2525631,0.2325648,-0.0199983
85,-0.23325568,-0.11971272,"('insignificant', 'prestigious')",-0.2332557,-0.1197127,0.113543
86,0.6214693,0.45696503,"('uninfluential', 'influential')",0.6214693,0.456965,-0.1645043
87,0.020733315,-0.021454193,"('unsuccessful', 'successful')",0.0207333,-0.0214542,-0.0421875
88,-0.24902172,-0.16298306,"('low', 'eminent')",-0.2490217,-0.1629831,0.0860386
