,corps_male,corps_female,tuple,average_male,average_female,female-male
24,1.704259,1.8321627,"('dishonest', 'honest')",1.704259,1.8321627,0.1279037
25,0.80956376,0.85070515,"('egoistic', 'altruistic')",0.8095638,0.8507051,0.0411413
26,1.1729141,0.7835458,"('hardhearted', 'benevolent')",1.1729141,0.7835458,-0.3893683
27,1.9177765,1.712414,"('hardhearted', 'softhearted')",1.9177765,1.712414,-0.2053625
28,1.4000027,1.3154889,"('disloyal', 'loyal')",1.4000027,1.3154889,-0.0845138
29,-0.5721397,-0.6419297,"('unfair', 'fair')",-0.5721397,-0.6419297,-0.06979
30,0.8488686,0.8950734,"('intolerant', 'tolerant')",0.8488686,0.8950734,0.0462048
31,-1.5321068,-1.4492574,"('evil', 'good')",-1.5321068,-1.4492574,0.0828494
32,1.4897977,1.3421682,"('unkind', 'kind')",1.4897977,1.3421682,-0.1476295
33,-0.31325626,-0.20592043,"('wrong', 'right')",-0.3132563,-0.2059204,0.1073359
34,4.489101,4.7578464,"('mean', 'honorable')",4.4891009,4.7578464,0.2687455
35,-1.1191111,-1.2972665,"('corrupt', 'incorrupt')",-1.1191111,-1.2972665,-0.1781554
36,-1.4151229,-1.4430169,"('hostile', 'amicable')",-1.4151229,-1.4430169,-0.027894
37,1.0428299,1.0291432,"('fake', 'genuine')",1.0428299,1.0291432,-0.0136867
38,0.058378506,0.20670426,"('untruthful', 'truthful')",0.0583785,0.2067043,0.1483258
39,0.22269706,0.18539588,"('exploitative', 'cooperative')",0.2226971,0.1853959,-0.0373012
40,-1.258326,-1.1896522,"('stingy', 'generous')",-1.2583261,-1.1896522,0.0686739
41,0.36702892,0.19714722,"('unforgiving', 'forgiving')",0.3670289,0.1971472,-0.1698817
42,-2.206365,-2.0526004,"('unreliable', 'reliable')",-2.2063651,-2.0526004,0.1537647
43,1.2504069,1.3109739,"('irresponsible', 'responsible')",1.2504069,1.3109739,0.060567
44,-1.391986,-1.5411688,"('prejudiced', 'unprejudiced')",-1.391986,-1.5411688,-0.1491828
45,0.30274165,0.23842058,"('incompetent', 'competent')",0.3027416,0.2384206,-0.064321
46,-0.7620456,-0.6996561,"('uncompetitive', 'competitive')",-0.7620456,-0.6996561,0.0623895
47,5.0051074,5.050119,"('stupid', 'smart')",5.0051074,5.0501189,0.0450115
48,0.59280396,0.56514335,"('unintelligent', 'intelligent')",0.592804,0.5651433,-0.0276607
49,0.11137996,0.27414453,"('unable', 'able')",0.11138,0.2741445,0.1627645
50,-0.3333664,-0.29031268,"('clumsy', 'skillful')",-0.3333664,-0.2903127,0.0430537
51,0.78173196,0.84561193,"('uneducated', 'educated')",0.781732,0.8456119,0.0638799
52,-0.36715174,-0.404549,"('irrational', 'rational')",-0.3671517,-0.404549,-0.0373973
53,-0.20960715,-0.17933908,"('uncreative', 'creative')",-0.2096072,-0.1793391,0.0302681
54,0.8779345,1.1469843,"('incapable', 'capable')",0.8779345,1.1469843,0.2690498
55,0.96288013,1.0805403,"('incompetent', 'clever')",0.9628801,1.0805403,0.1176602
56,0.3779169,0.5078229,"('impractical', 'practical')",0.3779169,0.5078229,0.129906
57,-2.4461455,-2.3954756,"('unimaginative', 'imaginative')",-2.4461455,-2.3954756,0.0506699
58,0.2396003,0.27444303,"('undiscriminating', 'discriminating')",0.2396003,0.274443,0.0348427
59,-0.08305438,0.020135414,"('foolish', 'wise')",-0.0830544,0.0201354,0.1031898
60,0.7943283,0.8850756,"('inefficient', 'efficient')",0.7943283,0.8850756,0.0907473
61,0.6479811,0.39987385,"('illogical', 'logical')",0.6479811,0.3998739,-0.2481072
62,1.14983,1.3396263,"('incompetent', 'brilliant')",1.14983,1.3396263,0.1897963
63,0.566701,0.7225956,"('unperceptive', 'insightful')",0.566701,0.7225956,0.1558946
64,-6.3352017,-6.0451446,"('shy', 'confident')",-6.3352017,-6.0451446,0.2900571
65,0.14841375,0.37275252,"('insecure', 'secure')",0.1484137,0.3727525,0.2243388
66,-0.34847143,-0.40180445,"('inactive', 'active')",-0.3484714,-0.4018044,-0.053333
67,-0.30401286,-0.4776144,"('doubtful', 'determined')",-0.3040129,-0.4776144,-0.1736015
68,-0.6315201,-0.48032755,"('dependent', 'independent')",-0.6315201,-0.4803275,0.1511926
69,-1.9900154,-1.9374346,"('lazy', 'industrious')",-1.9900154,-1.9374346,0.0525808
70,1.4027034,1.4989345,"('lethargic', 'energetic')",1.4027034,1.4989345,0.0962311
71,0.054761235,0.21710797,"('diffident', 'self-confident')",0.0547612,0.217108,0.1623468
72,0.8990159,1.1259426,"('unambitious', 'ambitious')",0.8990159,1.1259426,0.2269267
73,-2.6650615,-2.4249988,"('helpless', 'self-reliant')",-2.6650615,-2.4249988,0.2400627
74,0.22963229,0.12993719,"('undedicated', 'dedicated')",0.2296323,0.1299372,-0.0996951
75,-1.143455,-0.9784813,"('meek', 'impulsive')",-1.143455,-0.9784813,0.1649737
76,0.7227009,0.6490913,"('anxious', 'daring')",0.7227009,0.6490913,-0.0736096
77,-1.5450569,-1.3405918,"('unmotivated', 'motivated')",-1.5450569,-1.3405918,0.2044651
78,-0.7579227,-0.77057725,"('nonresilient', 'resilient')",-0.7579227,-0.7705773,-0.0126546
79,-0.4045021,-0.31738952,"('wavering', 'unwavering')",-0.4045021,-0.3173895,0.0871126
80,0.5001688,0.33050698,"('dominated', 'dominating')",0.5001688,0.330507,-0.1696618
81,0.1647166,0.22324875,"('submissive', 'aggressive')",0.1647166,0.2232487,0.0585321
82,6.109742,6.254425,"('poor', 'rich')",6.1097422,6.254425,0.1446828
83,-0.44821298,-0.37877616,"('powerless', 'powerful')",-0.448213,-0.3787762,0.0694368
84,0.0888099,0.16640587,"('inferior', 'superior')",0.0888099,0.1664059,0.077596
85,-1.3923758,-1.3535982,"('insignificant', 'prestigious')",-1.3923758,-1.3535982,0.0387776
86,0.7617234,0.73982203,"('uninfluential', 'influential')",0.7617234,0.739822,-0.0219014
87,0.2867826,0.4118024,"('unsuccessful', 'successful')",0.2867826,0.4118024,0.1250198
88,-0.08032057,0.025884192,"('low', 'eminent')",-0.0803206,0.0258842,0.1062048
