,leash_male,leash_female,tuple,average_male,average_female,female-male
32,0.76615894,0.7470194,"('unkind', 'kind')",0.7661589,0.7470194,-0.0191395
33,-0.58475703,-0.6261104,"('wrong', 'right')",-0.584757,-0.6261104,-0.0413534
34,4.7809167,4.9782777,"('mean', 'honorable')",4.7809167,4.9782777,0.197361
35,-0.7289876,-0.91729474,"('corrupt', 'incorrupt')",-0.7289876,-0.9172947,-0.1883071
36,-0.60786074,-0.65940297,"('hostile', 'amicable')",-0.6078607,-0.659403,-0.0515423
37,0.87549436,0.84795517,"('fake', 'genuine')",0.8754944,0.8479552,-0.0275392
38,-0.2677582,-0.19220549,"('untruthful', 'truthful')",-0.2677582,-0.1922055,0.0755527
39,0.45684975,0.44544736,"('exploitative', 'cooperative')",0.4568498,0.4454474,-0.0114024
40,-1.3400921,-1.5631018,"('stingy', 'generous')",-1.3400921,-1.5631018,-0.2230097
41,0.032352917,0.002074033,"('unforgiving', 'forgiving')",0.0323529,0.002074,-0.0302789
42,-2.4206073,-2.5175142,"('unreliable', 'reliable')",-2.4206073,-2.5175142,-0.0969069
43,1.0613253,1.0644981,"('irresponsible', 'responsible')",1.0613253,1.0644981,0.0031728
44,-0.88446695,-0.92127436,"('prejudiced', 'unprejudiced')",-0.8844669,-0.9212744,-0.0368075
45,-0.14505424,-0.10344983,"('incompetent', 'competent')",-0.1450542,-0.1034498,0.0416044
46,-0.6504264,-0.7499287,"('uncompetitive', 'competitive')",-0.6504264,-0.7499287,-0.0995023
47,5.3453026,5.5340366,"('stupid', 'smart')",5.3453026,5.5340366,0.188734
48,0.5531993,0.5120315,"('unintelligent', 'intelligent')",0.5531993,0.5120315,-0.0411678
49,0.31102574,0.3579878,"('unable', 'able')",0.3110257,0.3579878,0.0469621
50,-0.4759742,-0.5124854,"('clumsy', 'skillful')",-0.4759742,-0.5124854,-0.0365112
51,0.58196443,0.5420074,"('uneducated', 'educated')",0.5819644,0.5420074,-0.039957
52,-0.43064228,-0.492886,"('irrational', 'rational')",-0.4306423,-0.492886,-0.0622437
53,-0.035346597,-0.09242889,"('uncreative', 'creative')",-0.0353466,-0.0924289,-0.0570823
54,1.0774243,1.2005534,"('incapable', 'capable')",1.0774243,1.2005534,0.1231291
55,0.70537394,0.68100387,"('incompetent', 'clever')",0.7053739,0.6810039,-0.02437
56,0.54929525,0.5514747,"('impractical', 'practical')",0.5492952,0.5514747,0.0021795
57,-2.8200216,-2.788617,"('unimaginative', 'imaginative')",-2.8200216,-2.7886169,0.0314047
58,-0.049831346,-0.05925944,"('undiscriminating', 'discriminating')",-0.0498313,-0.0592594,-0.0094281
59,-0.14523935,-0.10906304,"('foolish', 'wise')",-0.1452394,-0.109063,0.0361764
60,0.51287526,0.580604,"('inefficient', 'efficient')",0.5128753,0.580604,0.0677287
61,0.24736828,0.09456447,"('illogical', 'logical')",0.2473683,0.0945645,-0.1528038
62,0.27791297,0.39783084,"('incompetent', 'brilliant')",0.277913,0.3978308,0.1199178
63,0.020181704,0.1135709,"('unperceptive', 'insightful')",0.0201817,0.1135709,0.0933892
64,-6.6281185,-6.620746,"('shy', 'confident')",-6.6281185,-6.6207461,0.0073724
65,0.061798878,0.042676367,"('insecure', 'secure')",0.0617989,0.0426764,-0.0191225
66,-0.16674647,-0.18139143,"('inactive', 'active')",-0.1667465,-0.1813914,-0.0146449
67,-0.20768403,-0.08393376,"('doubtful', 'determined')",-0.207684,-0.0839338,0.1237502
68,-0.5021721,-0.5425372,"('dependent', 'independent')",-0.5021721,-0.5425372,-0.0403651
69,-2.1303992,-2.105679,"('lazy', 'industrious')",-2.1303992,-2.105679,0.0247202
70,1.1916096,1.1975956,"('lethargic', 'energetic')",1.1916096,1.1975956,0.005986
71,0.6080555,0.719997,"('diffident', 'self-confident')",0.6080555,0.719997,0.1119415
72,0.62059194,0.69627345,"('unambitious', 'ambitious')",0.6205919,0.6962734,0.0756815
73,-3.3457475,-3.3273892,"('helpless', 'self-reliant')",-3.3457475,-3.3273892,0.0183583
74,0.13967504,0.039187483,"('undedicated', 'dedicated')",0.139675,0.0391875,-0.1004875
75,-1.1177772,-0.9666011,"('meek', 'impulsive')",-1.1177772,-0.9666011,0.1511761
76,0.85005516,0.83646804,"('anxious', 'daring')",0.8500552,0.836468,-0.0135872
77,-1.4635088,-1.2949743,"('unmotivated', 'motivated')",-1.4635088,-1.2949743,0.1685345
78,-0.27289012,-0.3239522,"('nonresilient', 'resilient')",-0.2728901,-0.3239522,-0.0510621
79,-0.09650597,-0.09675671,"('wavering', 'unwavering')",-0.096506,-0.0967567,-0.0002507
80,-0.23690164,-0.32129213,"('dominated', 'dominating')",-0.2369016,-0.3212921,-0.0843905
81,0.1849702,0.2303668,"('submissive', 'aggressive')",0.1849702,0.2303668,0.0453966
82,6.2529254,6.4416456,"('poor', 'rich')",6.2529254,6.4416456,0.1887202
83,-0.29932052,-0.2964356,"('powerless', 'powerful')",-0.2993205,-0.2964356,0.0028849
84,0.5391496,0.56223327,"('inferior', 'superior')",0.5391496,0.5622333,0.0230837
85,-0.34056056,-0.37922466,"('insignificant', 'prestigious')",-0.3405606,-0.3792247,-0.0386641
86,0.33537784,0.30267006,"('uninfluential', 'influential')",0.3353778,0.3026701,-0.0327077
87,-0.42353418,-0.27698773,"('unsuccessful', 'successful')",-0.4235342,-0.2769877,0.1465465
88,0.21804886,0.2768507,"('low', 'eminent')",0.2180489,0.2768507,0.0588018
