,guard_male,guard_female,tuple,average_male,average_female,female-male
44,-1.4588602,-1.5034201,"('prejudiced', 'unprejudiced')",-1.4588602,-1.5034201,-0.0445599
45,0.22307217,0.2078889,"('incompetent', 'competent')",0.2230722,0.2078889,-0.0151833
46,-0.35963994,-0.4368437,"('uncompetitive', 'competitive')",-0.3596399,-0.4368437,-0.0772038
47,5.8577676,5.969262,"('stupid', 'smart')",5.8577676,5.9692621,0.1114945
48,0.8234018,0.8055579,"('unintelligent', 'intelligent')",0.8234018,0.8055579,-0.0178439
49,0.2159641,0.36360672,"('unable', 'able')",0.2159641,0.3636067,0.1476426
50,0.053131983,0.097611606,"('clumsy', 'skillful')",0.053132,0.0976116,0.0444796
51,0.17277654,0.14453764,"('uneducated', 'educated')",0.1727765,0.1445376,-0.0282389
52,-0.9071758,-0.86733335,"('irrational', 'rational')",-0.9071758,-0.8673334,0.0398424
53,-0.021686846,0.06012132,"('uncreative', 'creative')",-0.0216868,0.0601213,0.0818081
54,1.1611614,1.3530694,"('incapable', 'capable')",1.1611614,1.3530694,0.191908
55,0.9743271,0.8913933,"('incompetent', 'clever')",0.9743271,0.8913933,-0.0829338
56,1.5472486,1.4782203,"('impractical', 'practical')",1.5472486,1.4782203,-0.0690283
57,-2.9186559,-2.865426,"('unimaginative', 'imaginative')",-2.9186559,-2.8654261,0.0532298
58,-0.66278225,-0.5659274,"('undiscriminating', 'discriminating')",-0.6627823,-0.5659274,0.0968549
59,-0.25694886,-0.15559012,"('foolish', 'wise')",-0.2569489,-0.1555901,0.1013588
60,1.4549488,1.3756711,"('inefficient', 'efficient')",1.4549488,1.3756711,-0.0792777
61,0.17817426,0.038025055,"('illogical', 'logical')",0.1781743,0.0380251,-0.1401492
62,1.1310228,1.1837628,"('incompetent', 'brilliant')",1.1310228,1.1837628,0.05274
63,0.24848528,0.26973486,"('unperceptive', 'insightful')",0.2484853,0.2697349,0.0212496
64,-6.1074305,-6.12575,"('shy', 'confident')",-6.1074305,-6.1257501,-0.0183196
65,0.9827597,0.8667985,"('insecure', 'secure')",0.9827597,0.8667985,-0.1159612
66,-0.62699723,-0.5760933,"('inactive', 'active')",-0.6269972,-0.5760933,0.0509039
67,-0.4643614,-0.40081832,"('doubtful', 'determined')",-0.4643614,-0.4008183,0.0635431
68,-0.69826555,-0.6809424,"('dependent', 'independent')",-0.6982656,-0.6809424,0.0173232
69,-1.5284511,-1.4798108,"('lazy', 'industrious')",-1.5284511,-1.4798108,0.0486403
70,1.1262089,1.1109449,"('lethargic', 'energetic')",1.1262089,1.1109449,-0.015264
71,0.47994196,0.5638318,"('diffident', 'self-confident')",0.479942,0.5638318,0.0838898
72,0.39558572,0.48518047,"('unambitious', 'ambitious')",0.3955857,0.4851805,0.0895948
73,-3.6789167,-3.597754,"('helpless', 'self-reliant')",-3.6789167,-3.597754,0.0811627
74,-0.25377932,-0.26613155,"('undedicated', 'dedicated')",-0.2537793,-0.2661316,-0.0123523
75,-1.5970331,-1.4160291,"('meek', 'impulsive')",-1.5970331,-1.4160291,0.181004
76,-0.06431086,-0.10919251,"('anxious', 'daring')",-0.0643109,-0.1091925,-0.0448816
77,-0.72154635,-0.69379365,"('unmotivated', 'motivated')",-0.7215464,-0.6937937,0.0277527
78,-0.20370194,-0.22851112,"('nonresilient', 'resilient')",-0.2037019,-0.2285111,-0.0248092
79,-0.6791236,-0.5664623,"('wavering', 'unwavering')",-0.6791236,-0.5664623,0.1126613
80,-0.41612482,-0.48367804,"('dominated', 'dominating')",-0.4161248,-0.483678,-0.0675532
81,0.35186797,0.25020996,"('submissive', 'aggressive')",0.351868,0.25021,-0.101658
82,6.951765,7.0538435,"('poor', 'rich')",6.9517651,7.0538435,0.1020784
83,-0.70167774,-0.70905626,"('powerless', 'powerful')",-0.7016777,-0.7090563,-0.0073786
84,-0.26441354,-0.21216774,"('inferior', 'superior')",-0.2644135,-0.2121677,0.0522458
85,-1.7357188,-1.6393149,"('insignificant', 'prestigious')",-1.7357188,-1.6393149,0.0964039
86,0.539098,0.53487086,"('uninfluential', 'influential')",0.539098,0.5348709,-0.0042271
87,-0.23308542,-0.1379756,"('unsuccessful', 'successful')",-0.2330854,-0.1379756,0.0951098
88,0.041874878,0.040462494,"('low', 'eminent')",0.0418749,0.0404625,-0.0014124
