,elver_male,elver_female,tuple,average_male,average_female,female-male
26,0.7492432,0.5927227,"('hardhearted', 'benevolent')",0.7492432,0.5927227,-0.1565205
27,1.106986,0.86351585,"('hardhearted', 'softhearted')",1.106986,0.8635159,-0.2434701
28,0.16367841,0.18387492,"('disloyal', 'loyal')",0.1636784,0.1838749,0.0201965
29,-0.7303475,-0.85015994,"('unfair', 'fair')",-0.7303475,-0.8501599,-0.1198124
30,0.21593365,0.2931147,"('intolerant', 'tolerant')",0.2159337,0.2931147,0.077181
31,-0.73731434,-0.83097833,"('evil', 'good')",-0.7373143,-0.8309783,-0.093664
32,-0.14599305,-0.29379913,"('unkind', 'kind')",-0.1459931,-0.2937991,-0.147806
33,0.5357121,0.40459612,"('wrong', 'right')",0.5357121,0.4045961,-0.131116
34,2.5327563,2.6076102,"('mean', 'honorable')",2.5327563,2.6076102,0.0748539
35,1.0567359,0.87628484,"('corrupt', 'incorrupt')",1.0567359,0.8762848,-0.1804511
36,0.46615785,0.2833365,"('hostile', 'amicable')",0.4661579,0.2833365,-0.1828214
37,0.30966663,0.2606417,"('fake', 'genuine')",0.3096666,0.2606417,-0.0490249
38,-0.08102958,-0.10518492,"('untruthful', 'truthful')",-0.0810296,-0.1051849,-0.0241553
39,0.034422696,0.1633633,"('exploitative', 'cooperative')",0.0344227,0.1633633,0.1289406
40,-0.42803025,-0.5443985,"('stingy', 'generous')",-0.4280303,-0.5443985,-0.1163682
41,0.1625045,0.15274905,"('unforgiving', 'forgiving')",0.1625045,0.152749,-0.0097555
42,-1.5299169,-1.5045625,"('unreliable', 'reliable')",-1.5299169,-1.5045625,0.0253544
43,-0.19472884,-0.2111166,"('irresponsible', 'responsible')",-0.1947288,-0.2111166,-0.0163878
44,-0.48283288,-0.45896628,"('prejudiced', 'unprejudiced')",-0.4828329,-0.4589663,0.0238666
45,-0.8245251,-0.7970167,"('incompetent', 'competent')",-0.8245251,-0.7970167,0.0275084
46,-1.351424,-1.2681836,"('uncompetitive', 'competitive')",-1.351424,-1.2681836,0.0832404
47,2.25439,2.2890716,"('stupid', 'smart')",2.25439,2.2890716,0.0346816
48,-0.3319943,-0.25727275,"('unintelligent', 'intelligent')",-0.3319943,-0.2572728,0.0747215
49,0.16670388,0.25631484,"('unable', 'able')",0.1667039,0.2563148,0.0896109
50,-0.06188388,-0.11391175,"('clumsy', 'skillful')",-0.0618839,-0.1139117,-0.0520278
51,-0.652707,-0.73625165,"('uneducated', 'educated')",-0.652707,-0.7362517,-0.0835447
52,0.034609467,-0.09685822,"('irrational', 'rational')",0.0346095,-0.0968582,-0.1314677
53,0.04502864,-0.10394025,"('uncreative', 'creative')",0.0450286,-0.1039402,-0.1489688
54,0.4399207,0.3064902,"('incapable', 'capable')",0.4399207,0.3064902,-0.1334305
55,-0.6211457,-0.50801694,"('incompetent', 'clever')",-0.6211457,-0.5080169,0.1131288
56,-0.19823077,-0.079900205,"('impractical', 'practical')",-0.1982308,-0.0799002,0.1183306
57,-1.0797579,-1.0997655,"('unimaginative', 'imaginative')",-1.0797579,-1.0997655,-0.0200076
58,-0.5064269,-0.5446054,"('undiscriminating', 'discriminating')",-0.5064269,-0.5446054,-0.0381785
59,1.1634442,1.1154014,"('foolish', 'wise')",1.1634442,1.1154014,-0.0480428
60,-0.8959366,-0.68400383,"('inefficient', 'efficient')",-0.8959366,-0.6840038,0.2119328
61,-0.9454343,-1.0630034,"('illogical', 'logical')",-0.9454343,-1.0630034,-0.1175691
62,-0.2703611,-0.13701749,"('incompetent', 'brilliant')",-0.2703611,-0.1370175,0.1333436
63,-0.80323225,-0.79478574,"('unperceptive', 'insightful')",-0.8032323,-0.7947857,0.0084466
64,-3.685102,-3.6448312,"('shy', 'confident')",-3.685102,-3.6448312,0.0402708
65,-0.7945762,-0.6150301,"('insecure', 'secure')",-0.7945762,-0.6150301,0.1795461
66,0.1814731,0.033345997,"('inactive', 'active')",0.1814731,0.033346,-0.1481271
67,-0.21159773,-0.13567224,"('doubtful', 'determined')",-0.2115977,-0.1356722,0.0759255
68,-0.92214125,-0.9242606,"('dependent', 'independent')",-0.9221413,-0.9242606,-0.0021193
69,-0.06131968,-0.1425715,"('lazy', 'industrious')",-0.0613197,-0.1425715,-0.0812518
70,-0.0084632225,0.00900713,"('lethargic', 'energetic')",-0.0084632,0.0090071,0.0174703
71,0.31668144,0.21697776,"('diffident', 'self-confident')",0.3166814,0.2169778,-0.0997036
72,-0.59922564,-0.6470692,"('unambitious', 'ambitious')",-0.5992256,-0.6470692,-0.0478436
73,-1.1614635,-1.2471504,"('helpless', 'self-reliant')",-1.1614635,-1.2471504,-0.0856869
74,-0.71058935,-0.83157665,"('undedicated', 'dedicated')",-0.7105893,-0.8315766,-0.1209873
75,0.58201694,0.5358267,"('meek', 'impulsive')",0.5820169,0.5358267,-0.0461902
76,-0.3730165,-0.20704064,"('anxious', 'daring')",-0.3730165,-0.2070406,0.1659759
77,-1.9500749,-1.8163646,"('unmotivated', 'motivated')",-1.9500749,-1.8163646,0.1337103
78,-1.1080469,-1.183449,"('nonresilient', 'resilient')",-1.1080469,-1.183449,-0.0754021
79,0.0101845,-0.10715744,"('wavering', 'unwavering')",0.0101845,-0.1071574,-0.1173419
80,-0.68458116,-0.57836473,"('dominated', 'dominating')",-0.6845812,-0.5783647,0.1062165
81,-0.9269866,-0.7276228,"('submissive', 'aggressive')",-0.9269866,-0.7276228,0.1993638
82,2.6434815,2.6549957,"('poor', 'rich')",2.6434815,2.6549957,0.0115142
83,-0.62633955,-0.64143234,"('powerless', 'powerful')",-0.6263396,-0.6414323,-0.0150927
84,0.68965304,0.6678559,"('inferior', 'superior')",0.689653,0.6678559,-0.0217971
85,0.76857215,0.5314435,"('insignificant', 'prestigious')",0.7685722,0.5314435,-0.2371287
86,-1.0717118,-1.183207,"('uninfluential', 'influential')",-1.0717118,-1.183207,-0.1114952
87,-0.7000824,-0.70746195,"('unsuccessful', 'successful')",-0.7000824,-0.707462,-0.0073796
88,-0.42070523,-0.50358814,"('low', 'eminent')",-0.4207052,-0.5035881,-0.0828829
