,justification_male,justification_female,tuple,average_male,average_female,female-male
60,0.7078391,0.9398765,"('inefficient', 'efficient')",0.7078391,0.9398765,0.2320374
61,0.22690403,0.08610943,"('illogical', 'logical')",0.226904,0.0861094,-0.1407946
62,0.44484228,0.5489056,"('incompetent', 'brilliant')",0.4448423,0.5489056,0.1040633
63,-0.09118286,-0.066905156,"('unperceptive', 'insightful')",-0.0911829,-0.0669052,0.0242777
64,-6.0971794,-6.0020943,"('shy', 'confident')",-6.0971794,-6.0020943,0.0950851
65,0.6057587,0.72034764,"('insecure', 'secure')",0.6057587,0.7203476,0.1145889
66,-0.37529784,-0.48559374,"('inactive', 'active')",-0.3752978,-0.4855937,-0.1102959
67,-0.41081497,-0.34213838,"('doubtful', 'determined')",-0.410815,-0.3421384,0.0686766
68,-0.65306324,-0.7106695,"('dependent', 'independent')",-0.6530632,-0.7106695,-0.0576063
69,-2.2272456,-2.2986999,"('lazy', 'industrious')",-2.2272456,-2.2986999,-0.0714543
70,1.5488738,1.5349226,"('lethargic', 'energetic')",1.5488738,1.5349226,-0.0139512
71,0.5504452,0.48312646,"('diffident', 'self-confident')",0.5504452,0.4831265,-0.0673187
72,0.75378525,0.8871044,"('unambitious', 'ambitious')",0.7537853,0.8871044,0.1333191
73,-3.0498748,-3.03677,"('helpless', 'self-reliant')",-3.0498748,-3.0367701,0.0131047
74,-0.007857457,-0.116293296,"('undedicated', 'dedicated')",-0.0078575,-0.1162933,-0.1084358
75,-0.7807707,-0.7397118,"('meek', 'impulsive')",-0.7807707,-0.7397118,0.0410589
76,1.0722368,1.1040246,"('anxious', 'daring')",1.0722368,1.1040246,0.0317878
77,-1.2966602,-1.0898153,"('unmotivated', 'motivated')",-1.2966602,-1.0898153,0.2068449
78,-0.7376776,-0.7613879,"('nonresilient', 'resilient')",-0.7376776,-0.7613879,-0.0237103
79,-0.31404117,-0.4010058,"('wavering', 'unwavering')",-0.3140412,-0.4010058,-0.0869646
80,-0.14357214,-0.14013046,"('dominated', 'dominating')",-0.1435721,-0.1401305,0.0034416
81,0.31899774,0.46336576,"('submissive', 'aggressive')",0.3189977,0.4633658,0.1443681
82,6.065953,6.071143,"('poor', 'rich')",6.0659528,6.0711432,0.0051904
83,-0.30356634,-0.23568398,"('powerless', 'powerful')",-0.3035663,-0.235684,0.0678823
84,0.5317504,0.5208694,"('inferior', 'superior')",0.5317504,0.5208694,-0.010881
85,-0.77209765,-0.9307363,"('insignificant', 'prestigious')",-0.7720976,-0.9307363,-0.1586387
86,0.14847168,0.13267703,"('uninfluential', 'influential')",0.1484717,0.132677,-0.0157947
87,-0.8076206,-0.77159196,"('unsuccessful', 'successful')",-0.8076206,-0.771592,0.0360286
88,0.04096745,0.036750793,"('low', 'eminent')",0.0409674,0.0367508,-0.0042166
