,earthquake_male,earthquake_female,tuple,average_male,average_female,female-male
59,-0.4593115,-0.49395418,"('foolish', 'wise')",-0.4593115,-0.4939542,-0.0346427
60,0.8935415,1.0523933,"('inefficient', 'efficient')",0.8935415,1.0523933,0.1588518
61,0.5771494,0.3473614,"('illogical', 'logical')",0.5771494,0.3473614,-0.229788
62,1.320548,1.5567914,"('incompetent', 'brilliant')",1.3205481,1.5567914,0.2362433
63,0.8103955,0.7174223,"('unperceptive', 'insightful')",0.8103955,0.7174223,-0.0929732
64,-5.0868506,-4.9973617,"('shy', 'confident')",-5.0868506,-4.9973617,0.0894889
65,-0.062361747,0.19452405,"('insecure', 'secure')",-0.0623617,0.194524,0.2568857
66,-0.55219424,-0.5558467,"('inactive', 'active')",-0.5521942,-0.5558467,-0.0036525
67,-0.03485523,-0.1316709,"('doubtful', 'determined')",-0.0348552,-0.1316709,-0.0968157
68,-1.0821538,-1.0605835,"('dependent', 'independent')",-1.0821538,-1.0605835,0.0215703
69,-2.0432708,-2.1327624,"('lazy', 'industrious')",-2.0432708,-2.1327624,-0.0894916
70,0.8732902,1.0541781,"('lethargic', 'energetic')",0.8732902,1.0541781,0.1808879
71,0.001298897,-0.13788699,"('diffident', 'self-confident')",0.0012989,-0.137887,-0.1391859
72,0.6784859,0.9103363,"('unambitious', 'ambitious')",0.6784859,0.9103363,0.2318504
73,-3.4392788,-3.254809,"('helpless', 'self-reliant')",-3.4392788,-3.2548089,0.1844699
74,0.35441586,0.2525592,"('undedicated', 'dedicated')",0.3544159,0.2525592,-0.1018567
75,-1.3736303,-1.2676628,"('meek', 'impulsive')",-1.3736303,-1.2676628,0.1059675
76,0.3624721,0.66216564,"('anxious', 'daring')",0.3624721,0.6621656,0.2996935
77,-0.57444954,-0.5892821,"('unmotivated', 'motivated')",-0.5744495,-0.5892821,-0.0148326
78,-0.298615,-0.32600775,"('nonresilient', 'resilient')",-0.298615,-0.3260078,-0.0273928
79,-0.79844207,-0.8462059,"('wavering', 'unwavering')",-0.7984421,-0.8462059,-0.0477638
80,0.36241603,0.49767718,"('dominated', 'dominating')",0.362416,0.4976772,0.1352612
81,1.1035331,1.3661478,"('submissive', 'aggressive')",1.1035331,1.3661478,0.2626147
82,5.2691226,5.3879924,"('poor', 'rich')",5.2691226,5.3879924,0.1188698
83,-0.31075472,-0.25787294,"('powerless', 'powerful')",-0.3107547,-0.2578729,0.0528818
84,-0.124621004,-0.1705625,"('inferior', 'superior')",-0.124621,-0.1705625,-0.0459415
85,-1.5764623,-2.050673,"('insignificant', 'prestigious')",-1.5764623,-2.050673,-0.4742107
86,1.1699624,1.1433759,"('uninfluential', 'influential')",1.1699624,1.1433759,-0.0265865
87,0.41695544,0.49605995,"('unsuccessful', 'successful')",0.4169554,0.49606,0.0791046
88,0.7807894,0.42405424,"('low', 'eminent')",0.7807894,0.4240542,-0.3567352
