,patrimony_male,patrimony_female,tuple,average_male,average_female,female-male
59,0.08198774,0.06353707,"('foolish', 'wise')",0.0819877,0.0635371,-0.0184506
60,-0.71232605,-0.27347568,"('inefficient', 'efficient')",-0.712326,-0.2734757,0.4388503
61,-1.059238,-1.0935764,"('illogical', 'logical')",-1.059238,-1.0935764,-0.0343384
62,-0.9638265,-0.6458729,"('incompetent', 'brilliant')",-0.9638265,-0.6458729,0.3179536
63,-0.7950215,-0.65712637,"('unperceptive', 'insightful')",-0.7950215,-0.6571264,0.1378951
64,-2.5799294,-2.437531,"('shy', 'confident')",-2.5799294,-2.437531,0.1423984
65,0.3008172,0.31931934,"('insecure', 'secure')",0.3008172,0.3193193,0.0185021
66,0.8982393,0.48225367,"('inactive', 'active')",0.8982393,0.4822537,-0.4159856
67,0.631543,0.6823773,"('doubtful', 'determined')",0.631543,0.6823773,0.0508343
68,-1.44976,-1.0405661,"('dependent', 'independent')",-1.44976,-1.0405661,0.4091939
69,0.39402673,0.4111456,"('lazy', 'industrious')",0.3940267,0.4111456,0.0171189
70,-0.3634084,-0.41508222,"('lethargic', 'energetic')",-0.3634084,-0.4150822,-0.0516738
71,-0.47239238,-0.5326974,"('diffident', 'self-confident')",-0.4723924,-0.5326974,-0.060305
72,-0.279717,-0.34516573,"('unambitious', 'ambitious')",-0.279717,-0.3451657,-0.0654487
73,-0.7859532,-0.71619165,"('helpless', 'self-reliant')",-0.7859532,-0.7161916,0.0697616
74,-0.46707395,-0.42723808,"('undedicated', 'dedicated')",-0.4670739,-0.4272381,0.0398358
75,0.23802039,0.13988665,"('meek', 'impulsive')",0.2380204,0.1398866,-0.0981338
76,0.15181914,0.24356005,"('anxious', 'daring')",0.1518191,0.24356,0.0917409
77,-1.4343151,-1.2635263,"('unmotivated', 'motivated')",-1.4343151,-1.2635263,0.1707888
78,-0.5229033,-0.50667906,"('nonresilient', 'resilient')",-0.5229033,-0.5066791,0.0162242
79,0.5684421,0.1966362,"('wavering', 'unwavering')",0.5684421,0.1966362,-0.3718059
80,-0.0066829324,-0.018988615,"('dominated', 'dominating')",-0.0066829,-0.0189886,-0.0123057
81,-0.8362717,-0.6531832,"('submissive', 'aggressive')",-0.8362717,-0.6531832,0.1830885
82,2.409324,2.372695,"('poor', 'rich')",2.4093239,2.372695,-0.0366289
83,0.44658977,0.29292774,"('powerless', 'powerful')",0.4465898,0.2929277,-0.1536621
84,0.3655969,0.3834718,"('inferior', 'superior')",0.3655969,0.3834718,0.0178749
85,0.10296656,-0.003041816,"('insignificant', 'prestigious')",0.1029666,-0.0030418,-0.1060084
86,-2.052044,-2.1205547,"('uninfluential', 'influential')",-2.0520439,-2.1205547,-0.0685108
87,-0.019994654,-0.049686734,"('unsuccessful', 'successful')",-0.0199947,-0.0496867,-0.029692
88,-0.81917083,-0.65685976,"('low', 'eminent')",-0.8191708,-0.6568598,0.162311
