,zombie_male,zombie_female,tuple,average_male,average_female,female-male
29,-0.45432433,-0.5530988,"('unfair', 'fair')",-0.4543243,-0.5530988,-0.0987745
30,0.7189793,0.83184963,"('intolerant', 'tolerant')",0.7189793,0.8318496,0.1128703
31,-1.6720018,-1.7631915,"('evil', 'good')",-1.6720018,-1.7631915,-0.0911897
32,1.0040967,0.98895454,"('unkind', 'kind')",1.0040967,0.9889545,-0.0151422
33,-0.4490899,-0.49246216,"('wrong', 'right')",-0.4490899,-0.4924622,-0.0433723
34,3.9746852,4.1423426,"('mean', 'honorable')",3.9746852,4.1423426,0.1676574
35,-1.108941,-1.3432497,"('corrupt', 'incorrupt')",-1.108941,-1.3432497,-0.2343087
36,-0.9326685,-1.092379,"('hostile', 'amicable')",-0.9326685,-1.092379,-0.1597105
37,0.8003238,0.80977064,"('fake', 'genuine')",0.8003238,0.8097706,0.0094468
38,-0.6024284,-0.5021543,"('untruthful', 'truthful')",-0.6024284,-0.5021543,0.1002741
39,0.3091355,0.37961566,"('exploitative', 'cooperative')",0.3091355,0.3796157,0.0704802
40,-1.3150222,-1.5238796,"('stingy', 'generous')",-1.3150222,-1.5238796,-0.2088574
41,0.3235317,0.34000123,"('unforgiving', 'forgiving')",0.3235317,0.3400012,0.0164695
42,-1.6486207,-1.6531725,"('unreliable', 'reliable')",-1.6486207,-1.6531725,-0.0045518
43,1.1842765,1.2800553,"('irresponsible', 'responsible')",1.1842765,1.2800553,0.0957788
44,-0.6299619,-0.60905755,"('prejudiced', 'unprejudiced')",-0.6299619,-0.6090575,0.0209044
45,0.21744074,0.21641009,"('incompetent', 'competent')",0.2174407,0.2164101,-0.0010306
46,-0.0658092,-0.01419289,"('uncompetitive', 'competitive')",-0.0658092,-0.0141929,0.0516163
47,4.687348,4.8666024,"('stupid', 'smart')",4.6873479,4.8666024,0.1792545
48,0.4714291,0.4180347,"('unintelligent', 'intelligent')",0.4714291,0.4180347,-0.0533944
49,-0.015453185,0.09435866,"('unable', 'able')",-0.0154532,0.0943587,0.1098119
50,-0.29875627,-0.35696894,"('clumsy', 'skillful')",-0.2987563,-0.3569689,-0.0582126
51,0.06696258,0.064955205,"('uneducated', 'educated')",0.0669626,0.0649552,-0.0020074
52,-0.48469672,-0.66086465,"('irrational', 'rational')",-0.4846967,-0.6608647,-0.176168
53,-0.20623483,-0.27070922,"('uncreative', 'creative')",-0.2062348,-0.2707092,-0.0644744
54,0.737411,0.83381623,"('incapable', 'capable')",0.737411,0.8338162,0.0964052
55,0.73983777,0.8222651,"('incompetent', 'clever')",0.7398378,0.8222651,0.0824273
56,0.58700407,0.65511745,"('impractical', 'practical')",0.5870041,0.6551175,0.0681134
57,-2.266456,-2.2669127,"('unimaginative', 'imaginative')",-2.2664559,-2.2669127,-0.0004568
58,-0.06889137,-0.106815495,"('undiscriminating', 'discriminating')",-0.0688914,-0.1068155,-0.0379241
59,-0.24237573,-0.2746062,"('foolish', 'wise')",-0.2423757,-0.2746062,-0.0322305
60,0.8838214,1.1271268,"('inefficient', 'efficient')",0.8838214,1.1271268,0.2433054
61,0.28672466,0.12352038,"('illogical', 'logical')",0.2867247,0.1235204,-0.1632043
62,0.8133378,0.9599672,"('incompetent', 'brilliant')",0.8133378,0.9599672,0.1466294
63,0.19806921,0.25360426,"('unperceptive', 'insightful')",0.1980692,0.2536043,0.0555351
64,-5.310632,-5.2309012,"('shy', 'confident')",-5.3106322,-5.2309012,0.079731
65,0.80609983,0.86548126,"('insecure', 'secure')",0.8060998,0.8654813,0.0593815
66,-0.10092417,-0.21613091,"('inactive', 'active')",-0.1009242,-0.2161309,-0.1152067
67,-0.44447058,-0.29946756,"('doubtful', 'determined')",-0.4444706,-0.2994676,0.145003
68,-0.49145013,-0.53349906,"('dependent', 'independent')",-0.4914501,-0.5334991,-0.042049
69,-1.9185343,-1.9443635,"('lazy', 'industrious')",-1.9185343,-1.9443635,-0.0258292
70,1.5396792,1.5503321,"('lethargic', 'energetic')",1.5396792,1.5503321,0.0106529
71,0.3976013,0.38972574,"('diffident', 'self-confident')",0.3976013,0.3897257,-0.0078756
72,0.88775116,1.0077507,"('unambitious', 'ambitious')",0.8877512,1.0077507,0.1199995
73,-2.8158872,-2.808408,"('helpless', 'self-reliant')",-2.8158872,-2.808408,0.0074792
74,-0.010848983,-0.11027369,"('undedicated', 'dedicated')",-0.010849,-0.1102737,-0.0994247
75,-0.7663477,-0.65063626,"('meek', 'impulsive')",-0.7663477,-0.6506363,0.1157114
76,0.8255411,0.8930802,"('anxious', 'daring')",0.8255411,0.8930802,0.0675391
77,-1.2770048,-1.0617313,"('unmotivated', 'motivated')",-1.2770048,-1.0617313,0.2152735
78,-0.59807706,-0.63201153,"('nonresilient', 'resilient')",-0.5980771,-0.6320115,-0.0339344
79,-0.6428837,-0.66889197,"('wavering', 'unwavering')",-0.6428837,-0.668892,-0.0260083
80,0.030246455,0.048709914,"('dominated', 'dominating')",0.0302465,0.0487099,0.0184634
81,0.21220034,0.39276096,"('submissive', 'aggressive')",0.2122003,0.392761,0.1805607
82,6.067488,6.1461334,"('poor', 'rich')",6.0674882,6.1461334,0.0786452
83,-0.40079758,-0.30703253,"('powerless', 'powerful')",-0.4007976,-0.3070325,0.0937651
84,0.25249386,0.25992846,"('inferior', 'superior')",0.2524939,0.2599285,0.0074346
85,-1.3976321,-1.5303849,"('insignificant', 'prestigious')",-1.3976321,-1.5303849,-0.1327528
86,0.2932621,0.29602706,"('uninfluential', 'influential')",0.2932621,0.2960271,0.002765
87,-0.28486592,-0.23543185,"('unsuccessful', 'successful')",-0.2848659,-0.2354318,0.0494341
88,-0.11209062,-0.04550228,"('low', 'eminent')",-0.1120906,-0.0455023,0.0665883
