,drum_male,drum_female,tuple,average_male,average_female,female-male
20,0.4431599,0.35233992,"('rough', 'thoughtful')",0.4431599,0.3523399,-0.09082
21,-0.9647712,-0.5985518,"('immoral', 'moral')",-0.9647712,-0.5985518,0.3662194
22,-0.7516037,-0.6494408,"('untrustworthy', 'trustworthy')",-0.7516037,-0.6494408,0.1021629
23,5.9074574,6.144127,"('insincere', 'sincere')",5.9074574,6.1441269,0.2366695
24,1.2646844,1.2961925,"('dishonest', 'honest')",1.2646844,1.2961925,0.0315081
25,1.2110226,1.1461111,"('egoistic', 'altruistic')",1.2110226,1.1461111,-0.0649115
26,1.4546424,1.2448539,"('hardhearted', 'benevolent')",1.4546424,1.2448539,-0.2097885
27,1.7711918,1.5807022,"('hardhearted', 'softhearted')",1.7711918,1.5807022,-0.1904896
28,1.375247,1.1683893,"('disloyal', 'loyal')",1.375247,1.1683893,-0.2068577
29,-0.28658003,-0.43006742,"('unfair', 'fair')",-0.28658,-0.4300674,-0.1434874
30,0.53500265,0.7154144,"('intolerant', 'tolerant')",0.5350026,0.7154144,0.1804118
31,-0.21570069,-0.4532197,"('evil', 'good')",-0.2157007,-0.4532197,-0.237519
32,0.89835125,0.8470768,"('unkind', 'kind')",0.8983513,0.8470768,-0.0512745
33,-0.014479343,-0.12415135,"('wrong', 'right')",-0.0144793,-0.1241513,-0.109672
34,4.374925,4.5798798,"('mean', 'honorable')",4.3749251,4.5798798,0.2049547
35,0.08285286,-0.42092717,"('corrupt', 'incorrupt')",0.0828529,-0.4209272,-0.5037801
36,0.1117074,-0.24003373,"('hostile', 'amicable')",0.1117074,-0.2400337,-0.3517411
37,1.0105135,1.0065031,"('fake', 'genuine')",1.0105135,1.0065031,-0.0040104
38,-0.44284236,-0.3450501,"('untruthful', 'truthful')",-0.4428424,-0.3450501,0.0977923
39,0.17744724,0.26591235,"('exploitative', 'cooperative')",0.1774472,0.2659124,0.0884652
40,-1.1044765,-1.1432528,"('stingy', 'generous')",-1.1044765,-1.1432528,-0.0387763
41,0.3381082,0.24509144,"('unforgiving', 'forgiving')",0.3381082,0.2450914,-0.0930168
42,-2.5063205,-2.4108043,"('unreliable', 'reliable')",-2.5063205,-2.4108043,0.0955162
43,0.52223134,0.72439057,"('irresponsible', 'responsible')",0.5222313,0.7243906,0.2021593
44,-1.5060593,-1.5266587,"('prejudiced', 'unprejudiced')",-1.5060593,-1.5266587,-0.0205994
45,0.010887468,-0.10580711,"('incompetent', 'competent')",0.0108875,-0.1058071,-0.1166946
46,-1.419061,-1.2674448,"('uncompetitive', 'competitive')",-1.4190609,-1.2674448,0.1516161
47,4.4522095,4.631945,"('stupid', 'smart')",4.4522095,4.6319451,0.1797356
48,0.0059248973,0.1688891,"('unintelligent', 'intelligent')",0.0059249,0.1688891,0.1629642
49,-0.5917367,-0.38813883,"('unable', 'able')",-0.5917367,-0.3881388,0.2035979
50,-0.082320124,-0.11704291,"('clumsy', 'skillful')",-0.0823201,-0.1170429,-0.0347228
51,-0.057016008,0.09488349,"('uneducated', 'educated')",-0.057016,0.0948835,0.1518995
52,0.43703464,0.19332379,"('irrational', 'rational')",0.4370346,0.1933238,-0.2437108
53,0.4210923,0.36135244,"('uncreative', 'creative')",0.4210923,0.3613524,-0.0597399
54,0.9469935,1.0319024,"('incapable', 'capable')",0.9469935,1.0319024,0.0849089
55,0.15760279,0.40601742,"('incompetent', 'clever')",0.1576028,0.4060174,0.2484146
56,-0.2891999,-0.17500749,"('impractical', 'practical')",-0.2891999,-0.1750075,0.1141924
57,-2.2769532,-2.319361,"('unimaginative', 'imaginative')",-2.2769532,-2.319361,-0.0424078
58,0.6235197,0.6223182,"('undiscriminating', 'discriminating')",0.6235197,0.6223182,-0.0012015
59,0.5790161,0.57491624,"('foolish', 'wise')",0.5790161,0.5749162,-0.0040999
60,-0.8804982,-0.3961482,"('inefficient', 'efficient')",-0.8804982,-0.3961482,0.48435
61,0.38552785,0.32990205,"('illogical', 'logical')",0.3855278,0.3299021,-0.0556257
62,0.011492528,0.339865,"('incompetent', 'brilliant')",0.0114925,0.339865,0.3283725
63,-0.16069815,0.0711738,"('unperceptive', 'insightful')",-0.1606981,0.0711738,0.2318719
64,-7.075971,-6.8245964,"('shy', 'confident')",-7.0759711,-6.8245964,0.2513747
65,-0.45872933,-0.10960853,"('insecure', 'secure')",-0.4587293,-0.1096085,0.3491208
66,0.33172804,0.09722174,"('inactive', 'active')",0.331728,0.0972217,-0.2345063
67,-0.83719856,-0.74219835,"('doubtful', 'determined')",-0.8371986,-0.7421983,0.0950003
68,-0.96687925,-0.7472984,"('dependent', 'independent')",-0.9668792,-0.7472984,0.2195808
69,-1.444352,-1.6652585,"('lazy', 'industrious')",-1.444352,-1.6652585,-0.2209065
70,0.80693114,0.93042344,"('lethargic', 'energetic')",0.8069311,0.9304234,0.1234923
71,0.63849455,0.5472303,"('diffident', 'self-confident')",0.6384946,0.5472303,-0.0912643
72,0.79917175,1.0248697,"('unambitious', 'ambitious')",0.7991717,1.0248697,0.225698
73,-2.4901383,-2.4152694,"('helpless', 'self-reliant')",-2.4901383,-2.4152694,0.0748689
74,0.26942596,0.14070743,"('undedicated', 'dedicated')",0.269426,0.1407074,-0.1287186
75,-0.5548559,-0.6162292,"('meek', 'impulsive')",-0.5548559,-0.6162292,-0.0613733
76,-0.16947642,0.10110282,"('anxious', 'daring')",-0.1694764,0.1011028,0.2705792
77,-1.9054347,-1.6731333,"('unmotivated', 'motivated')",-1.9054347,-1.6731333,0.2323014
78,-1.2455273,-1.2860352,"('nonresilient', 'resilient')",-1.2455273,-1.2860352,-0.0405079
79,0.44734728,0.30482128,"('wavering', 'unwavering')",0.4473473,0.3048213,-0.142526
80,-0.39038277,-0.39367098,"('dominated', 'dominating')",-0.3903828,-0.393671,-0.0032882
81,-0.8655996,-0.59672195,"('submissive', 'aggressive')",-0.8655996,-0.5967219,0.2688777
82,6.205252,6.2690744,"('poor', 'rich')",6.2052522,6.2690744,0.0638222
83,-0.49183166,-0.44185114,"('powerless', 'powerful')",-0.4918317,-0.4418511,0.0499806
84,0.6821324,0.6585556,"('inferior', 'superior')",0.6821324,0.6585556,-0.0235768
85,-0.19432881,-0.39521793,"('insignificant', 'prestigious')",-0.1943288,-0.3952179,-0.2008891
86,0.45696762,0.45052013,"('uninfluential', 'influential')",0.4569676,0.4505201,-0.0064475
87,-0.124415636,-0.036057204,"('unsuccessful', 'successful')",-0.1244156,-0.0360572,0.0883584
88,0.035100855,0.075642474,"('low', 'eminent')",0.0351009,0.0756425,0.0405416
