,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-0.5196554,-0.16449961,"('hostile', 'amicable')",-0.3481756,-0.27914116,-0.4339155,-0.2218204,0.2120951
37,0.064760536,0.06826683,"('fake', 'genuine')",-0.4301759,-0.47613636,-0.1827077,-0.2039348,-0.0212271
38,-1.1590338,-1.12554,"('untruthful', 'truthful')",-0.8786248,-0.8692536,-1.0188293,-0.9973968,0.0214325
39,1.4218017,1.3617189,"('exploitative', 'cooperative')",-0.22957112,-0.2602963,0.5961153,0.5507113,-0.045404
40,-1.0213203,-1.0511011,"('stingy', 'generous')",-1.419857,-1.4131261,-1.2205887,-1.2321136,-0.0115249
41,-0.43856,-0.59282106,"('unforgiving', 'forgiving')",-1.2192223,-1.2509044,-0.8288912,-0.9218627,-0.0929715
42,0.80644107,0.6802653,"('unreliable', 'reliable')",1.1580539,1.1370214,0.9822475,0.9086434,-0.0736041
43,0.05709637,-0.03203282,"('irresponsible', 'responsible')",-1.5312445,-1.600238,-0.7370741,-0.8161354,-0.0790613
44,0.003422439,0.06447673,"('prejudiced', 'unprejudiced')",0.20981532,0.34403116,0.1066189,0.2042539,0.097635
45,0.56747603,0.15414634,"('incompetent', 'competent')",-1.6093107,-1.8032734,-0.5209174,-0.8245636,-0.3036462
46,-0.38510978,-0.76879776,"('uncompetitive', 'competitive')",-0.7108562,-0.96910465,-0.547983,-0.8689512,-0.3209682
47,-0.4323002,-0.6212156,"('stupid', 'smart')",-0.46927115,-0.51326835,-0.4507857,-0.567242,-0.1164563
48,0.478813,0.28271252,"('unintelligent', 'intelligent')",-1.309609,-1.4185703,-0.415398,-0.5679289,-0.1525309
49,-0.50175714,-0.60063934,"('unable', 'able')",-0.60447353,-0.48849967,-0.5531154,-0.5445695,0.0085459
50,-0.25463286,-0.22369829,"('clumsy', 'skillful')",0.8016024,0.8657508,0.2734848,0.3210263,0.0475415
51,-0.5695387,-0.96567804,"('uneducated', 'educated')",-0.32084575,-0.66882986,-0.4451922,-0.8172539,-0.3720617
52,0.08508857,0.21522781,"('irrational', 'rational')",1.0898026,1.030488,0.5874456,0.6228579,0.0354123
53,0.90950465,1.0597606,"('uncreative', 'creative')",-0.60560346,-0.5383736,0.1519506,0.2606935,0.1087429
54,0.2831906,0.2619767,"('incapable', 'capable')",0.26816797,0.22496599,0.2756793,0.2434713,-0.032208
55,0.54660475,0.15676136,"('incompetent', 'clever')",-1.5567468,-1.6587024,-0.505071,-0.7509705,-0.2458995
56,1.6681452,1.3415987,"('impractical', 'practical')",-0.52067363,-0.86306375,0.5737358,0.2392675,-0.3344683
57,-0.04265111,-0.4706979,"('unimaginative', 'imaginative')",-1.078346,-1.4411006,-0.5604985,-0.9558992,-0.3954007
58,0.24219862,0.072350785,"('undiscriminating', 'discriminating')",0.1946837,0.054654095,0.2184412,0.0635024,-0.1549388
59,0.31526664,0.43625036,"('foolish', 'wise')",0.7644801,0.88920194,0.5398734,0.6627262,0.1228528
60,0.8418532,0.5934329,"('inefficient', 'efficient')",-1.1851187,-1.3178438,-0.1716327,-0.3622054,-0.1905727
61,0.7877417,0.67215014,"('illogical', 'logical')",0.013329644,-0.028381579,0.4005357,0.3218843,-0.0786514
62,1.5023758,1.2437952,"('incompetent', 'brilliant')",-0.7549799,-0.8725418,0.373698,0.1856267,-0.1880713
63,-0.2610518,-0.53284156,"('unperceptive', 'insightful')",-0.23638779,-0.3036497,-0.2487198,-0.4182456,-0.1695258
64,-0.5234686,-0.718714,"('shy', 'confident')",-0.11123992,-0.24038015,-0.3173543,-0.4795471,-0.1621928
65,0.3630499,0.07028155,"('insecure', 'secure')",-0.63792783,-1.0375971,-0.137439,-0.4836577,-0.3462187
66,-0.41852474,-0.34216756,"('inactive', 'active')",0.67846614,0.87763673,0.1299707,0.2677346,0.1377639
67,-0.4093964,-0.57718587,"('doubtful', 'determined')",-0.014235169,-0.13023785,-0.2118158,-0.3537118,-0.141896
68,-1.2306777,-1.474214,"('dependent', 'independent')",-0.91695935,-0.96051925,-1.0738186,-1.2173666,-0.143548
69,0.6280472,0.9501273,"('lazy', 'industrious')",1.0846393,1.3321615,0.8563433,1.1411444,0.2848011
70,-0.88499427,-1.3609474,"('lethargic', 'energetic')",-0.60542315,-0.791874,-0.7452087,-1.0764107,-0.331202
71,0.27268392,0.33599702,"('diffident', 'self-confident')",-0.72600925,-0.55459654,-0.2266627,-0.1092998,0.1173629
72,0.53140837,0.6271016,"('unambitious', 'ambitious')",-1.0274794,-1.0052189,-0.2480355,-0.1890586,0.0589769
73,0.61242414,0.652625,"('helpless', 'self-reliant')",0.684251,0.600848,0.6483376,0.6267365,-0.0216011
74,0.11718008,-0.06112972,"('undedicated', 'dedicated')",-0.2984747,-0.25633055,-0.0906473,-0.1587301,-0.0680828
75,-0.29802766,-0.24210839,"('meek', 'impulsive')",0.31441343,0.40651113,0.0081929,0.0822014,0.0740085
76,0.9167867,0.7756028,"('anxious', 'daring')",0.3563509,0.34420633,0.6365688,0.5599046,-0.0766642
77,0.7370423,0.84540427,"('unmotivated', 'motivated')",-0.49081343,-0.504649,0.1231144,0.1703776,0.0472632
78,-0.81258273,-0.672519,"('nonresilient', 'resilient')",-1.3141016,-1.0648423,-1.0633421,-0.8686807,0.1946614
79,-0.23791786,-0.13416457,"('wavering', 'unwavering')",0.42787814,0.398597,0.0949801,0.1322162,0.0372361
80,0.6115578,0.19269912,"('dominated', 'dominating')",-0.57554185,-0.83108455,0.018008,-0.3191927,-0.3372007
81,-0.9685272,-1.5942848,"('submissive', 'aggressive')",-0.00933665,-0.5234913,-0.4889319,-1.0588881,-0.5699562
82,-0.35478127,-0.3517814,"('poor', 'rich')",0.08522117,-0.018273301,-0.13478,-0.1850273,-0.0502473
83,0.59785634,0.4893673,"('powerless', 'powerful')",-0.5389973,-0.6413453,0.0294295,-0.075989,-0.1054185
84,0.7643546,0.7173851,"('inferior', 'superior')",0.14684114,0.0016770707,0.4555979,0.3595311,-0.0960668
85,0.83595014,1.2749637,"('insignificant', 'prestigious')",1.1086098,1.4248481,0.97228,1.349906,0.377626
86,-0.4483012,-0.75405955,"('uninfluential', 'influential')",-1.7577296,-2.002911,-1.1030154,-1.3784853,-0.2754699
87,0.7285106,0.4124499,"('unsuccessful', 'successful')",1.1497284,0.93403596,0.9391195,0.6732429,-0.2658766
88,-0.30224243,-0.6194464,"('low', 'eminent')",1.181548,0.7522939,0.4396528,0.0664237,-0.3732291
