,barber_male,barber_female,tuple,average_male,average_female,female-male
49,0.2054649,0.23499975,"('unable', 'able')",0.2054649,0.2349997,0.0295348
50,-0.24448408,-0.30494082,"('clumsy', 'skillful')",-0.2444841,-0.3049408,-0.0604567
51,0.42718744,0.3457001,"('uneducated', 'educated')",0.4271874,0.3457001,-0.0814873
52,-0.80634004,-0.874058,"('irrational', 'rational')",-0.80634,-0.874058,-0.067718
53,0.54934293,0.53832823,"('uncreative', 'creative')",0.5493429,0.5383282,-0.0110147
54,1.01284,1.0397296,"('incapable', 'capable')",1.01284,1.0397296,0.0268896
55,0.86183894,0.8804948,"('incompetent', 'clever')",0.8618389,0.8804948,0.0186559
56,0.50941235,0.56078213,"('impractical', 'practical')",0.5094123,0.5607821,0.0513698
57,-3.4029417,-3.3635242,"('unimaginative', 'imaginative')",-3.4029417,-3.3635242,0.0394175
58,0.34369248,0.38492918,"('undiscriminating', 'discriminating')",0.3436925,0.3849292,0.0412367
59,-0.24620911,-0.25399518,"('foolish', 'wise')",-0.2462091,-0.2539952,-0.0077861
60,0.7602622,0.82820314,"('inefficient', 'efficient')",0.7602622,0.8282031,0.0679409
61,0.6260872,0.4634585,"('illogical', 'logical')",0.6260872,0.4634585,-0.1626287
62,0.20757766,0.25414094,"('incompetent', 'brilliant')",0.2075777,0.2541409,0.0465632
63,0.10349789,0.13750307,"('unperceptive', 'insightful')",0.1034979,0.1375031,0.0340052
64,-7.665306,-7.6394353,"('shy', 'confident')",-7.6653061,-7.6394353,0.0258708
65,-0.22401252,-0.22051823,"('insecure', 'secure')",-0.2240125,-0.2205182,0.0034943
66,-0.25923845,-0.30408484,"('inactive', 'active')",-0.2592385,-0.3040848,-0.0448463
67,-0.21580237,-0.14036894,"('doubtful', 'determined')",-0.2158024,-0.1403689,0.0754335
68,-0.60650593,-0.67187613,"('dependent', 'independent')",-0.6065059,-0.6718761,-0.0653702
69,-2.0131588,-2.0478163,"('lazy', 'industrious')",-2.0131588,-2.0478163,-0.0346575
70,0.700591,0.62602234,"('lethargic', 'energetic')",0.700591,0.6260223,-0.0745687
71,0.6186738,0.6831346,"('diffident', 'self-confident')",0.6186738,0.6831346,0.0644608
72,0.62585175,0.63821536,"('unambitious', 'ambitious')",0.6258518,0.6382154,0.0123636
73,-3.6242852,-3.5840602,"('helpless', 'self-reliant')",-3.6242852,-3.5840602,0.040225
74,0.025494976,-0.060602497,"('undedicated', 'dedicated')",0.025495,-0.0606025,-0.0860975
75,-1.4172791,-1.3699888,"('meek', 'impulsive')",-1.4172791,-1.3699888,0.0472903
76,0.74000514,0.6668526,"('anxious', 'daring')",0.7400051,0.6668526,-0.0731525
77,-1.1879768,-1.0399189,"('unmotivated', 'motivated')",-1.1879768,-1.0399189,0.1480579
78,-0.57443935,-0.557525,"('nonresilient', 'resilient')",-0.5744393,-0.557525,0.0169143
79,-0.17053697,-0.16770425,"('wavering', 'unwavering')",-0.170537,-0.1677043,0.0028327
80,-0.51805097,-0.56047726,"('dominated', 'dominating')",-0.518051,-0.5604773,-0.0424263
81,-0.56410944,-0.50569785,"('submissive', 'aggressive')",-0.5641094,-0.5056978,0.0584116
82,6.702927,6.786532,"('poor', 'rich')",6.7029271,6.7865319,0.0836048
83,-0.41966665,-0.41518918,"('powerless', 'powerful')",-0.4196666,-0.4151892,0.0044774
84,0.7704761,0.7527157,"('inferior', 'superior')",0.7704761,0.7527157,-0.0177604
85,0.2297138,0.17342713,"('insignificant', 'prestigious')",0.2297138,0.1734271,-0.0562867
86,0.41591156,0.36583078,"('uninfluential', 'influential')",0.4159116,0.3658308,-0.0500808
87,-0.20851646,-0.115574606,"('unsuccessful', 'successful')",-0.2085165,-0.1155746,0.0929419
88,0.37933236,0.39086953,"('low', 'eminent')",0.3793324,0.3908695,0.0115371
