,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
46,-0.22756979,-0.18380731,"('uncompetitive', 'competitive')",1.9964223,1.9795157,-0.34839788,-0.3914875,0.09395382,0.032727223,0.3786021,0.359237,-0.0193651
47,0.1338662,0.26337808,"('stupid', 'smart')",0.84225404,0.9046407,0.266183,0.32071203,4.6663704,4.6439657,1.4771684,1.5331742,0.0560058
48,-0.5712966,-0.55702794,"('unintelligent', 'intelligent')",0.33292294,0.24963713,-1.2846862,-1.2527479,-0.089590326,-0.12420894,-0.4031625,-0.4210869,-0.0179244
49,-0.21342131,-0.15521076,"('unable', 'able')",0.27097207,0.36315683,0.04553283,0.09790666,-0.024915759,0.044276234,0.019542,0.0875322,0.0679902
50,0.63264793,0.63117385,"('clumsy', 'skillful')",-0.20385224,-0.16918194,0.40021127,0.36711812,0.8648468,0.8597804,0.4234635,0.4222226,-0.0012409
51,-0.6340146,-0.6476695,"('uneducated', 'educated')",0.23836751,0.073229164,0.85068786,0.7875054,0.43694863,0.42876917,0.2229973,0.1604585,-0.0625388
52,-0.47840905,-0.6400886,"('irrational', 'rational')",-1.2846596,-1.383966,-0.18428488,-0.16265166,1.2095284,1.1911879,-0.1844563,-0.2488796,-0.0644233
53,-0.7550907,-0.7465071,"('uncreative', 'creative')",0.57502216,0.50565803,-0.00047039613,0.0621126,0.14781882,0.13337189,-0.00818,-0.0113411,-0.0031611
54,-0.09414278,-0.15378824,"('incapable', 'capable')",-0.580117,-0.6199618,0.5636054,0.637278,0.9877345,1.0255607,0.21927,0.2222722,0.0030022
55,0.4961343,0.57709867,"('incompetent', 'clever')",1.0253197,0.9711639,0.73795605,0.73189735,0.9607275,0.88921154,0.8050343,0.7923429,-0.0126914
56,0.8725564,0.9473958,"('impractical', 'practical')",1.929956,1.9495183,0.9527269,0.9468136,0.1820808,0.22155786,0.98433,1.0163214,0.0319914
57,0.054790184,0.086336076,"('unimaginative', 'imaginative')",1.1517291,1.1158016,0.6523036,0.74454314,-2.2416937,-2.2911763,-0.0957177,-0.0861239,0.0095938
58,-0.18343042,-0.19889528,"('undiscriminating', 'discriminating')",0.8991607,0.8941693,-0.44572508,-0.3978811,-0.052784838,-0.09064914,0.0543051,0.0516859,-0.0026192
59,0.3870453,0.3903208,"('foolish', 'wise')",-0.7438876,-0.67656034,0.23088554,0.3021095,1.3644063,1.3461611,0.3096124,0.3405078,0.0308954
60,-0.2340502,-0.10682467,"('inefficient', 'efficient')",2.1855834,2.244564,-0.27488008,-0.2630104,-0.24383777,-0.18213728,0.3582038,0.4231479,0.0649441
61,-0.32904008,-0.41287902,"('illogical', 'logical')",0.19360325,0.025531497,0.68867207,0.5933836,1.052362,1.0141493,0.4013993,0.3050463,-0.096353
62,0.258962,0.30862793,"('incompetent', 'brilliant')",1.2372743,1.272288,1.2170376,1.238518,1.1566963,1.158789,0.9674926,0.9945557,0.0270631
63,-0.21738102,-0.15803729,"('unperceptive', 'insightful')",0.6669158,0.6543123,-0.3863713,-0.36300865,0.41071758,0.45005888,0.1184703,0.1458313,0.027361
64,0.27825737,0.29501143,"('shy', 'confident')",0.4204664,0.46818537,0.27590263,0.31393766,-5.679075,-5.6547008,-1.1761121,-1.1443915,0.0317206
65,0.10962945,0.16337857,"('insecure', 'secure')",0.5019858,0.46848893,-0.27093744,-0.27812836,0.6633708,0.700865,0.2510121,0.263651,0.0126389
66,0.6433328,0.62114096,"('inactive', 'active')",-0.3978061,-0.41032535,0.84486157,0.86174273,0.6739394,0.67048633,0.4410819,0.4357612,-0.0053207
67,0.70203924,0.7152672,"('doubtful', 'determined')",0.18912384,0.2596882,0.034095176,0.018132903,-0.46499845,-0.42979208,0.115065,0.140824,0.025759
68,-0.69444346,-0.72813857,"('dependent', 'independent')",-1.3096621,-1.3292472,-1.1532514,-1.2015202,-0.91531104,-0.9204883,-1.018167,-1.0448486,-0.0266816
69,1.1045592,1.0803895,"('lazy', 'industrious')",0.39429444,0.4597977,0.34982142,0.41853714,-0.69453484,-0.6522842,0.2885351,0.32661,0.0380749
70,0.1904682,0.27006558,"('lethargic', 'energetic')",0.6300169,0.65584326,1.0178643,1.0466433,0.9862948,0.96290106,0.7061611,0.7338633,0.0277022
71,0.3322675,0.35824868,"('diffident', 'self-confident')",0.386923,0.38857296,0.055675764,0.12851536,-0.09624573,-0.099951975,0.1696551,0.1938463,0.0241912
72,-0.23980933,-0.23770387,"('unambitious', 'ambitious')",0.6369013,0.63148576,-0.022184433,-0.027263884,-0.07915316,-0.119895324,0.0739386,0.0616557,-0.0122829
73,0.6107179,0.5726115,"('helpless', 'self-reliant')",0.41122043,0.50246876,0.19896533,0.23637742,-3.4694974,-3.4534514,-0.5621485,-0.5354984,0.0266501
74,0.674546,0.67449355,"('undedicated', 'dedicated')",0.9358854,0.93024606,1.0080606,1.0019788,0.5261121,0.5075351,0.7861511,0.7785634,-0.0075877
75,0.5225868,0.5083865,"('meek', 'impulsive')",-0.3500841,-0.321751,0.073885605,0.12920043,-0.5012465,-0.44260982,-0.0637145,-0.0316935,0.032021
76,0.2901371,0.3586921,"('anxious', 'daring')",0.65956485,0.76246005,0.22757383,0.24041726,-0.5099236,-0.53143585,0.166838,0.2075334,0.0406954
77,-0.8710128,-0.7933132,"('unmotivated', 'motivated')",0.27983236,0.31678948,-1.2984779,-1.1387314,-0.5429989,-0.37866095,-0.6081643,-0.498479,0.1096853
78,-0.3105929,-0.27157345,"('nonresilient', 'resilient')",0.52199465,0.44217938,0.093152046,0.15896492,0.22995289,0.30999196,0.1336267,0.1598907,0.026264
79,0.19755948,0.16621539,"('wavering', 'unwavering')",-1.3393337,-1.3288895,0.61907446,0.70866495,0.15188736,0.23442881,-0.0927031,-0.0548951,0.037808
80,0.28123,0.32874727,"('dominated', 'dominating')",0.84518117,0.89219207,1.552585,1.4929184,0.8000676,0.84094167,0.8697659,0.8886998,0.0189339
81,0.086278506,0.1521423,"('submissive', 'aggressive')",1.2331469,1.2695638,-0.7856478,-0.8195951,-1.113139,-1.1328347,-0.1448403,-0.1326809,0.0121594
82,-0.05637174,0.0033600945,"('poor', 'rich')",0.20050767,0.1661428,-0.09622895,-0.07791704,4.8893085,4.9398947,1.2343038,1.2578701,0.0235663
83,-0.37625486,-0.3371937,"('powerless', 'powerful')",0.15047684,0.21662357,-0.9975982,-1.0104656,-0.6338707,-0.66194665,-0.4643117,-0.4482456,0.0160661
84,0.42778105,0.37133864,"('inferior', 'superior')",-0.574195,-0.5752172,0.09574917,0.12696548,0.15512477,0.17042704,0.026115,0.0233785,-0.0027365
85,-0.21141326,-0.28490734,"('insignificant', 'prestigious')",-1.2603239,-1.2673843,0.35811284,0.4772149,0.84444755,0.91573375,-0.0672942,-0.0398357,0.0274585
86,-0.8286749,-0.8357981,"('uninfluential', 'influential')",0.4436717,0.26444525,-0.86886054,-0.9096918,0.56563675,0.46816087,-0.1720568,-0.2532209,-0.0811641
87,0.7689451,0.77787334,"('unsuccessful', 'successful')",1.5953313,1.6235504,1.6641042,1.6344085,2.0414193,2.1167321,1.5174499,1.5381411,0.0206912
88,-0.6800894,-0.72587353,"('low', 'eminent')",0.15757057,0.095722795,-0.87765974,-0.8851213,-0.98512805,-1.0494525,-0.5963267,-0.6411811,-0.0448544
