,tsunami_male,tsunami_female,tuple,average_male,average_female,female-male
43,1.5208158,1.4218334,"('irresponsible', 'responsible')",1.5208158,1.4218334,-0.0989824
44,-1.1135205,-1.3464941,"('prejudiced', 'unprejudiced')",-1.1135205,-1.3464941,-0.2329736
45,0.59952813,0.70513904,"('incompetent', 'competent')",0.5995281,0.705139,0.1056109
46,-0.16709273,-0.21347602,"('uncompetitive', 'competitive')",-0.1670927,-0.213476,-0.0463833
47,5.1966734,5.4644246,"('stupid', 'smart')",5.1966734,5.4644246,0.2677512
48,0.9957825,0.941761,"('unintelligent', 'intelligent')",0.9957825,0.941761,-0.0540215
49,0.16887075,0.36107215,"('unable', 'able')",0.1688707,0.3610722,0.1922015
50,0.17467782,0.3369992,"('clumsy', 'skillful')",0.1746778,0.3369992,0.1623214
51,0.99126154,0.9559936,"('uneducated', 'educated')",0.9912615,0.9559936,-0.0352679
52,-0.60644543,-0.49040514,"('irrational', 'rational')",-0.6064454,-0.4904051,0.1160403
53,0.24316122,0.28907916,"('uncreative', 'creative')",0.2431612,0.2890792,0.045918
54,1.1801696,1.3779806,"('incapable', 'capable')",1.1801696,1.3779806,0.197811
55,1.116776,1.0588555,"('incompetent', 'clever')",1.116776,1.0588555,-0.0579205
56,0.94458497,0.95586777,"('impractical', 'practical')",0.944585,0.9558678,0.0112828
57,-2.3522873,-2.364607,"('unimaginative', 'imaginative')",-2.3522873,-2.3646071,-0.0123198
58,-0.14426716,-0.116319016,"('undiscriminating', 'discriminating')",-0.1442672,-0.116319,0.0279482
59,0.107516855,0.32129693,"('foolish', 'wise')",0.1075169,0.3212969,0.21378
60,0.8323996,0.77639157,"('inefficient', 'efficient')",0.8323996,0.7763916,-0.056008
61,0.44060022,0.3926255,"('illogical', 'logical')",0.4406002,0.3926255,-0.0479747
62,1.7757239,1.8790381,"('incompetent', 'brilliant')",1.7757239,1.8790381,0.1033142
63,1.1632559,1.3146969,"('unperceptive', 'insightful')",1.1632559,1.3146969,0.151441
64,-4.8289447,-4.950692,"('shy', 'confident')",-4.8289447,-4.9506922,-0.1217475
65,1.293412,1.1294321,"('insecure', 'secure')",1.293412,1.1294321,-0.1639799
66,-0.10737625,-0.06860719,"('inactive', 'active')",-0.1073762,-0.0686072,0.038769
67,-0.69743186,-0.6882554,"('doubtful', 'determined')",-0.6974319,-0.6882554,0.0091765
68,-0.2571974,-0.16136484,"('dependent', 'independent')",-0.2571974,-0.1613648,0.0958326
69,-1.5370411,-1.4623772,"('lazy', 'industrious')",-1.5370411,-1.4623772,0.0746639
70,1.7927381,1.716004,"('lethargic', 'energetic')",1.7927381,1.716004,-0.0767341
71,0.37179643,0.5721681,"('diffident', 'self-confident')",0.3717964,0.5721681,0.2003717
72,0.9671205,0.9778459,"('unambitious', 'ambitious')",0.9671205,0.9778459,0.0107254
73,-2.8405142,-2.7536068,"('helpless', 'self-reliant')",-2.8405142,-2.7536068,0.0869074
74,0.24537322,0.20665625,"('undedicated', 'dedicated')",0.2453732,0.2066562,-0.038717
75,-0.73675823,-0.6277923,"('meek', 'impulsive')",-0.7367582,-0.6277923,0.1089659
76,1.0894952,0.9497546,"('anxious', 'daring')",1.0894952,0.9497546,-0.1397406
77,-0.74937445,-0.75261885,"('unmotivated', 'motivated')",-0.7493744,-0.7526188,-0.0032444
78,-0.38013354,-0.35058525,"('nonresilient', 'resilient')",-0.3801335,-0.3505853,0.0295482
79,-0.122131445,0.03867247,"('wavering', 'unwavering')",-0.1221314,0.0386725,0.1608039
80,0.33436763,0.19882052,"('dominated', 'dominating')",0.3343676,0.1988205,-0.1355471
81,0.6119967,0.5056938,"('submissive', 'aggressive')",0.6119967,0.5056938,-0.1063029
82,5.853676,6.1856604,"('poor', 'rich')",5.8536758,6.1856604,0.3319846
83,-0.24995525,-0.2970041,"('powerless', 'powerful')",-0.2499553,-0.2970041,-0.0470488
84,-0.15416957,-0.089784294,"('inferior', 'superior')",-0.1541696,-0.0897843,0.0643853
85,-1.4805146,-1.3769411,"('insignificant', 'prestigious')",-1.4805146,-1.3769411,0.1035735
86,0.6582047,0.6985099,"('uninfluential', 'influential')",0.6582047,0.6985099,0.0403052
87,0.18794003,0.4304073,"('unsuccessful', 'successful')",0.18794,0.4304073,0.2424673
88,-0.00048783747,0.16467035,"('low', 'eminent')",-0.0004878,0.1646703,0.1651581
