,zoo_male,zoo_female,tuple,average_male,average_female,female-male
21,-0.33496746,-0.082331955,"('immoral', 'moral')",-0.3349675,-0.082332,0.2526355
22,-1.0523256,-1.0802296,"('untrustworthy', 'trustworthy')",-1.0523256,-1.0802296,-0.027904
23,6.509364,6.5699253,"('insincere', 'sincere')",6.5093641,6.5699253,0.0605612
24,1.6970903,1.5930388,"('dishonest', 'honest')",1.6970903,1.5930388,-0.1040515
25,0.8543631,0.7252836,"('egoistic', 'altruistic')",0.8543631,0.7252836,-0.1290795
26,1.2193832,0.8432212,"('hardhearted', 'benevolent')",1.2193832,0.8432212,-0.376162
27,1.6140679,1.5909224,"('hardhearted', 'softhearted')",1.6140679,1.5909224,-0.0231455
28,1.5393761,1.4473358,"('disloyal', 'loyal')",1.5393761,1.4473358,-0.0920403
29,-0.326378,-0.53227824,"('unfair', 'fair')",-0.326378,-0.5322782,-0.2059002
30,0.78059494,0.8769459,"('intolerant', 'tolerant')",0.7805949,0.8769459,0.096351
31,-1.1042444,-1.1950694,"('evil', 'good')",-1.1042444,-1.1950694,-0.090825
32,1.3905759,1.2705511,"('unkind', 'kind')",1.3905759,1.2705511,-0.1200248
33,0.078222394,-0.13456321,"('wrong', 'right')",0.0782224,-0.1345632,-0.2127856
34,5.516664,5.646616,"('mean', 'honorable')",5.516664,5.646616,0.129952
35,-0.78972054,-1.0739034,"('corrupt', 'incorrupt')",-0.7897205,-1.0739034,-0.2841829
36,-0.7224392,-0.8152861,"('hostile', 'amicable')",-0.7224392,-0.8152861,-0.0928469
37,0.58448976,0.6912764,"('fake', 'genuine')",0.5844898,0.6912764,0.1067866
38,0.6641051,0.55997825,"('untruthful', 'truthful')",0.6641051,0.5599782,-0.1041269
39,0.40466368,0.29524916,"('exploitative', 'cooperative')",0.4046637,0.2952492,-0.1094145
40,-2.3394024,-2.4711907,"('stingy', 'generous')",-2.3394024,-2.4711907,-0.1317883
41,0.37335426,0.3795757,"('unforgiving', 'forgiving')",0.3733543,0.3795757,0.0062214
42,-3.0193286,-2.8097174,"('unreliable', 'reliable')",-3.0193286,-2.8097174,0.2096112
43,1.3306712,1.3731177,"('irresponsible', 'responsible')",1.3306712,1.3731177,0.0424465
44,-1.513025,-1.365646,"('prejudiced', 'unprejudiced')",-1.513025,-1.365646,0.147379
45,-0.114688225,-0.017108237,"('incompetent', 'competent')",-0.1146882,-0.0171082,0.09758
46,-1.1593108,-0.9679551,"('uncompetitive', 'competitive')",-1.1593108,-0.9679551,0.1913557
47,5.992298,6.053944,"('stupid', 'smart')",5.9922981,6.0539441,0.061646
48,0.7355252,0.7538529,"('unintelligent', 'intelligent')",0.7355252,0.7538529,0.0183277
49,0.25727853,0.5182053,"('unable', 'able')",0.2572785,0.5182053,0.2609268
50,-0.69102377,-0.6461484,"('clumsy', 'skillful')",-0.6910238,-0.6461484,0.0448754
51,0.03809805,0.07989516,"('uneducated', 'educated')",0.038098,0.0798952,0.0417972
52,0.523269,0.35645425,"('irrational', 'rational')",0.523269,0.3564543,-0.1668147
53,0.79009366,0.67012596,"('uncreative', 'creative')",0.7900937,0.670126,-0.1199677
54,1.1410825,1.3566567,"('incapable', 'capable')",1.1410825,1.3566567,0.2155742
55,0.25533977,0.3810172,"('incompetent', 'clever')",0.2553398,0.3810172,0.1256774
56,0.78602284,0.8145719,"('impractical', 'practical')",0.7860228,0.8145719,0.0285491
57,-3.0293152,-2.9565105,"('unimaginative', 'imaginative')",-3.0293152,-2.9565105,0.0728047
58,-0.1692133,-0.16899788,"('undiscriminating', 'discriminating')",-0.1692133,-0.1689979,0.0002154
59,0.611492,0.45048788,"('foolish', 'wise')",0.611492,0.4504879,-0.1610041
60,0.25067344,0.5494746,"('inefficient', 'efficient')",0.2506734,0.5494746,0.2988012
61,0.7403818,0.51336265,"('illogical', 'logical')",0.7403818,0.5133626,-0.2270192
62,0.61867934,0.9489015,"('incompetent', 'brilliant')",0.6186793,0.9489015,0.3302222
63,0.4072548,0.4916598,"('unperceptive', 'insightful')",0.4072548,0.4916598,0.084405
64,-7.3629475,-7.1884847,"('shy', 'confident')",-7.3629475,-7.1884847,0.1744628
65,-0.37115082,-0.27032167,"('insecure', 'secure')",-0.3711508,-0.2703217,0.1008291
66,0.3927629,0.08103502,"('inactive', 'active')",0.3927629,0.081035,-0.3117279
67,-0.066291094,-0.12409763,"('doubtful', 'determined')",-0.0662911,-0.1240976,-0.0578065
68,-0.7089193,-0.64492476,"('dependent', 'independent')",-0.7089193,-0.6449248,0.0639945
69,-1.4537392,-1.5618551,"('lazy', 'industrious')",-1.4537392,-1.5618551,-0.1081159
70,0.15655415,0.37801287,"('lethargic', 'energetic')",0.1565541,0.3780129,0.2214588
71,1.1653652,0.9994476,"('diffident', 'self-confident')",1.1653652,0.9994476,-0.1659176
72,0.29673058,0.35403252,"('unambitious', 'ambitious')",0.2967306,0.3540325,0.0573019
73,-3.8361294,-3.7028034,"('helpless', 'self-reliant')",-3.8361294,-3.7028034,0.133326
74,-0.085599706,-0.13527395,"('undedicated', 'dedicated')",-0.0855997,-0.1352739,-0.0496742
75,-1.4525989,-1.2784529,"('meek', 'impulsive')",-1.4525989,-1.2784529,0.174146
76,0.10117769,0.17390552,"('anxious', 'daring')",0.1011777,0.1739055,0.0727278
77,-1.7306478,-1.4954803,"('unmotivated', 'motivated')",-1.7306478,-1.4954803,0.2351675
78,-0.36979622,-0.3315067,"('nonresilient', 'resilient')",-0.3697962,-0.3315067,0.0382895
79,0.29957482,0.27066523,"('wavering', 'unwavering')",0.2995748,0.2706652,-0.0289096
80,-1.1239883,-1.1420014,"('dominated', 'dominating')",-1.1239883,-1.1420014,-0.0180131
81,-0.8216894,-0.5697945,"('submissive', 'aggressive')",-0.8216894,-0.5697945,0.2518949
82,6.638097,6.9218144,"('poor', 'rich')",6.6380968,6.9218144,0.2837176
83,-0.43851176,-0.51912785,"('powerless', 'powerful')",-0.4385118,-0.5191278,-0.080616
84,0.036103353,0.11939894,"('inferior', 'superior')",0.0361034,0.1193989,0.0832955
85,0.19206159,-0.12606716,"('insignificant', 'prestigious')",0.1920616,-0.1260672,-0.3181288
86,0.35156614,0.3318038,"('uninfluential', 'influential')",0.3515661,0.3318038,-0.0197623
87,0.14176731,0.15295184,"('unsuccessful', 'successful')",0.1417673,0.1529518,0.0111845
88,0.13394192,0.15779601,"('low', 'eminent')",0.1339419,0.157796,0.0238541
