,alder_male,alder_female,tuple,average_male,average_female,female-male
68,-0.23759,-0.20398758,"('dependent', 'independent')",-0.23759,-0.2039876,0.0336024
69,-0.39538065,-0.453585,"('lazy', 'industrious')",-0.3953806,-0.453585,-0.0582044
70,0.33052787,0.2690102,"('lethargic', 'energetic')",0.3305279,0.2690102,-0.0615177
71,-0.19220811,-0.20460263,"('diffident', 'self-confident')",-0.1922081,-0.2046026,-0.0123945
72,-0.13587825,-0.1994965,"('unambitious', 'ambitious')",-0.1358783,-0.1994965,-0.0636182
73,-1.6830205,-1.5224661,"('helpless', 'self-reliant')",-1.6830205,-1.5224661,0.1605544
74,-0.6581496,-0.7795944,"('undedicated', 'dedicated')",-0.6581496,-0.7795944,-0.1214448
75,-0.23414668,-0.17109716,"('meek', 'impulsive')",-0.2341467,-0.1710972,0.0630495
76,-0.38159198,-0.4430073,"('anxious', 'daring')",-0.381592,-0.4430073,-0.0614153
77,-0.8558885,-0.80279994,"('unmotivated', 'motivated')",-0.8558885,-0.8027999,0.0530886
78,-0.7898955,-0.6625804,"('nonresilient', 'resilient')",-0.7898955,-0.6625804,0.1273151
79,-0.7953006,-0.8548218,"('wavering', 'unwavering')",-0.7953006,-0.8548218,-0.0595212
80,0.53143716,0.48910487,"('dominated', 'dominating')",0.5314372,0.4891049,-0.0423323
81,-0.021913119,0.029770093,"('submissive', 'aggressive')",-0.0219131,0.0297701,0.0516832
82,3.2697976,3.2859504,"('poor', 'rich')",3.2697976,3.2859504,0.0161528
83,-0.15100166,-0.3714928,"('powerless', 'powerful')",-0.1510017,-0.3714928,-0.2204911
84,-0.057463832,-0.034846123,"('inferior', 'superior')",-0.0574638,-0.0348461,0.0226177
85,-1.0339644,-1.0971053,"('insignificant', 'prestigious')",-1.0339644,-1.0971053,-0.0631409
86,-0.14048222,-0.4298358,"('uninfluential', 'influential')",-0.1404822,-0.4298358,-0.2893536
87,0.105502084,0.08932567,"('unsuccessful', 'successful')",0.1055021,0.0893257,-0.0161764
88,-0.9616281,-1.0922875,"('low', 'eminent')",-0.9616281,-1.0922875,-0.1306594
