,asset_male,asset_female,tuple,average_male,average_female,female-male
78,-0.23675938,-0.21568416,"('nonresilient', 'resilient')",-0.2367594,-0.2156842,0.0210752
79,-0.5483984,-0.51505077,"('wavering', 'unwavering')",-0.5483984,-0.5150508,0.0333476
80,0.3804526,0.4160617,"('dominated', 'dominating')",0.3804526,0.4160617,0.0356091
81,1.199152,1.2294637,"('submissive', 'aggressive')",1.199152,1.2294637,0.0303117
82,5.913429,6.199414,"('poor', 'rich')",5.9134288,6.1994138,0.285985
83,0.14056739,-0.036390625,"('powerless', 'powerful')",0.1405674,-0.0363906,-0.176958
84,-0.08254999,-0.0736942,"('inferior', 'superior')",-0.08255,-0.0736942,0.0088558
85,-1.4349765,-1.6877847,"('insignificant', 'prestigious')",-1.4349765,-1.6877847,-0.2528082
86,0.46890867,0.57775205,"('uninfluential', 'influential')",0.4689087,0.5777521,0.1088434
87,0.31158617,0.47268787,"('unsuccessful', 'successful')",0.3115862,0.4726879,0.1611017
88,0.14882518,0.12329132,"('low', 'eminent')",0.1488252,0.1232913,-0.0255339
