,co-producer_male,co-producer_female,tuple,average_male,average_female,female-male
49,-0.9186248,-0.71477246,"('unable', 'able')",-0.9186248,-0.7147725,0.2038523
50,0.43764898,0.58919114,"('clumsy', 'skillful')",0.437649,0.5891911,0.1515421
51,0.62197,0.33280692,"('uneducated', 'educated')",0.62197,0.3328069,-0.2891631
52,-1.5126584,-1.3772523,"('irrational', 'rational')",-1.5126584,-1.3772523,0.1354061
53,-1.3562535,-0.9013675,"('uncreative', 'creative')",-1.3562535,-0.9013675,0.454886
54,-1.2668715,-1.1215565,"('incapable', 'capable')",-1.2668715,-1.1215565,0.145315
55,0.28863394,-0.015655346,"('incompetent', 'clever')",0.2886339,-0.0156553,-0.3042892
56,1.4526398,1.1895721,"('impractical', 'practical')",1.4526398,1.1895721,-0.2630677
57,-0.4409203,-0.43706235,"('unimaginative', 'imaginative')",-0.4409203,-0.4370624,0.0038579
58,1.1411316,1.1989032,"('undiscriminating', 'discriminating')",1.1411316,1.1989032,0.0577716
59,-0.24684623,0.030728862,"('foolish', 'wise')",-0.2468462,0.0307289,0.2775751
60,0.5807348,0.38104704,"('inefficient', 'efficient')",0.5807348,0.381047,-0.1996878
61,-0.13761422,-0.18026285,"('illogical', 'logical')",-0.1376142,-0.1802628,-0.0426486
62,0.8122494,0.6833668,"('incompetent', 'brilliant')",0.8122494,0.6833668,-0.1288826
63,0.21721122,0.25916424,"('unperceptive', 'insightful')",0.2172112,0.2591642,0.041953
64,0.9503717,0.6228803,"('shy', 'confident')",0.9503717,0.6228803,-0.3274914
65,1.0806948,0.4984047,"('insecure', 'secure')",1.0806948,0.4984047,-0.5822901
66,0.090756916,0.14024696,"('inactive', 'active')",0.0907569,0.140247,0.0494901
67,1.131372,1.0314596,"('doubtful', 'determined')",1.131372,1.0314596,-0.0999124
68,-0.64193183,-0.5149214,"('dependent', 'independent')",-0.6419318,-0.5149214,0.1270104
69,-0.24293521,-0.013891231,"('lazy', 'industrious')",-0.2429352,-0.0138912,0.229044
70,1.4788741,1.3832364,"('lethargic', 'energetic')",1.4788741,1.3832364,-0.0956377
71,-0.5110493,-0.41472846,"('diffident', 'self-confident')",-0.5110493,-0.4147285,0.0963208
72,0.3037247,0.2839219,"('unambitious', 'ambitious')",0.3037247,0.2839219,-0.0198028
73,1.8951013,1.8955256,"('helpless', 'self-reliant')",1.8951013,1.8955256,0.0004243
74,0.9050027,1.0809983,"('undedicated', 'dedicated')",0.9050027,1.0809983,0.1759956
75,0.46958148,0.85186934,"('meek', 'impulsive')",0.4695815,0.8518693,0.3822878
76,0.21186613,0.017110467,"('anxious', 'daring')",0.2118661,0.0171105,-0.1947556
77,-0.1936094,-0.14760645,"('unmotivated', 'motivated')",-0.1936094,-0.1476064,0.046003
78,-0.57937616,-0.43089223,"('nonresilient', 'resilient')",-0.5793762,-0.4308922,0.148484
79,-1.1154311,-0.889793,"('wavering', 'unwavering')",-1.1154311,-0.889793,0.2256381
80,1.4077595,0.93912846,"('dominated', 'dominating')",1.4077595,0.9391285,-0.468631
81,0.19872774,-0.43641055,"('submissive', 'aggressive')",0.1987277,-0.4364105,-0.6351382
82,-0.20604932,0.019788489,"('poor', 'rich')",-0.2060493,0.0197885,0.2258378
83,-0.13619916,-0.37708533,"('powerless', 'powerful')",-0.1361992,-0.3770853,-0.2408861
84,2.1439452,2.042935,"('inferior', 'superior')",2.1439452,2.0429349,-0.1010103
85,-1.0504297,-0.61406535,"('insignificant', 'prestigious')",-1.0504297,-0.6140653,0.4363644
86,-1.3518739,-1.4054459,"('uninfluential', 'influential')",-1.3518739,-1.4054459,-0.053572
87,0.5313993,0.4125228,"('unsuccessful', 'successful')",0.5313993,0.4125228,-0.1188765
88,0.20747678,0.2654503,"('low', 'eminent')",0.2074768,0.2654503,0.0579735
