,zoetis_male,zoetis_female,tuple,inc_male,inc_female,average_male,average_female,female-male
33,-0.31432986,-0.37447098,"('wrong', 'right')",-0.668224,-0.7377096,-0.4912769,-0.5560903,-0.0648134
34,-0.17574845,-0.07232344,"('mean', 'honorable')",5.467646,5.4987645,2.6459489,2.7132206,0.0672717
35,-0.53413856,-0.6266689,"('corrupt', 'incorrupt')",-0.2877698,-0.44003275,-0.4109542,-0.5333508,-0.1223966
36,-1.5977349,-1.6585268,"('hostile', 'amicable')",0.21090358,-0.02746516,-0.6934156,-0.8429959,-0.1495803
37,0.6294367,0.607843,"('fake', 'genuine')",0.06507086,0.04544153,0.3472538,0.3266422,-0.0206116
38,-0.2734258,-0.20274535,"('untruthful', 'truthful')",-0.27254698,-0.27746695,-0.2729864,-0.2401062,0.0328802
39,0.7272171,0.7423249,"('exploitative', 'cooperative')",0.6209779,0.6197029,0.6740975,0.6810139,0.0069164
40,0.28286707,0.27831998,"('stingy', 'generous')",-1.5711242,-1.6642787,-0.6441286,-0.6929794,-0.0488508
41,0.77659315,0.7998261,"('unforgiving', 'forgiving')",0.24018031,0.13912861,0.5083867,0.4694774,-0.0389093
42,0.6617729,0.7351833,"('unreliable', 'reliable')",-2.841568,-2.7588909,-1.0898975,-1.0118538,0.0780437
43,-0.0052416027,0.11085962,"('irresponsible', 'responsible')",0.42941985,0.4665349,0.2120891,0.2886973,0.0766082
44,0.28028324,0.27230957,"('prejudiced', 'unprejudiced')",-1.0758,-1.0488553,-0.3977584,-0.3882729,0.0094855
45,-0.41229331,-0.31602776,"('incompetent', 'competent')",-0.16602837,-0.14568928,-0.2891608,-0.2308585,0.0583023
46,0.054011703,0.17325707,"('uncompetitive', 'competitive')",-0.33171946,-0.24358748,-0.1388539,-0.0351652,0.1036887
47,-0.4687815,-0.4745373,"('stupid', 'smart')",4.952914,4.9624195,2.2420664,2.2439411,0.0018747
48,0.7935804,0.7448546,"('unintelligent', 'intelligent')",0.8175618,0.8027251,0.8055711,0.7737899,-0.0317812
49,-0.35927188,-0.18899654,"('unable', 'able')",0.22860795,0.31827354,-0.065332,0.0646385,0.1299705
50,0.037867133,0.09275962,"('clumsy', 'skillful')",-0.0017113686,-0.054013055,0.0180779,0.0193733,0.0012954
51,-0.24997252,-0.39645186,"('uneducated', 'educated')",0.39155984,0.31864363,0.0707937,-0.0389041,-0.1096978
52,-0.81039286,-0.9520421,"('irrational', 'rational')",0.32297552,0.13477081,-0.2437087,-0.4086356,-0.1649269
53,-1.4272159,-1.3817079,"('uncreative', 'creative')",0.5112346,0.45833427,-0.4579907,-0.4616868,-0.0036961
54,-0.71494013,-0.7601234,"('incapable', 'capable')",0.95717114,0.9847165,0.1211155,0.1122966,-0.0088189
55,0.94671065,1.0155735,"('incompetent', 'clever')",0.3405102,0.39041024,0.6436104,0.7029918,0.0593814
56,0.37909392,0.37455598,"('impractical', 'practical')",0.010678537,0.06388454,0.1948862,0.2192203,0.0243341
57,0.11663325,0.11958684,"('unimaginative', 'imaginative')",-2.0635517,-2.0314956,-0.9734592,-0.9559544,0.0175048
58,0.17095092,0.16640712,"('undiscriminating', 'discriminating')",0.09846159,0.057626076,0.1347063,0.1120166,-0.0226897
59,-0.17175704,-0.21017984,"('foolish', 'wise')",0.2850291,0.22328287,0.056636,0.0065515,-0.0500845
60,1.0198835,1.1101748,"('inefficient', 'efficient')",0.23075017,0.38805062,0.6253169,0.7491127,0.1237958
61,-0.4193213,-0.4848693,"('illogical', 'logical')",0.23384273,0.083502375,-0.0927393,-0.2006835,-0.1079442
62,0.5089602,0.655685,"('incompetent', 'brilliant')",0.19396722,0.36729848,0.3514637,0.5114918,0.1600281
63,0.24990115,0.3675502,"('unperceptive', 'insightful')",0.8126778,0.9046679,0.5312895,0.6361091,0.1048196
64,-0.14035548,-0.12456711,"('shy', 'confident')",-5.8137574,-5.6990423,-2.9770565,-2.9118047,0.0652518
65,0.7090621,0.65519667,"('insecure', 'secure')",0.012585849,0.008920364,0.360824,0.3320585,-0.0287655
66,-1.2069211,-1.2137591,"('inactive', 'active')",0.32727313,0.3310116,-0.439824,-0.4413737,-0.0015497
67,0.39174223,0.3752846,"('doubtful', 'determined')",-0.31018397,-0.27372107,0.0407791,0.0507818,0.0100027
68,-0.24042805,-0.22568712,"('dependent', 'independent')",-0.44538537,-0.4652465,-0.3429067,-0.3454668,-0.0025601
69,-0.34557602,-0.29509,"('lazy', 'industrious')",-0.4066362,-0.3860742,-0.3761061,-0.3405821,0.035524
70,0.23403963,0.31149065,"('lethargic', 'energetic')",0.39711457,0.4772778,0.3155771,0.3943842,0.0788071
71,-0.8272489,-0.7948133,"('diffident', 'self-confident')",0.35196233,0.39533055,-0.2376433,-0.1997414,0.0379019
72,0.092497975,0.07223728,"('unambitious', 'ambitious')",-0.9895233,-0.9962128,-0.4485127,-0.4619877,-0.013475
73,0.61305255,0.60464627,"('helpless', 'self-reliant')",-2.7423594,-2.7353723,-1.0646534,-1.065363,-0.0007096
74,0.84813386,0.8874472,"('undedicated', 'dedicated')",0.16875456,0.15414852,0.5084442,0.5207978,0.0123536
75,0.28703845,0.28313133,"('meek', 'impulsive')",-0.43823946,-0.3699051,-0.0756005,-0.0433869,0.0322136
76,1.0840212,1.1408545,"('anxious', 'daring')",0.35585836,0.44404614,0.7199398,0.7924503,0.0725105
77,-0.5037109,-0.48170963,"('unmotivated', 'motivated')",-1.0661551,-0.8974663,-0.784933,-0.689588,0.095345
78,0.19817126,0.31195682,"('nonresilient', 'resilient')",0.1983948,0.31244996,0.198283,0.3122034,0.1139204
79,-0.92410266,-0.9179472,"('wavering', 'unwavering')",-0.30137467,-0.2834316,-0.6127387,-0.6006894,0.0120493
80,0.41934305,0.3917569,"('dominated', 'dominating')",-1.11393,-1.0087416,-0.3472935,-0.3084924,0.0388011
81,0.9722073,0.871011,"('submissive', 'aggressive')",-0.4225012,-0.33023685,0.2748531,0.2703871,-0.004466
82,-0.7973132,-0.8448668,"('poor', 'rich')",5.2659755,5.1966066,2.2343311,2.1758699,-0.0584612
83,-0.054785836,-0.08397784,"('powerless', 'powerful')",-0.78672934,-0.7715673,-0.4207576,-0.4277726,-0.007015
84,0.05377786,-0.024061192,"('inferior', 'superior')",1.0571786,1.0167092,0.5554782,0.496324,-0.0591542
85,0.08506464,0.05148869,"('insignificant', 'prestigious')",0.74292994,0.6698447,0.4139973,0.3606667,-0.0533306
86,-0.4396084,-0.5282089,"('uninfluential', 'influential')",-0.24699146,-0.35032105,-0.3432999,-0.439265,-0.0959651
87,-0.5871414,-0.6380051,"('unsuccessful', 'successful')",0.942328,1.064966,0.1775933,0.2134804,0.0358871
88,-0.36258268,-0.45871726,"('low', 'eminent')",0.48227406,0.46706945,0.0598457,0.0041761,-0.0556696
