,subsection_male,subsection_female,tuple,average_male,average_female,female-male
50,0.027693419,0.17349878,"('clumsy', 'skillful')",0.0276934,0.1734988,0.1458054
51,-0.027464792,-0.009661857,"('uneducated', 'educated')",-0.0274648,-0.0096619,0.0178029
52,-1.3321227,-1.2622261,"('irrational', 'rational')",-1.3321227,-1.2622261,0.0698966
53,-1.1287717,-1.0827312,"('uncreative', 'creative')",-1.1287717,-1.0827312,0.0460405
54,-0.11932954,0.06843123,"('incapable', 'capable')",-0.1193295,0.0684312,0.1877607
55,0.76513255,0.42009825,"('incompetent', 'clever')",0.7651325,0.4200982,-0.3450343
56,1.441277,1.1325389,"('impractical', 'practical')",1.441277,1.1325389,-0.3087381
57,-1.9744617,-2.2025106,"('unimaginative', 'imaginative')",-1.9744617,-2.2025106,-0.2280489
58,1.3649545,0.9572443,"('undiscriminating', 'discriminating')",1.3649545,0.9572443,-0.4077102
59,-1.0590146,-0.86717534,"('foolish', 'wise')",-1.0590146,-0.8671753,0.1918393
60,0.99295616,0.7592669,"('inefficient', 'efficient')",0.9929562,0.7592669,-0.2336893
61,-0.43523362,-0.86045384,"('illogical', 'logical')",-0.4352336,-0.8604538,-0.4252202
62,1.0730475,0.96040887,"('incompetent', 'brilliant')",1.0730475,0.9604089,-0.1126386
63,0.12398005,-0.0029173475,"('unperceptive', 'insightful')",0.1239801,-0.0029173,-0.1268974
64,-2.447862,-2.582427,"('shy', 'confident')",-2.4478619,-2.582427,-0.1345651
65,0.84322023,0.43745807,"('insecure', 'secure')",0.8432202,0.4374581,-0.4057621
66,-0.0645017,-0.10289674,"('inactive', 'active')",-0.0645017,-0.1028967,-0.038395
67,0.9581199,0.9787549,"('doubtful', 'determined')",0.9581199,0.9787549,0.020635
68,-0.6115779,-0.3857591,"('dependent', 'independent')",-0.6115779,-0.3857591,0.2258188
69,-1.3322232,-0.99994445,"('lazy', 'industrious')",-1.3322232,-0.9999444,0.3322788
70,0.8559739,0.61720765,"('lethargic', 'energetic')",0.8559739,0.6172076,-0.2387663
71,-1.403008,-1.2042289,"('diffident', 'self-confident')",-1.403008,-1.2042289,0.1987791
72,0.6725755,0.5191016,"('unambitious', 'ambitious')",0.6725755,0.5191016,-0.1534739
73,-0.9165255,-0.67796916,"('helpless', 'self-reliant')",-0.9165255,-0.6779692,0.2385563
74,-0.24883392,-0.5252005,"('undedicated', 'dedicated')",-0.2488339,-0.5252005,-0.2763666
75,-0.20390885,0.039975077,"('meek', 'impulsive')",-0.2039088,0.0399751,0.2438839
76,0.99036694,0.69817257,"('anxious', 'daring')",0.9903669,0.6981726,-0.2921943
77,-0.48505983,-0.41136846,"('unmotivated', 'motivated')",-0.4850598,-0.4113685,0.0736913
78,-1.512133,-1.4427277,"('nonresilient', 'resilient')",-1.512133,-1.4427277,0.0694053
79,-1.1247084,-0.8505504,"('wavering', 'unwavering')",-1.1247084,-0.8505504,0.274158
80,1.0080842,0.6639118,"('dominated', 'dominating')",1.0080842,0.6639118,-0.3441724
81,0.58483154,0.17128396,"('submissive', 'aggressive')",0.5848315,0.171284,-0.4135475
82,2.4852655,2.7710261,"('poor', 'rich')",2.4852655,2.7710261,0.2857606
83,-0.21294926,-0.50087345,"('powerless', 'powerful')",-0.2129493,-0.5008734,-0.2879241
84,0.27076972,0.25276545,"('inferior', 'superior')",0.2707697,0.2527654,-0.0180043
85,-2.2639883,-2.089914,"('insignificant', 'prestigious')",-2.2639883,-2.0899141,0.1740742
86,-0.5143534,-0.81455564,"('uninfluential', 'influential')",-0.5143534,-0.8145556,-0.3002022
87,-0.33448046,-0.38789457,"('unsuccessful', 'successful')",-0.3344805,-0.3878946,-0.0534141
88,0.08896292,-0.19452728,"('low', 'eminent')",0.0889629,-0.1945273,-0.2834902
