,self_male,self_female,tuple,average_male,average_female,female-male
33,-0.6166368,-0.60490036,"('wrong', 'right')",-0.6166368,-0.6049004,0.0117364
34,4.7481,4.8961344,"('mean', 'honorable')",4.7480998,4.8961344,0.1480346
35,-0.5612869,-0.5847611,"('corrupt', 'incorrupt')",-0.5612869,-0.5847611,-0.0234742
36,-0.55914176,-0.52818847,"('hostile', 'amicable')",-0.5591418,-0.5281885,0.0309533
37,1.1928381,1.1383196,"('fake', 'genuine')",1.1928381,1.1383196,-0.0545185
38,0.4758931,0.402284,"('untruthful', 'truthful')",0.4758931,0.402284,-0.0736091
39,-0.03158655,-0.041459635,"('exploitative', 'cooperative')",-0.0315866,-0.0414596,-0.009873
40,-1.1331266,-1.1547327,"('stingy', 'generous')",-1.1331266,-1.1547327,-0.0216061
41,-0.17152607,-0.27343076,"('unforgiving', 'forgiving')",-0.1715261,-0.2734308,-0.1019047
42,-1.9080629,-1.9036391,"('unreliable', 'reliable')",-1.9080629,-1.9036391,0.0044238
43,1.4345866,1.2540274,"('irresponsible', 'responsible')",1.4345866,1.2540274,-0.1805592
44,-1.1140937,-1.2925619,"('prejudiced', 'unprejudiced')",-1.1140937,-1.2925619,-0.1784682
45,0.2537467,0.2553555,"('incompetent', 'competent')",0.2537467,0.2553555,0.0016088
46,-0.7793403,-0.81531,"('uncompetitive', 'competitive')",-0.7793403,-0.81531,-0.0359697
47,5.5941567,5.7650466,"('stupid', 'smart')",5.5941567,5.7650466,0.1708899
48,0.92585903,0.85049695,"('unintelligent', 'intelligent')",0.925859,0.8504969,-0.0753621
49,0.21642609,0.33115634,"('unable', 'able')",0.2164261,0.3311563,0.1147302
50,0.5634673,0.7206865,"('clumsy', 'skillful')",0.5634673,0.7206865,0.1572192
51,0.89323765,0.87594485,"('uneducated', 'educated')",0.8932377,0.8759449,-0.0172928
52,-0.39372453,-0.34774473,"('irrational', 'rational')",-0.3937245,-0.3477447,0.0459798
53,1.0208721,0.96852994,"('uncreative', 'creative')",1.0208721,0.9685299,-0.0523422
54,1.2637187,1.382999,"('incapable', 'capable')",1.2637187,1.3829989,0.1192802
55,0.82929397,0.74790645,"('incompetent', 'clever')",0.829294,0.7479064,-0.0813876
56,0.442666,0.38104466,"('impractical', 'practical')",0.442666,0.3810447,-0.0616213
57,-2.8285735,-2.7729356,"('unimaginative', 'imaginative')",-2.8285735,-2.7729356,0.0556379
58,-0.1512017,-0.14310335,"('undiscriminating', 'discriminating')",-0.1512017,-0.1431033,0.0080984
59,0.4665142,0.6700644,"('foolish', 'wise')",0.4665142,0.6700644,0.2035502
60,0.48311186,0.34625787,"('inefficient', 'efficient')",0.4831119,0.3462579,-0.136854
61,0.56470376,0.36035907,"('illogical', 'logical')",0.5647038,0.3603591,-0.2043447
62,1.1319934,1.1300342,"('incompetent', 'brilliant')",1.1319934,1.1300342,-0.0019592
63,0.93798804,0.98412365,"('unperceptive', 'insightful')",0.937988,0.9841236,0.0461356
64,-5.9226313,-5.916841,"('shy', 'confident')",-5.9226313,-5.916841,0.0057903
65,0.8575738,0.77235776,"('insecure', 'secure')",0.8575738,0.7723578,-0.085216
66,0.1304522,0.15807435,"('inactive', 'active')",0.1304522,0.1580743,0.0276221
67,-0.68287504,-0.6961638,"('doubtful', 'determined')",-0.682875,-0.6961638,-0.0132888
68,0.020699507,-0.0019500181,"('dependent', 'independent')",0.0206995,-0.00195,-0.0226495
69,-1.5406466,-1.518124,"('lazy', 'industrious')",-1.5406466,-1.518124,0.0225226
70,1.4987708,1.4497275,"('lethargic', 'energetic')",1.4987708,1.4497275,-0.0490433
71,0.7840849,0.8563931,"('diffident', 'self-confident')",0.7840849,0.8563931,0.0723082
72,0.67812115,0.6833064,"('unambitious', 'ambitious')",0.6781211,0.6833064,0.0051853
73,-2.0656633,-1.9558963,"('helpless', 'self-reliant')",-2.0656633,-1.9558963,0.109767
74,0.35465354,0.25420246,"('undedicated', 'dedicated')",0.3546535,0.2542025,-0.100451
75,-0.5659789,-0.40483093,"('meek', 'impulsive')",-0.5659789,-0.4048309,0.161148
76,0.948956,0.85478425,"('anxious', 'daring')",0.948956,0.8547843,-0.0941717
77,-0.99959564,-1.04423,"('unmotivated', 'motivated')",-0.9995956,-1.04423,-0.0446344
78,-0.35081205,-0.44119254,"('nonresilient', 'resilient')",-0.350812,-0.4411925,-0.0903805
79,0.37195253,0.49148622,"('wavering', 'unwavering')",0.3719525,0.4914862,0.1195337
80,-0.03508266,-0.11189078,"('dominated', 'dominating')",-0.0350827,-0.1118908,-0.0768081
81,0.12640467,0.13489765,"('submissive', 'aggressive')",0.1264047,0.1348976,0.0084929
82,6.4683204,6.716353,"('poor', 'rich')",6.4683204,6.7163529,0.2480325
83,-0.557997,-0.6071451,"('powerless', 'powerful')",-0.557997,-0.6071451,-0.0491481
84,0.49971274,0.47566324,"('inferior', 'superior')",0.4997127,0.4756632,-0.0240495
85,-0.8272202,-0.78998524,"('insignificant', 'prestigious')",-0.8272202,-0.7899852,0.037235
86,0.4827486,0.47008273,"('uninfluential', 'influential')",0.4827486,0.4700827,-0.0126659
87,0.24735278,0.42458072,"('unsuccessful', 'successful')",0.2473528,0.4245807,0.1772279
88,0.099929854,0.19745038,"('low', 'eminent')",0.0999299,0.1974504,0.0975205
