,tellabs_male,tellabs_female,tuple,inc_male,inc_female,average_male,average_female,female-male
44,0.21883355,0.18913569,"('prejudiced', 'unprejudiced')",-1.3656833,-1.3890721,-0.5734249,-0.5999682,-0.0265433
45,0.17649561,0.20567544,"('incompetent', 'competent')",0.23398778,0.14114693,0.2052417,0.1734112,-0.0318305
46,0.48937473,0.47018486,"('uncompetitive', 'competitive')",-0.49154606,-0.46698487,-0.0010857,0.0016,0.0026857
47,0.9124798,0.93834823,"('stupid', 'smart')",5.717085,5.7709894,3.3147824,3.3546689,0.0398865
48,0.58508956,0.57630116,"('unintelligent', 'intelligent')",0.93770456,0.93516946,0.7613971,0.7557353,-0.0056618
49,0.12186599,0.3163677,"('unable', 'able')",-0.016892837,0.16615297,0.0524866,0.2412603,0.1887737
50,-0.32001036,-0.2399929,"('clumsy', 'skillful')",0.19422014,0.23129159,-0.0628951,-0.0043507,0.0585444
51,0.121905945,-0.0044054836,"('uneducated', 'educated')",0.4625528,0.42867446,0.2922294,0.2121345,-0.0800949
52,-0.92890936,-1.1250669,"('irrational', 'rational')",0.3317607,0.103376195,-0.2985743,-0.5108454,-0.2122711
53,-1.6332588,-1.6469841,"('uncreative', 'creative')",0.8675301,0.7969514,-0.3828644,-0.4250163,-0.0421519
54,-0.73808926,-0.73791295,"('incapable', 'capable')",1.186997,1.2804996,0.2244539,0.2712933,0.0468394
55,0.9529765,0.9894531,"('incompetent', 'clever')",0.30167794,0.30919236,0.6273272,0.6493227,0.0219955
56,1.1814537,1.075956,"('impractical', 'practical')",0.19831225,0.23941773,0.689883,0.6576868,-0.0321962
57,-0.60828376,-0.719016,"('unimaginative', 'imaginative')",-2.2726035,-2.3784933,-1.4404436,-1.5487547,-0.1083111
58,-0.29334587,-0.3557191,"('undiscriminating', 'discriminating')",0.08255658,0.017266735,-0.1053946,-0.1692262,-0.0638316
59,-0.0587444,-0.02190973,"('foolish', 'wise')",0.4136412,0.39503074,0.1774484,0.1865605,0.0091121
60,2.1214533,2.1002095,"('inefficient', 'efficient')",0.23367645,0.3948428,1.1775649,1.2475262,0.0699613
61,0.19525117,0.043400537,"('illogical', 'logical')",0.28056008,0.035515614,0.2379056,0.0394581,-0.1984475
62,0.9851713,1.0872021,"('incompetent', 'brilliant')",0.36918053,0.65752095,0.6771759,0.8723615,0.1951856
63,0.18190348,0.23884933,"('unperceptive', 'insightful')",0.8923577,1.0365803,0.5371306,0.6377148,0.1005842
64,0.80775404,0.7367961,"('shy', 'confident')",-6.2976646,-6.2983603,-2.7449553,-2.7807822,-0.0358269
65,1.0730486,0.9330048,"('insecure', 'secure')",-0.272803,-0.28707725,0.4001228,0.3229638,-0.077159
66,-1.5175308,-1.5263852,"('inactive', 'active')",0.51388365,0.40919596,-0.5018235,-0.5585946,-0.0567711
67,0.8240391,0.7499256,"('doubtful', 'determined')",-0.35715944,-0.4091233,0.2334398,0.1704012,-0.0630386
68,-0.23962645,-0.25757405,"('dependent', 'independent')",-0.28886527,-0.24230073,-0.2642459,-0.2499374,0.0143085
69,-0.5000367,-0.45935535,"('lazy', 'industrious')",-0.56861997,-0.54617983,-0.5343283,-0.5027676,0.0315607
70,0.088893235,0.13237113,"('lethargic', 'energetic')",0.5136514,0.5659166,0.3012723,0.3491439,0.0478716
71,-0.40545845,-0.36748254,"('diffident', 'self-confident')",0.31905884,0.2514718,-0.0431998,-0.0580054,-0.0148056
72,-0.008374015,-0.049828157,"('unambitious', 'ambitious')",-0.74820775,-0.6711862,-0.3782909,-0.3605072,0.0177837
73,0.1370097,0.08980457,"('helpless', 'self-reliant')",-3.0867798,-3.0384328,-1.4748851,-1.4743141,0.000571
74,0.24369523,0.18848667,"('undedicated', 'dedicated')",0.09593406,-0.016219098,0.1698146,0.0861338,-0.0836808
75,-0.8726236,-0.8520731,"('meek', 'impulsive')",-0.38870484,-0.2769673,-0.6306642,-0.5645202,0.066144
76,0.6422149,0.69592434,"('anxious', 'daring')",0.23299305,0.3169081,0.437604,0.5064162,0.0688122
77,0.01628979,-0.028696591,"('unmotivated', 'motivated')",-0.9772444,-0.8954887,-0.4804773,-0.4620926,0.0183847
78,-0.5246193,-0.38294372,"('nonresilient', 'resilient')",0.15032008,0.2637744,-0.1871496,-0.0595847,0.1275649
79,-1.9901465,-1.9628758,"('wavering', 'unwavering')",-0.085557,-0.027438955,-1.0378518,-0.9951574,0.0426944
80,0.9484652,0.8948835,"('dominated', 'dominating')",-1.3747712,-1.3545126,-0.213153,-0.2298145,-0.0166615
81,1.4536062,1.3468796,"('submissive', 'aggressive')",-0.46686727,-0.35492936,0.4933695,0.4959751,0.0026056
82,-0.22077128,-0.19025943,"('poor', 'rich')",6.373553,6.454515,3.0763907,3.1321278,0.0557371
83,0.01605812,-0.02691812,"('powerless', 'powerful')",-0.79610425,-0.8867966,-0.3900231,-0.4568574,-0.0668343
84,0.121686175,0.084873125,"('inferior', 'superior')",1.0558838,1.0564214,0.588785,0.5706472,-0.0181378
85,-1.4495504,-1.4319593,"('insignificant', 'prestigious')",0.58402807,0.51317453,-0.4327612,-0.4593924,-0.0266312
86,-0.575751,-0.7112341,"('uninfluential', 'influential')",0.018514555,-0.15169868,-0.2786182,-0.4314664,-0.1528482
87,0.32998785,0.19863188,"('unsuccessful', 'successful')",0.6834299,0.6202306,0.5067089,0.4094312,-0.0972777
88,-0.16426681,-0.2728684,"('low', 'eminent')",0.10566199,0.11736241,-0.0293024,-0.077753,-0.0484506
