,sari_male,sari_female,tuple,average_male,average_female,female-male
26,0.06990476,-0.03317733,"('hardhearted', 'benevolent')",0.0699048,-0.0331773,-0.1030821
27,-0.5196931,-0.3816325,"('hardhearted', 'softhearted')",-0.5196931,-0.3816325,0.1380606
28,-0.13012744,-0.12004283,"('disloyal', 'loyal')",-0.1301274,-0.1200428,0.0100846
29,-0.5334321,-0.51764333,"('unfair', 'fair')",-0.5334321,-0.5176433,0.0157888
30,1.3333808,1.3056308,"('intolerant', 'tolerant')",1.3333808,1.3056308,-0.02775
31,-1.6362925,-1.7869543,"('evil', 'good')",-1.6362925,-1.7869543,-0.1506618
32,-0.023756912,0.1069988,"('unkind', 'kind')",-0.0237569,0.1069988,0.1307557
33,-0.27592188,-0.42998448,"('wrong', 'right')",-0.2759219,-0.4299845,-0.1540626
34,1.1495785,1.4673721,"('mean', 'honorable')",1.1495785,1.4673721,0.3177936
35,-0.25861952,-0.5315112,"('corrupt', 'incorrupt')",-0.2586195,-0.5315112,-0.2728917
36,-1.0469818,-1.1876067,"('hostile', 'amicable')",-1.0469818,-1.1876067,-0.1406249
37,0.57511795,0.48840743,"('fake', 'genuine')",0.5751179,0.4884074,-0.0867105
38,0.097151674,-0.026097322,"('untruthful', 'truthful')",0.0971517,-0.0260973,-0.123249
39,0.3668815,0.43965897,"('exploitative', 'cooperative')",0.3668815,0.439659,0.0727775
40,-1.797748,-1.7502937,"('stingy', 'generous')",-1.797748,-1.7502937,0.0474543
41,0.40153396,0.4414635,"('unforgiving', 'forgiving')",0.401534,0.4414635,0.0399295
42,-0.20281479,-0.3019973,"('unreliable', 'reliable')",-0.2028148,-0.3019973,-0.0991825
43,0.23580244,0.30427137,"('irresponsible', 'responsible')",0.2358024,0.3042714,0.068469
44,-0.6372797,-0.66107357,"('prejudiced', 'unprejudiced')",-0.6372797,-0.6610736,-0.0237939
45,0.34186327,0.38767672,"('incompetent', 'competent')",0.3418633,0.3876767,0.0458134
46,0.07560579,0.17651856,"('uncompetitive', 'competitive')",0.0756058,0.1765186,0.1009128
47,1.6906701,2.0731106,"('stupid', 'smart')",1.6906701,2.0731106,0.3824405
48,-0.20832041,-0.06567926,"('unintelligent', 'intelligent')",-0.2083204,-0.0656793,0.1426411
49,-0.8046385,-0.6889626,"('unable', 'able')",-0.8046385,-0.6889626,0.1156759
50,0.17360106,0.13173634,"('clumsy', 'skillful')",0.1736011,0.1317363,-0.0418648
51,1.0692438,0.99545133,"('uneducated', 'educated')",1.0692438,0.9954513,-0.0737925
52,-0.621539,-0.9026828,"('irrational', 'rational')",-0.621539,-0.9026828,-0.2811438
53,-0.82433236,-0.8324434,"('uncreative', 'creative')",-0.8243324,-0.8324434,-0.008111
54,-0.2510066,-0.53884315,"('incapable', 'capable')",-0.2510066,-0.5388432,-0.2878366
55,0.35716122,0.56839776,"('incompetent', 'clever')",0.3571612,0.5683978,0.2112366
56,1.4439692,1.4397441,"('impractical', 'practical')",1.4439692,1.4397441,-0.0042251
57,-1.0278125,-1.357186,"('unimaginative', 'imaginative')",-1.0278125,-1.357186,-0.3293735
58,0.2597292,0.16913578,"('undiscriminating', 'discriminating')",0.2597292,0.1691358,-0.0905934
59,-0.12073997,-0.2754044,"('foolish', 'wise')",-0.12074,-0.2754044,-0.1546644
60,0.92455035,1.1738806,"('inefficient', 'efficient')",0.9245504,1.1738806,0.2493302
61,-0.052446034,-0.0793718,"('illogical', 'logical')",-0.052446,-0.0793718,-0.0269258
62,1.3429505,1.3850677,"('incompetent', 'brilliant')",1.3429505,1.3850677,0.0421172
63,0.4918775,0.5182838,"('unperceptive', 'insightful')",0.4918775,0.5182838,0.0264063
64,-2.0440915,-2.2907867,"('shy', 'confident')",-2.0440915,-2.2907867,-0.2466952
65,-0.39543077,-0.1836045,"('insecure', 'secure')",-0.3954308,-0.1836045,0.2118263
66,-1.3564548,-1.5622475,"('inactive', 'active')",-1.3564548,-1.5622475,-0.2057927
67,0.5109234,0.44501007,"('doubtful', 'determined')",0.5109234,0.4450101,-0.0659133
68,-0.7674636,-0.71627593,"('dependent', 'independent')",-0.7674636,-0.7162759,0.0511877
69,-0.67569506,-0.8133977,"('lazy', 'industrious')",-0.6756951,-0.8133977,-0.1377026
70,0.8267339,0.8680897,"('lethargic', 'energetic')",0.8267339,0.8680897,0.0413558
71,-0.27992716,-0.50491464,"('diffident', 'self-confident')",-0.2799272,-0.5049146,-0.2249874
72,-0.761968,-0.6529427,"('unambitious', 'ambitious')",-0.761968,-0.6529427,0.1090253
73,-0.83102816,-0.92922384,"('helpless', 'self-reliant')",-0.8310282,-0.9292238,-0.0981956
74,0.36132988,0.41303208,"('undedicated', 'dedicated')",0.3613299,0.4130321,0.0517022
75,-0.24025147,-0.39112553,"('meek', 'impulsive')",-0.2402515,-0.3911255,-0.150874
76,0.2700802,0.3869333,"('anxious', 'daring')",0.2700802,0.3869333,0.1168531
77,-0.15896112,-0.1251699,"('unmotivated', 'motivated')",-0.1589611,-0.1251699,0.0337912
78,-0.32642126,-0.2760369,"('nonresilient', 'resilient')",-0.3264213,-0.2760369,0.0503844
79,-0.34059024,-0.6672949,"('wavering', 'unwavering')",-0.3405902,-0.6672949,-0.3267047
80,0.6792763,0.52210444,"('dominated', 'dominating')",0.6792763,0.5221044,-0.1571719
81,0.119744234,0.034480967,"('submissive', 'aggressive')",0.1197442,0.034481,-0.0852632
82,2.6468477,2.7752159,"('poor', 'rich')",2.6468477,2.7752159,0.1283682
83,0.037379034,-0.073522925,"('powerless', 'powerful')",0.037379,-0.0735229,-0.1109019
84,0.10580964,-0.050603125,"('inferior', 'superior')",0.1058096,-0.0506031,-0.1564127
85,-0.15511826,-0.62876016,"('insignificant', 'prestigious')",-0.1551183,-0.6287602,-0.4736419
86,-0.34116477,-0.52291065,"('uninfluential', 'influential')",-0.3411648,-0.5229107,-0.1817459
87,0.20423985,0.024977628,"('unsuccessful', 'successful')",0.2042398,0.0249776,-0.1792622
88,1.4883167,1.0338578,"('low', 'eminent')",1.4883167,1.0338578,-0.4544589
