,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
30,0.043051295,0.037041456,"('intolerant', 'tolerant')",1.9346899,1.8738586,-1.7628504,-1.6672937,-0.5509311,-0.5339796,-0.0840101,-0.0725933,0.0114168
31,-0.46406135,-0.41117418,"('evil', 'good')",-1.5859314,-1.4322709,-0.48349658,-0.3354269,-1.103902,-1.1179153,-0.9093479,-0.8241968,0.0851511
32,0.09571686,0.04242882,"('unkind', 'kind')",0.37027997,0.27165633,-0.05044277,-0.19901663,1.199857,1.1007878,0.4038528,0.3039641,-0.0998887
33,0.5234491,0.46009165,"('wrong', 'right')",0.34098357,0.310215,0.75498384,0.6945363,-0.26752773,-0.28777063,0.3379722,0.2942681,-0.0437041
34,-0.12029134,-0.009260908,"('mean', 'honorable')",0.08695095,0.27303684,-0.5146519,-0.36881,3.5982234,3.8390117,0.7625578,0.9334944,0.1709366
35,0.4814622,0.37588155,"('corrupt', 'incorrupt')",-1.7634226,-1.7540741,-0.37530082,-0.52661204,-0.7816129,-0.8705681,-0.6097185,-0.6938432,-0.0841247
36,-0.5753682,-0.5706776,"('hostile', 'amicable')",-1.0988537,-1.1010605,-0.4574204,-0.42985785,-0.6164563,-0.6229477,-0.6870247,-0.6811359,0.0058888
37,0.76924807,0.7622477,"('fake', 'genuine')",0.704162,0.6868842,0.14122626,0.07349579,0.13818705,0.11300424,0.4382059,0.408908,-0.0292979
38,0.36986497,0.33330497,"('untruthful', 'truthful')",0.15153527,0.10852217,-0.15137418,-0.17587864,0.34869644,0.37766236,0.1796806,0.1609027,-0.0187779
39,0.38852933,0.41702864,"('exploitative', 'cooperative')",0.008140437,0.12365022,-0.1700376,-0.14174432,-0.116092116,-0.07826697,0.027635,0.0801669,0.0525319
40,0.28294614,0.3527788,"('stingy', 'generous')",0.40536037,0.44710428,0.60167766,0.6337185,-1.4285511,-1.4545954,-0.0346417,-0.0052485,0.0293932
41,0.19335482,0.18322976,"('unforgiving', 'forgiving')",-0.62016743,-0.6737443,-0.41596025,-0.36870927,0.18530825,0.15287058,-0.1643662,-0.1765883,-0.0122221
42,-0.03221868,0.07389277,"('unreliable', 'reliable')",-0.9452672,-0.7400348,0.21374598,0.3191272,-3.039283,-2.9276721,-0.9507557,-0.8186718,0.1320839
43,-0.40247527,-0.330998,"('irresponsible', 'responsible')",0.3152368,0.36433756,-0.5184425,-0.4178676,0.84737724,0.888904,0.0604241,0.126094,0.0656699
44,-0.07690795,-0.14349972,"('prejudiced', 'unprejudiced')",-0.89534295,-0.79077756,0.27677432,0.34487695,-1.5694015,-1.4692451,-0.5662195,-0.5146614,0.0515581
45,0.9744327,0.97476137,"('incompetent', 'competent')",1.2850143,1.1816535,0.8860268,0.8869963,1.1739955,1.149575,1.0798674,1.0482466,-0.0316208
46,0.14005025,0.124549046,"('uncompetitive', 'competitive')",2.1731253,2.0242248,-0.26404297,-0.31453195,0.124884546,0.08532125,0.5435042,0.4798908,-0.0636134
47,0.06410163,0.18437235,"('stupid', 'smart')",0.52996063,0.6172603,0.08523019,0.19432369,4.1378617,4.1724815,1.2042885,1.2921095,0.087821
48,-0.28654805,-0.2774595,"('unintelligent', 'intelligent')",0.41558063,0.2725697,-1.2893641,-1.2754469,-0.09651868,-0.13000882,-0.3142125,-0.3525864,-0.0383739
49,-0.079279095,-0.04310512,"('unable', 'able')",0.2610131,0.30605033,0.09877773,0.15520619,0.290047,0.32526606,0.1426397,0.1858544,0.0432147
50,0.40917873,0.40226537,"('clumsy', 'skillful')",-0.65977824,-0.62491256,0.4031451,0.34846625,0.87725276,0.8755728,0.2574496,0.250348,-0.0071016
51,-0.30480433,-0.3350619,"('uneducated', 'educated')",0.65349776,0.46720108,1.1773156,1.0462675,0.7508313,0.7313075,0.5692101,0.4774286,-0.0917815
52,-0.52322644,-0.6435743,"('irrational', 'rational')",-1.4123343,-1.4375105,-0.23016168,-0.19072029,0.9148419,0.8937809,-0.3127201,-0.344506,-0.0317859
53,-0.5165935,-0.450321,"('uncreative', 'creative')",0.49530426,0.41927317,0.065377444,0.076362535,-0.15202677,-0.15365487,-0.0269846,-0.027085,-0.0001004
54,-0.058294278,-0.1063198,"('incapable', 'capable')",-0.8705865,-0.8946334,0.47011346,0.47596014,0.9323166,0.959449,0.1183873,0.108614,-0.0097733
55,0.81850874,0.8669795,"('incompetent', 'clever')",1.1662382,1.0384276,0.63931155,0.701809,1.0019667,0.99251413,0.9065063,0.8999326,-0.0065737
56,0.8724599,0.89092135,"('impractical', 'practical')",1.7512326,1.6857479,0.7161593,0.6990604,-0.028013283,0.04109086,0.8279597,0.8292052,0.0012455
57,0.41161507,0.374899,"('unimaginative', 'imaginative')",1.3304641,1.1358063,0.94034815,0.9079472,-1.9684904,-2.0502214,0.1784843,0.0921078,-0.0863765
58,0.07048626,0.03107041,"('undiscriminating', 'discriminating')",1.037106,1.0160987,-0.34576118,-0.3025237,-0.100307405,-0.13501523,0.1653809,0.1524075,-0.0129734
59,0.15667802,0.20975387,"('foolish', 'wise')",-1.1974115,-1.0404202,0.12361165,0.19690615,1.2895029,1.276128,0.0930952,0.160592,0.0674968
60,-0.21547207,-0.10774374,"('inefficient', 'efficient')",2.0421705,2.0282845,-0.5825977,-0.5238123,-0.34383816,-0.23724702,0.2250657,0.2898704,0.0648047
61,-0.28840578,-0.36854476,"('illogical', 'logical')",0.09712971,-0.058827024,0.45565635,0.3686129,0.88523155,0.82627815,0.287403,0.1918798,-0.0955232
62,0.59456766,0.6202462,"('incompetent', 'brilliant')",1.2857871,1.2619687,1.2180862,1.238301,1.2853479,1.3053321,1.0959473,1.106462,0.0105147
63,-0.05491346,-0.012892444,"('unperceptive', 'insightful')",0.52970976,0.48699534,-0.21111618,-0.22654626,0.5691254,0.605504,0.2082014,0.2132652,0.0050638
64,0.14704557,0.16143271,"('shy', 'confident')",0.28969657,0.3464518,0.17463475,0.21115771,-5.216569,-5.19087,-1.151298,-1.1179569,0.0333411
65,0.007993538,0.043450117,"('insecure', 'secure')",0.5603289,0.5041529,-0.43988365,-0.40476206,0.77256405,0.83766437,0.2252507,0.2451263,0.0198756
66,0.5210301,0.5487166,"('inactive', 'active')",-0.5726135,-0.57096875,0.9740021,0.91902274,0.681886,0.6687033,0.4010762,0.3913685,-0.0097077
67,0.5237936,0.5020872,"('doubtful', 'determined')",0.031253308,0.09081302,-0.06707078,-0.10626244,-0.615916,-0.6003414,-0.031985,-0.0284259,0.0035591
68,-0.6539522,-0.71222645,"('dependent', 'independent')",-1.2448658,-1.2715113,-1.1778797,-1.2124245,-0.8366437,-0.8507233,-0.9783354,-1.0117214,-0.033386
69,0.97764236,1.0102515,"('lazy', 'industrious')",0.15600719,0.29025757,0.34830147,0.34255674,-0.5689088,-0.5369917,0.2282605,0.2765185,0.048258
70,0.099910796,0.15927905,"('lethargic', 'energetic')",0.5236682,0.49177352,0.878533,0.9191808,0.8816212,0.89565814,0.5959333,0.6164728,0.0205395
71,0.21975757,0.27542448,"('diffident', 'self-confident')",0.015945058,0.06079083,-0.16448925,-0.10417039,-0.33470562,-0.36725396,-0.0658731,-0.0338023,0.0320708
72,-0.048645493,-0.02489515,"('unambitious', 'ambitious')",0.56566566,0.5172258,0.1953185,0.09920445,0.033977054,-0.0074560177,0.1865789,0.1460198,-0.0405591
73,0.5419932,0.48157933,"('helpless', 'self-reliant')",0.14920177,0.26887542,0.34132856,0.40092853,-3.1871545,-3.1624217,-0.5386578,-0.5027596,0.0358982
74,0.82366914,0.82423747,"('undedicated', 'dedicated')",0.72302926,0.7239933,1.0023025,1.0068983,0.4345648,0.44758058,0.7458914,0.7506774,0.004786
75,0.47272825,0.3645307,"('meek', 'impulsive')",-0.29977226,-0.32790804,0.3603577,0.3037855,-0.6056338,-0.58376634,-0.01808,-0.0608395,-0.0427595
76,0.118200816,0.14122567,"('anxious', 'daring')",0.5335662,0.62008363,0.26796517,0.3072632,-0.38716707,-0.33862537,0.1331413,0.1824868,0.0493455
77,-0.7647507,-0.65486544,"('unmotivated', 'motivated')",0.36476448,0.39717877,-1.2036265,-1.0488392,-0.5517805,-0.34351438,-0.5388483,-0.4125101,0.1263382
78,-0.09983193,0.015574267,"('nonresilient', 'resilient')",0.7785664,0.6817918,0.26346633,0.3129348,0.39422607,0.45395344,0.3341067,0.3660636,0.0319569
79,0.1088661,0.11063965,"('wavering', 'unwavering')",-1.4639554,-1.3812983,0.8243372,0.8199752,0.15635768,0.23167087,-0.0935986,-0.0547531,0.0388455
80,0.4159672,0.3951862,"('dominated', 'dominating')",0.998001,0.9791856,1.6852369,1.5547035,1.1773933,1.1731441,1.0691496,1.0255549,-0.0435947
81,0.058409445,0.07139121,"('submissive', 'aggressive')",1.4163557,1.3330233,-0.8061515,-0.8906442,-1.036077,-1.0771391,-0.0918658,-0.1408422,-0.0489764
82,0.1665865,0.19885877,"('poor', 'rich')",0.32858363,0.2887702,0.030951623,0.114748776,4.5658784,4.6924787,1.273,1.3237141,0.0507141
83,-0.43378523,-0.4034365,"('powerless', 'powerful')",0.042999104,0.08714006,-1.1317526,-1.1831135,-0.7828921,-0.80559856,-0.5763577,-0.5762521,0.0001056
84,0.40132207,0.35190737,"('inferior', 'superior')",-0.73897046,-0.6931371,-0.1129296,-0.059112273,-0.19825968,-0.16323526,-0.1622094,-0.1408943,0.0213151
85,-0.24480382,-0.22032371,"('insignificant', 'prestigious')",-1.5377,-1.408933,0.24330734,0.31491458,0.3297844,0.42661396,-0.302353,-0.2219321,0.0804209
86,-0.33071104,-0.2911106,"('uninfluential', 'influential')",0.8243356,0.57153445,-0.7304104,-0.7929729,0.5652092,0.48616678,0.0821058,-0.0065956,-0.0887014
87,0.8742709,0.91235095,"('unsuccessful', 'successful')",1.7044636,1.735967,1.9051731,1.8919293,2.4696825,2.5297456,1.7383976,1.7674983,0.0291007
88,-0.6193033,-0.66625357,"('low', 'eminent')",0.06345144,-0.01052798,-1.0079533,-1.0510298,-1.3178583,-1.3761531,-0.7204158,-0.7759911,-0.0555753
