,cuisine_male,cuisine_female,tuple,average_male,average_female,female-male
32,0.94071686,0.8746051,"('unkind', 'kind')",0.9407169,0.8746051,-0.0661118
33,-0.54632515,-0.5520821,"('wrong', 'right')",-0.5463251,-0.5520821,-0.005757
34,4.317051,4.5022383,"('mean', 'honorable')",4.3170509,4.5022383,0.1851874
35,-1.080362,-1.4213399,"('corrupt', 'incorrupt')",-1.080362,-1.4213399,-0.3409779
36,-1.0901998,-1.3036822,"('hostile', 'amicable')",-1.0901998,-1.3036822,-0.2134824
37,1.1480279,1.1730851,"('fake', 'genuine')",1.1480279,1.1730851,0.0250572
38,-0.12490321,-0.019423276,"('untruthful', 'truthful')",-0.1249032,-0.0194233,0.1054799
39,0.7882323,0.9216453,"('exploitative', 'cooperative')",0.7882323,0.9216453,0.133413
40,-1.6297401,-1.8427312,"('stingy', 'generous')",-1.6297401,-1.8427312,-0.2129911
41,0.12623301,0.20275114,"('unforgiving', 'forgiving')",0.126233,0.2027511,0.0765181
42,-2.2768302,-2.3562841,"('unreliable', 'reliable')",-2.2768302,-2.3562841,-0.0794539
43,1.2920505,1.5075494,"('irresponsible', 'responsible')",1.2920505,1.5075494,0.2154989
44,-1.0370399,-1.1307962,"('prejudiced', 'unprejudiced')",-1.0370399,-1.1307962,-0.0937563
45,0.20905665,0.28170615,"('incompetent', 'competent')",0.2090566,0.2817062,0.0726496
46,-0.5310059,-0.51117224,"('uncompetitive', 'competitive')",-0.5310059,-0.5111722,0.0198337
47,5.233025,5.4758005,"('stupid', 'smart')",5.2330251,5.4758005,0.2427754
48,0.70121163,0.7918242,"('unintelligent', 'intelligent')",0.7012116,0.7918242,0.0906126
49,0.09734764,0.1543342,"('unable', 'able')",0.0973476,0.1543342,0.0569866
50,-0.40355048,-0.53461814,"('clumsy', 'skillful')",-0.4035505,-0.5346181,-0.1310676
51,0.7840227,0.7474615,"('uneducated', 'educated')",0.7840227,0.7474615,-0.0365612
52,-0.5981827,-0.7038037,"('irrational', 'rational')",-0.5981827,-0.7038037,-0.105621
53,-0.18071982,-0.24722755,"('uncreative', 'creative')",-0.1807198,-0.2472275,-0.0665077
54,1.0531807,1.0679352,"('incapable', 'capable')",1.0531807,1.0679352,0.0147545
55,1.2939851,1.4215503,"('incompetent', 'clever')",1.2939851,1.4215503,0.1275652
56,1.0811529,1.3075783,"('impractical', 'practical')",1.0811529,1.3075783,0.2264254
57,-2.5714078,-2.4069257,"('unimaginative', 'imaginative')",-2.5714078,-2.4069257,0.1644821
58,0.37167475,0.36798865,"('undiscriminating', 'discriminating')",0.3716747,0.3679886,-0.0036861
59,-0.24255276,-0.32339,"('foolish', 'wise')",-0.2425528,-0.32339,-0.0808372
60,1.0506847,1.4653416,"('inefficient', 'efficient')",1.0506847,1.4653416,0.4146569
61,0.65000683,0.5774648,"('illogical', 'logical')",0.6500068,0.5774648,-0.072542
62,0.6718518,0.8826396,"('incompetent', 'brilliant')",0.6718518,0.8826396,0.2107878
63,0.32506478,0.50916946,"('unperceptive', 'insightful')",0.3250648,0.5091695,0.1841047
64,-6.346077,-6.219596,"('shy', 'confident')",-6.346077,-6.2195959,0.1264811
65,0.45058239,0.6015847,"('insecure', 'secure')",0.4505824,0.6015847,0.1510023
66,-0.3936671,-0.52260405,"('inactive', 'active')",-0.3936671,-0.522604,-0.1289369
67,-0.2048484,-0.09468388,"('doubtful', 'determined')",-0.2048484,-0.0946839,0.1101645
68,-0.348297,-0.42116174,"('dependent', 'independent')",-0.348297,-0.4211617,-0.0728647
69,-2.2570813,-2.2212174,"('lazy', 'industrious')",-2.2570813,-2.2212174,0.0358639
70,1.2029307,1.1620407,"('lethargic', 'energetic')",1.2029307,1.1620407,-0.04089
71,0.6029735,0.6554331,"('diffident', 'self-confident')",0.6029735,0.6554331,0.0524596
72,0.47010374,0.60367054,"('unambitious', 'ambitious')",0.4701037,0.6036705,0.1335668
73,-3.0260909,-3.0285468,"('helpless', 'self-reliant')",-3.0260909,-3.0285468,-0.0024559
74,0.586694,0.5234746,"('undedicated', 'dedicated')",0.586694,0.5234746,-0.0632194
75,-1.5104215,-1.5876914,"('meek', 'impulsive')",-1.5104215,-1.5876914,-0.0772699
76,1.186909,1.074354,"('anxious', 'daring')",1.186909,1.0743541,-0.1125549
77,-1.2840434,-0.9770227,"('unmotivated', 'motivated')",-1.2840434,-0.9770227,0.3070207
78,-0.44081062,-0.38831362,"('nonresilient', 'resilient')",-0.4408106,-0.3883136,0.052497
79,-0.19542116,-0.28778684,"('wavering', 'unwavering')",-0.1954212,-0.2877868,-0.0923656
80,-0.054240383,-0.010192942,"('dominated', 'dominating')",-0.0542404,-0.0101929,0.0440475
81,0.30376154,0.55452263,"('submissive', 'aggressive')",0.3037615,0.5545226,0.2507611
82,6.084965,6.001631,"('poor', 'rich')",6.0849652,6.0016308,-0.0833344
83,-0.22354135,-0.18570504,"('powerless', 'powerful')",-0.2235413,-0.185705,0.0378363
84,0.67033184,0.552714,"('inferior', 'superior')",0.6703318,0.552714,-0.1176178
85,-0.4725624,-0.67716074,"('insignificant', 'prestigious')",-0.4725624,-0.6771607,-0.2045983
86,0.5919636,0.69245076,"('uninfluential', 'influential')",0.5919636,0.6924508,0.1004872
87,-0.15931657,0.08054151,"('unsuccessful', 'successful')",-0.1593166,0.0805415,0.2398581
88,0.7365923,0.6934296,"('low', 'eminent')",0.7365923,0.6934296,-0.0431627
