,accelerant_male,accelerant_female,tuple,average_male,average_female,female-male
22,-0.6447745,-0.7152829,"('untrustworthy', 'trustworthy')",-0.6447745,-0.7152829,-0.0705084
23,1.4405413,1.4231889,"('insincere', 'sincere')",1.4405413,1.4231889,-0.0173524
24,-0.23885012,-0.2659545,"('dishonest', 'honest')",-0.2388501,-0.2659545,-0.0271044
25,0.5155801,0.4672919,"('egoistic', 'altruistic')",0.5155801,0.4672919,-0.0482882
26,0.58725667,0.41545343,"('hardhearted', 'benevolent')",0.5872567,0.4154534,-0.1718033
27,0.8181481,0.848397,"('hardhearted', 'softhearted')",0.8181481,0.848397,0.0302489
28,-0.103318006,-0.16174087,"('disloyal', 'loyal')",-0.103318,-0.1617409,-0.0584229
29,-0.70698386,-0.68873763,"('unfair', 'fair')",-0.7069839,-0.6887376,0.0182463
30,0.16649428,0.08724871,"('intolerant', 'tolerant')",0.1664943,0.0872487,-0.0792456
31,-1.1775074,-1.1164967,"('evil', 'good')",-1.1775074,-1.1164967,0.0610107
32,0.7470006,0.6095665,"('unkind', 'kind')",0.7470006,0.6095665,-0.1374341
33,-0.28909415,-0.29141957,"('wrong', 'right')",-0.2890942,-0.2914196,-0.0023254
34,2.052759,2.2047286,"('mean', 'honorable')",2.0527589,2.2047286,0.1519697
35,0.17022619,0.13804904,"('corrupt', 'incorrupt')",0.1702262,0.138049,-0.0321772
36,-0.8456441,-0.8030356,"('hostile', 'amicable')",-0.8456441,-0.8030356,0.0426085
37,-0.11766901,-0.10660568,"('fake', 'genuine')",-0.117669,-0.1066057,0.0110633
38,0.100647524,0.06588271,"('untruthful', 'truthful')",0.1006475,0.0658827,-0.0347648
39,0.6210776,0.5661206,"('exploitative', 'cooperative')",0.6210776,0.5661206,-0.054957
40,-0.7318518,-0.7220583,"('stingy', 'generous')",-0.7318518,-0.7220583,0.0097935
41,-0.04044976,-0.07363863,"('unforgiving', 'forgiving')",-0.0404498,-0.0736386,-0.0331888
42,-0.9950002,-0.8880881,"('unreliable', 'reliable')",-0.9950002,-0.8880881,0.1069121
43,0.12811509,0.07285686,"('irresponsible', 'responsible')",0.1281151,0.0728569,-0.0552582
44,0.48057407,0.44794995,"('prejudiced', 'unprejudiced')",0.4805741,0.4479499,-0.0326242
45,-0.353009,-0.36390415,"('incompetent', 'competent')",-0.353009,-0.3639041,-0.0108951
46,-0.45335793,-0.4529618,"('uncompetitive', 'competitive')",-0.4533579,-0.4529618,0.0003961
47,1.7992707,1.8396311,"('stupid', 'smart')",1.7992707,1.8396311,0.0403604
48,0.8616593,0.8733548,"('unintelligent', 'intelligent')",0.8616593,0.8733548,0.0116955
49,0.85566473,1.0279639,"('unable', 'able')",0.8556647,1.0279639,0.1722992
50,0.8566091,0.949736,"('clumsy', 'skillful')",0.8566091,0.949736,0.0931269
51,-0.0723758,-0.14148556,"('uneducated', 'educated')",-0.0723758,-0.1414856,-0.0691098
52,-0.65666914,-0.7721696,"('irrational', 'rational')",-0.6566691,-0.7721696,-0.1155005
53,-1.3684311,-1.3317903,"('uncreative', 'creative')",-1.3684311,-1.3317903,0.0366408
54,-0.020061618,0.04921111,"('incapable', 'capable')",-0.0200616,0.0492111,0.0692727
55,0.35400265,0.32138664,"('incompetent', 'clever')",0.3540027,0.3213866,-0.0326161
56,-0.12940472,-0.21036127,"('impractical', 'practical')",-0.1294047,-0.2103613,-0.0809566
57,-1.8166687,-1.8269463,"('unimaginative', 'imaginative')",-1.8166687,-1.8269463,-0.0102776
58,-0.13924839,-0.10273928,"('undiscriminating', 'discriminating')",-0.1392484,-0.1027393,0.0365091
59,-0.07871118,-0.050872065,"('foolish', 'wise')",-0.0787112,-0.0508721,0.0278391
60,1.1918156,1.2062963,"('inefficient', 'efficient')",1.1918156,1.2062963,0.0144807
61,0.0038182326,-0.1446059,"('illogical', 'logical')",0.0038182,-0.1446059,-0.1484241
62,0.84307003,0.91277754,"('incompetent', 'brilliant')",0.84307,0.9127775,0.0697075
63,-0.33269632,-0.28302792,"('unperceptive', 'insightful')",-0.3326963,-0.2830279,0.0496684
64,-2.2221775,-2.313194,"('shy', 'confident')",-2.2221775,-2.313194,-0.0910165
65,0.29541302,0.17188862,"('insecure', 'secure')",0.295413,0.1718886,-0.1235244
66,-1.2428674,-1.213428,"('inactive', 'active')",-1.2428674,-1.213428,0.0294394
67,-0.24730259,-0.23176324,"('doubtful', 'determined')",-0.2473026,-0.2317632,0.0155394
68,0.04822155,0.08901039,"('dependent', 'independent')",0.0482216,0.0890104,0.0407888
69,0.62596244,0.5882835,"('lazy', 'industrious')",0.6259624,0.5882835,-0.0376789
70,0.0099614,0.039263725,"('lethargic', 'energetic')",0.0099614,0.0392637,0.0293023
71,0.60197425,0.67671436,"('diffident', 'self-confident')",0.6019742,0.6767144,0.0747402
72,-0.33446866,-0.2707547,"('unambitious', 'ambitious')",-0.3344687,-0.2707547,0.063714
73,-0.5141114,-0.5015288,"('helpless', 'self-reliant')",-0.5141114,-0.5015288,0.0125826
74,-0.31235904,-0.34964725,"('undedicated', 'dedicated')",-0.312359,-0.3496473,-0.0372883
75,0.11590533,0.20618972,"('meek', 'impulsive')",0.1159053,0.2061897,0.0902844
76,-0.18382998,-0.16375874,"('anxious', 'daring')",-0.18383,-0.1637587,0.0200713
77,-0.19824104,-0.1134475,"('unmotivated', 'motivated')",-0.198241,-0.1134475,0.0847935
78,0.3620442,0.4803042,"('nonresilient', 'resilient')",0.3620442,0.4803042,0.11826
79,-0.72433174,-0.67125994,"('wavering', 'unwavering')",-0.7243317,-0.6712599,0.0530718
80,0.04725573,-0.014867894,"('dominated', 'dominating')",0.0472557,-0.0148679,-0.0621236
81,0.08480725,0.021424154,"('submissive', 'aggressive')",0.0848072,0.0214242,-0.063383
82,1.6975081,1.7202442,"('poor', 'rich')",1.6975081,1.7202442,0.0227361
83,0.20556906,0.19375491,"('powerless', 'powerful')",0.2055691,0.1937549,-0.0118142
84,-0.012630783,-0.020726267,"('inferior', 'superior')",-0.0126308,-0.0207263,-0.0080955
85,-0.27286085,-0.29043227,"('insignificant', 'prestigious')",-0.2728609,-0.2904323,-0.0175714
86,-0.99760675,-1.0712496,"('uninfluential', 'influential')",-0.9976068,-1.0712496,-0.0736428
87,0.20301224,0.10856682,"('unsuccessful', 'successful')",0.2030122,0.1085668,-0.0944454
88,0.030673588,-0.04249951,"('low', 'eminent')",0.0306736,-0.0424995,-0.0731731
