,oversight_male,oversight_female,tuple,average_male,average_female,female-male
60,0.7276047,0.7366558,"('inefficient', 'efficient')",0.7276047,0.7366558,0.0090511
61,0.6494916,0.44121778,"('illogical', 'logical')",0.6494916,0.4412178,-0.2082738
62,0.31442305,0.3620809,"('incompetent', 'brilliant')",0.3144231,0.3620809,0.0476578
63,0.15662824,0.18057963,"('unperceptive', 'insightful')",0.1566282,0.1805796,0.0239514
64,-6.299936,-6.367497,"('shy', 'confident')",-6.2999358,-6.367497,-0.0675612
65,0.21999939,0.18946445,"('insecure', 'secure')",0.2199994,0.1894644,-0.030535
66,0.2689051,0.2956695,"('inactive', 'active')",0.2689051,0.2956695,0.0267644
67,-0.52213836,-0.43367812,"('doubtful', 'determined')",-0.5221384,-0.4336781,0.0884603
68,-0.4012216,-0.48140377,"('dependent', 'independent')",-0.4012216,-0.4814038,-0.0801822
69,-1.8350927,-1.8484203,"('lazy', 'industrious')",-1.8350927,-1.8484203,-0.0133276
70,0.96315086,0.9295033,"('lethargic', 'energetic')",0.9631509,0.9295033,-0.0336476
71,0.32544813,0.39740235,"('diffident', 'self-confident')",0.3254481,0.3974023,0.0719542
72,0.84061795,0.88849586,"('unambitious', 'ambitious')",0.840618,0.8884959,0.0478779
73,-3.2705243,-3.2666502,"('helpless', 'self-reliant')",-3.2705243,-3.2666502,0.0038741
74,0.18671276,0.09268667,"('undedicated', 'dedicated')",0.1867128,0.0926867,-0.0940261
75,-0.9692423,-0.8321576,"('meek', 'impulsive')",-0.9692423,-0.8321576,0.1370847
76,0.19243528,0.1418581,"('anxious', 'daring')",0.1924353,0.1418581,-0.0505772
77,-1.3310167,-1.2125475,"('unmotivated', 'motivated')",-1.3310167,-1.2125475,0.1184692
78,-0.2440802,-0.29230648,"('nonresilient', 'resilient')",-0.2440802,-0.2923065,-0.0482263
79,-0.2045295,-0.18448946,"('wavering', 'unwavering')",-0.2045295,-0.1844895,0.02004
80,-0.032091297,-0.09164278,"('dominated', 'dominating')",-0.0320913,-0.0916428,-0.0595515
81,0.12584817,0.14122835,"('submissive', 'aggressive')",0.1258482,0.1412283,0.0153801
82,6.071612,6.208027,"('poor', 'rich')",6.0716119,6.2080269,0.136415
83,0.26106673,0.23151326,"('powerless', 'powerful')",0.2610667,0.2315133,-0.0295534
84,0.6866777,0.68359274,"('inferior', 'superior')",0.6866777,0.6835927,-0.003085
85,-0.24661401,-0.29796308,"('insignificant', 'prestigious')",-0.246614,-0.2979631,-0.0513491
86,0.64293873,0.55130684,"('uninfluential', 'influential')",0.6429387,0.5513068,-0.0916319
87,-0.41983998,-0.3122902,"('unsuccessful', 'successful')",-0.41984,-0.3122902,0.1075498
88,0.6402333,0.65229124,"('low', 'eminent')",0.6402333,0.6522912,0.0120579
