,cesspool_male,cesspool_female,tuple,average_male,average_female,female-male
53,-0.0024310434,-0.153352,"('uncreative', 'creative')",-0.002431,-0.153352,-0.150921
54,-0.37334338,-0.57640374,"('incapable', 'capable')",-0.3733434,-0.5764037,-0.2030603
55,-1.4306206,-1.1412642,"('incompetent', 'clever')",-1.4306206,-1.1412642,0.2893564
56,-0.80201215,-0.70011806,"('impractical', 'practical')",-0.8020121,-0.7001181,0.101894
57,-0.87696856,-0.8742049,"('unimaginative', 'imaginative')",-0.8769686,-0.8742049,0.0027637
58,0.36710075,0.35640955,"('undiscriminating', 'discriminating')",0.3671007,0.3564095,-0.0106912
59,0.42156106,0.23538467,"('foolish', 'wise')",0.4215611,0.2353847,-0.1861764
60,-1.8158607,-1.3836832,"('inefficient', 'efficient')",-1.8158607,-1.3836832,0.4321775
61,0.13395125,0.064318284,"('illogical', 'logical')",0.1339512,0.0643183,-0.0696329
62,-1.5040525,-1.1762677,"('incompetent', 'brilliant')",-1.5040525,-1.1762677,0.3277848
63,-0.85316604,-0.8064349,"('unperceptive', 'insightful')",-0.853166,-0.8064349,0.0467311
64,-2.575976,-2.4034338,"('shy', 'confident')",-2.5759759,-2.4034338,0.1725421
65,-1.0214416,-0.81240785,"('insecure', 'secure')",-1.0214416,-0.8124079,0.2090337
66,0.08223725,-0.09208507,"('inactive', 'active')",0.0822373,-0.0920851,-0.1743224
67,-0.0933602,-0.06933611,"('doubtful', 'determined')",-0.0933602,-0.0693361,0.0240241
68,-0.97936857,-0.9485906,"('dependent', 'independent')",-0.9793686,-0.9485906,0.030778
69,0.717184,0.52205086,"('lazy', 'industrious')",0.717184,0.5220509,-0.1951331
70,-0.5376635,-0.413173,"('lethargic', 'energetic')",-0.5376635,-0.413173,0.1244905
71,0.20445377,0.021717645,"('diffident', 'self-confident')",0.2044538,0.0217176,-0.1827362
72,-0.2606572,-0.14722542,"('unambitious', 'ambitious')",-0.2606572,-0.1472254,0.1134318
73,-0.4751965,-0.43976337,"('helpless', 'self-reliant')",-0.4751965,-0.4397634,0.0354331
74,-0.32183546,-0.28056973,"('undedicated', 'dedicated')",-0.3218355,-0.2805697,0.0412658
75,0.7770602,0.615453,"('meek', 'impulsive')",0.7770602,0.615453,-0.1616072
76,-0.8617223,-0.56489015,"('anxious', 'daring')",-0.8617223,-0.5648901,0.2968322
77,-1.7674193,-1.596554,"('unmotivated', 'motivated')",-1.7674193,-1.596554,0.1708653
78,-0.97426444,-1.0772632,"('nonresilient', 'resilient')",-0.9742644,-1.0772632,-0.1029988
79,0.3840661,0.11790767,"('wavering', 'unwavering')",0.3840661,0.1179077,-0.2661584
80,-0.69325286,-0.57677513,"('dominated', 'dominating')",-0.6932529,-0.5767751,0.1164778
81,-1.794005,-1.4655294,"('submissive', 'aggressive')",-1.794005,-1.4655294,0.3284756
82,1.6947691,1.6038479,"('poor', 'rich')",1.6947691,1.6038479,-0.0909212
83,-0.4182175,-0.37019163,"('powerless', 'powerful')",-0.4182175,-0.3701916,0.0480259
84,0.25280303,0.24282573,"('inferior', 'superior')",0.252803,0.2428257,-0.0099773
85,0.923299,0.56972194,"('insignificant', 'prestigious')",0.923299,0.5697219,-0.3535771
86,-1.1255078,-1.2701098,"('uninfluential', 'influential')",-1.1255078,-1.2701098,-0.144602
87,-0.5441508,-0.5685626,"('unsuccessful', 'successful')",-0.5441508,-0.5685626,-0.0244118
88,-1.1248779,-1.1809849,"('low', 'eminent')",-1.1248779,-1.1809849,-0.056107
